"congress","start_date","chamber","state_abbrev","party_code","bioname","bioguide_id","birthday","cmltv_cong","cmltv_chamber","age_days","age_years","generation"
98,1983-01-03,"Senate","NC",200,"HELMS, Jesse","H000463",1921-10-18,6,6,22357,61.2101300479124,"Greatest"
99,1985-01-03,"Senate","NC",200,"HELMS, Jesse","H000463",1921-10-18,7,7,23088,63.211498973306,"Greatest"
100,1987-01-03,"Senate","NC",200,"HELMS, Jesse","H000463",1921-10-18,8,8,23818,65.2101300479124,"Greatest"
101,1989-01-03,"Senate","NC",200,"HELMS, Jesse","H000463",1921-10-18,9,9,24549,67.211498973306,"Greatest"
102,1991-01-03,"Senate","NC",200,"HELMS, Jesse","H000463",1921-10-18,10,10,25279,69.2101300479124,"Greatest"
103,1993-01-03,"Senate","NC",200,"HELMS, Jesse","H000463",1921-10-18,11,11,26010,71.211498973306,"Greatest"
104,1995-01-03,"Senate","NC",200,"HELMS, Jesse","H000463",1921-10-18,12,12,26740,73.2101300479124,"Greatest"
105,1997-01-03,"Senate","NC",200,"HELMS, Jesse","H000463",1921-10-18,13,13,27471,75.211498973306,"Greatest"
106,1999-01-03,"Senate","NC",200,"HELMS, Jesse","H000463",1921-10-18,14,14,28201,77.2101300479124,"Greatest"
107,2001-01-03,"Senate","NC",200,"HELMS, Jesse","H000463",1921-10-18,15,15,28932,79.211498973306,"Greatest"
89,1965-01-03,"House","NJ",100,"HELSTOSKI, Henry","H000465",1925-03-21,1,1,14533,39.7891854893908,"Greatest"
90,1967-01-03,"House","NJ",100,"HELSTOSKI, Henry","H000465",1925-03-21,2,2,15263,41.7878165639973,"Greatest"
91,1969-01-03,"House","NJ",100,"HELSTOSKI, Henry","H000465",1925-03-21,3,3,15994,43.7891854893908,"Greatest"
92,1971-01-03,"House","NJ",100,"HELSTOSKI, Henry","H000465",1925-03-21,4,4,16724,45.7878165639973,"Greatest"
93,1973-01-03,"House","NJ",100,"HELSTOSKI, Henry","H000465",1925-03-21,5,5,17455,47.7891854893908,"Greatest"
94,1975-01-03,"House","NJ",100,"HELSTOSKI, Henry","H000465",1925-03-21,6,6,18185,49.7878165639973,"Greatest"
85,1957-01-03,"House","SC",100,"HEMPHILL, Robert Witherspoon","H000471",1915-05-10,1,1,15214,41.6536618754278,"Greatest"
86,1959-01-03,"House","SC",100,"HEMPHILL, Robert Witherspoon","H000471",1915-05-10,2,2,15944,43.6522929500342,"Greatest"
87,1961-01-03,"House","SC",100,"HEMPHILL, Robert Witherspoon","H000471",1915-05-10,3,3,16675,45.6536618754278,"Greatest"
88,1963-01-03,"House","SC",100,"HEMPHILL, Robert Witherspoon","H000471",1915-05-10,4,4,17405,47.6522929500342,"Greatest"
66,1919-03-04,"Senate","NV",100,"HENDERSON, Charles Belknap","H000477",1873-06-08,2,2,16704,45.7330595482546,"Missionary"
87,1961-01-03,"House","NC",100,"HENDERSON, David Newton","H000479",1921-04-16,1,1,14507,39.7180013689254,"Greatest"
88,1963-01-03,"House","NC",100,"HENDERSON, David Newton","H000479",1921-04-16,2,2,15237,41.7166324435318,"Greatest"
89,1965-01-03,"House","NC",100,"HENDERSON, David Newton","H000479",1921-04-16,3,3,15968,43.7180013689254,"Greatest"
90,1967-01-03,"House","NC",100,"HENDERSON, David Newton","H000479",1921-04-16,4,4,16698,45.7166324435318,"Greatest"
91,1969-01-03,"House","NC",100,"HENDERSON, David Newton","H000479",1921-04-16,5,5,17429,47.7180013689254,"Greatest"
92,1971-01-03,"House","NC",100,"HENDERSON, David Newton","H000479",1921-04-16,6,6,18159,49.7166324435318,"Greatest"
93,1973-01-03,"House","NC",100,"HENDERSON, David Newton","H000479",1921-04-16,7,7,18890,51.7180013689254,"Greatest"
94,1975-01-03,"House","NC",100,"HENDERSON, David Newton","H000479",1921-04-16,8,8,19620,53.7166324435318,"Greatest"
84,1955-01-03,"House","OH",200,"HENDERSON, John Earl","H000484",1917-01-04,1,1,13878,37.9958932238193,"Greatest"
85,1957-01-03,"House","OH",200,"HENDERSON, John Earl","H000484",1917-01-04,2,2,14609,39.9972621492129,"Greatest"
86,1959-01-03,"House","OH",200,"HENDERSON, John Earl","H000484",1917-01-04,3,3,15339,41.9958932238193,"Greatest"
97,1981-01-03,"House","NC",200,"HENDON, William Martin","H000490",1944-11-09,1,1,13204,36.1505817932923,"Silent"
99,1985-01-03,"House","NC",200,"HENDON, William Martin","H000490",1944-11-09,2,2,14665,40.1505817932923,"Silent"
75,1937-01-03,"House","FL",100,"HENDRICKS, Joseph Edward","H000492",1903-09-24,1,1,12155,33.2785763175907,"Greatest"
76,1939-01-03,"House","FL",100,"HENDRICKS, Joseph Edward","H000492",1903-09-24,2,2,12885,35.2772073921971,"Greatest"
77,1941-01-03,"House","FL",100,"HENDRICKS, Joseph Edward","H000492",1903-09-24,3,3,13616,37.2785763175907,"Greatest"
78,1943-01-03,"House","FL",100,"HENDRICKS, Joseph Edward","H000492",1903-09-24,4,4,14346,39.2772073921971,"Greatest"
79,1945-01-03,"House","FL",100,"HENDRICKS, Joseph Edward","H000492",1903-09-24,5,5,15077,41.2785763175907,"Greatest"
80,1947-01-03,"House","FL",100,"HENDRICKS, Joseph Edward","H000492",1903-09-24,6,6,15807,43.2772073921971,"Greatest"
81,1949-01-03,"Senate","NJ",200,"HENDRICKSON, Robert Clymer","H000495",1898-08-12,1,1,18406,50.3928815879535,"Lost"
82,1951-01-03,"Senate","NJ",200,"HENDRICKSON, Robert Clymer","H000495",1898-08-12,2,2,19136,52.3915126625599,"Lost"
83,1953-01-03,"Senate","NJ",200,"HENDRICKSON, Robert Clymer","H000495",1898-08-12,3,3,19867,54.3928815879535,"Lost"
73,1933-03-04,"House","WI",100,"HENNEY, Charles William Francis","H000501",1884-02-02,1,1,17927,49.0814510609172,"Lost"
74,1935-01-03,"House","MO",100,"HENNINGS, Thomas Carey, Jr.","H000502",1903-06-25,1,1,11515,31.5263518138261,"Greatest"
75,1937-01-03,"House","MO",100,"HENNINGS, Thomas Carey, Jr.","H000502",1903-06-25,2,2,12246,33.5277207392197,"Greatest"
76,1939-01-03,"House","MO",100,"HENNINGS, Thomas Carey, Jr.","H000502",1903-06-25,3,3,12976,35.5263518138261,"Greatest"
82,1951-01-03,"Senate","MO",100,"HENNINGS, Thomas Carey, Jr.","H000502",1903-06-25,4,1,17359,47.5263518138261,"Greatest"
83,1953-01-03,"Senate","MO",100,"HENNINGS, Thomas Carey, Jr.","H000502",1903-06-25,5,2,18090,49.5277207392197,"Greatest"
84,1955-01-03,"Senate","MO",100,"HENNINGS, Thomas Carey, Jr.","H000502",1903-06-25,6,3,18820,51.5263518138261,"Greatest"
85,1957-01-03,"Senate","MO",100,"HENNINGS, Thomas Carey, Jr.","H000502",1903-06-25,7,4,19551,53.5277207392197,"Greatest"
86,1959-01-03,"Senate","MO",100,"HENNINGS, Thomas Carey, Jr.","H000502",1903-06-25,8,5,20281,55.5263518138261,"Greatest"
67,1921-03-04,"House","NY",200,"HENRY, Lewis","H000510",1885-06-08,1,1,13052,35.7344284736482,"Lost"
99,1985-01-03,"House","MI",200,"HENRY, Paul B.","H000514",1942-07-09,1,1,15519,42.4887063655031,"Silent"
100,1987-01-03,"House","MI",200,"HENRY, Paul B.","H000514",1942-07-09,2,2,16249,44.4873374401095,"Silent"
101,1989-01-03,"House","MI",200,"HENRY, Paul B.","H000514",1942-07-09,3,3,16980,46.4887063655031,"Silent"
102,1991-01-03,"House","MI",200,"HENRY, Paul B.","H000514",1942-07-09,4,4,17710,48.4873374401095,"Silent"
103,1993-01-03,"House","MI",200,"HENRY, Paul B.","H000514",1942-07-09,5,5,18441,50.4887063655031,"Silent"
79,1945-01-03,"House","WI",200,"HENRY, Robert Kirkland","H000515",1890-02-09,1,1,20051,54.8966461327858,"Lost"
100,1987-01-03,"House","CA",200,"HERGER, Walter William (Wally)","H000528",1945-05-20,1,1,15203,41.6235455167693,"Silent"
101,1989-01-03,"House","CA",200,"HERGER, Walter William (Wally)","H000528",1945-05-20,2,2,15934,43.6249144421629,"Silent"
102,1991-01-03,"House","CA",200,"HERGER, Walter William (Wally)","H000528",1945-05-20,3,3,16664,45.6235455167693,"Silent"
103,1993-01-03,"House","CA",200,"HERGER, Walter William (Wally)","H000528",1945-05-20,4,4,17395,47.6249144421629,"Silent"
104,1995-01-03,"House","CA",200,"HERGER, Walter William (Wally)","H000528",1945-05-20,5,5,18125,49.6235455167693,"Silent"
105,1997-01-03,"House","CA",200,"HERGER, Walter William (Wally)","H000528",1945-05-20,6,6,18856,51.6249144421629,"Silent"
106,1999-01-03,"House","CA",200,"HERGER, Walter William (Wally)","H000528",1945-05-20,7,7,19586,53.6235455167693,"Silent"
107,2001-01-03,"House","CA",200,"HERGER, Walter William (Wally)","H000528",1945-05-20,8,8,20317,55.6249144421629,"Silent"
108,2003-01-03,"House","CA",200,"HERGER, Walter William (Wally)","H000528",1945-05-20,9,9,21047,57.6235455167693,"Silent"
109,2005-01-03,"House","CA",200,"HERGER, Walter William (Wally)","H000528",1945-05-20,10,10,21778,59.6249144421629,"Silent"
110,2007-01-03,"House","CA",200,"HERGER, Walter William (Wally)","H000528",1945-05-20,11,11,22508,61.6235455167693,"Silent"
111,2009-01-03,"House","CA",200,"HERGER, Walter William (Wally)","H000528",1945-05-20,12,12,23239,63.6249144421629,"Silent"
112,2011-01-03,"House","CA",200,"HERGER, Walter William (Wally)","H000528",1945-05-20,13,13,23969,65.6235455167693,"Silent"
81,1949-01-03,"House","FL",100,"HERLONG, Albert Sydney, Jr.","H000530",1909-02-14,1,1,14568,39.8850102669405,"Greatest"
82,1951-01-03,"House","FL",100,"HERLONG, Albert Sydney, Jr.","H000530",1909-02-14,2,2,15298,41.8836413415469,"Greatest"
83,1953-01-03,"House","FL",100,"HERLONG, Albert Sydney, Jr.","H000530",1909-02-14,3,3,16029,43.8850102669405,"Greatest"
84,1955-01-03,"House","FL",100,"HERLONG, Albert Sydney, Jr.","H000530",1909-02-14,4,4,16759,45.8836413415469,"Greatest"
85,1957-01-03,"House","FL",100,"HERLONG, Albert Sydney, Jr.","H000530",1909-02-14,5,5,17490,47.8850102669405,"Greatest"
86,1959-01-03,"House","FL",100,"HERLONG, Albert Sydney, Jr.","H000530",1909-02-14,6,6,18220,49.8836413415469,"Greatest"
87,1961-01-03,"House","FL",100,"HERLONG, Albert Sydney, Jr.","H000530",1909-02-14,7,7,18951,51.8850102669405,"Greatest"
88,1963-01-03,"House","FL",100,"HERLONG, Albert Sydney, Jr.","H000530",1909-02-14,8,8,19681,53.8836413415469,"Greatest"
89,1965-01-03,"House","FL",100,"HERLONG, Albert Sydney, Jr.","H000530",1909-02-14,9,9,20412,55.8850102669405,"Greatest"
90,1967-01-03,"House","FL",100,"HERLONG, Albert Sydney, Jr.","H000530",1909-02-14,10,10,21142,57.8836413415469,"Greatest"
66,1919-03-04,"House","NM",200,"HERNÁNDEZ, Benigno Cárdenas","H000532",1862-02-13,2,2,20837,57.0485968514716,"Missionary"
67,1921-03-04,"House","OK",200,"HERRICK, Manuel","H000540",1876-09-20,1,1,16235,44.4490075290897,"Missionary"
75,1937-01-03,"Senate","IA",100,"HERRING, Clyde LaVerne","H000543",1879-05-03,1,1,21064,57.6700889801506,"Missionary"
76,1939-01-03,"Senate","IA",100,"HERRING, Clyde LaVerne","H000543",1879-05-03,2,2,21794,59.668720054757,"Missionary"
77,1941-01-03,"Senate","IA",100,"HERRING, Clyde LaVerne","H000543",1879-05-03,3,3,22525,61.6700889801506,"Missionary"
66,1919-03-04,"House","ME",200,"HERSEY, Ira Greenlief","H000544",1858-03-31,2,2,22252,60.9226557152635,"Progressive"
67,1921-03-04,"House","ME",200,"HERSEY, Ira Greenlief","H000544",1858-03-31,3,3,22983,62.9240246406571,"Progressive"
68,1923-03-04,"House","ME",200,"HERSEY, Ira Greenlief","H000544",1858-03-31,4,4,23713,64.9226557152635,"Progressive"
69,1925-03-04,"House","ME",200,"HERSEY, Ira Greenlief","H000544",1858-03-31,5,5,24444,66.9240246406571,"Progressive"
70,1927-03-04,"House","ME",200,"HERSEY, Ira Greenlief","H000544",1858-03-31,6,6,25174,68.9226557152635,"Progressive"
66,1919-03-04,"House","CA",100,"HERSMAN, Hugh Steel","H000546",1872-07-08,1,1,17039,46.6502395619439,"Missionary"
97,1981-01-03,"House","MI",100,"HERTEL, Dennis Mark","H000547",1948-12-07,1,1,11715,32.0739219712526,"Boomers"
98,1983-01-03,"House","MI",100,"HERTEL, Dennis Mark","H000547",1948-12-07,2,2,12445,34.072553045859,"Boomers"
99,1985-01-03,"House","MI",100,"HERTEL, Dennis Mark","H000547",1948-12-07,3,3,13176,36.0739219712526,"Boomers"
100,1987-01-03,"House","MI",100,"HERTEL, Dennis Mark","H000547",1948-12-07,4,4,13906,38.072553045859,"Boomers"
101,1989-01-03,"House","MI",100,"HERTEL, Dennis Mark","H000547",1948-12-07,5,5,14637,40.0739219712526,"Boomers"
102,1991-01-03,"House","MI",100,"HERTEL, Dennis Mark","H000547",1948-12-07,6,6,15367,42.072553045859,"Boomers"
78,1943-01-03,"House","MA",200,"HERTER, Christian Archibald","H000548",1895-03-28,1,1,17447,47.7672826830938,"Lost"
79,1945-01-03,"House","MA",200,"HERTER, Christian Archibald","H000548",1895-03-28,2,2,18178,49.7686516084873,"Lost"
80,1947-01-03,"House","MA",200,"HERTER, Christian Archibald","H000548",1895-03-28,3,3,18908,51.7672826830938,"Lost"
81,1949-01-03,"House","MA",200,"HERTER, Christian Archibald","H000548",1895-03-28,4,4,19639,53.7686516084873,"Lost"
82,1951-01-03,"House","MA",200,"HERTER, Christian Archibald","H000548",1895-03-28,5,5,20369,55.7672826830938,"Lost"
79,1945-01-03,"House","MA",200,"HESELTON, John Walter","H000549",1900-03-17,1,1,16363,44.7994524298426,"Lost"
80,1947-01-03,"House","MA",200,"HESELTON, John Walter","H000549",1900-03-17,2,2,17093,46.798083504449,"Lost"
81,1949-01-03,"House","MA",200,"HESELTON, John Walter","H000549",1900-03-17,3,3,17824,48.7994524298426,"Lost"
82,1951-01-03,"House","MA",200,"HESELTON, John Walter","H000549",1900-03-17,4,4,18554,50.798083504449,"Lost"
83,1953-01-03,"House","MA",200,"HESELTON, John Walter","H000549",1900-03-17,5,5,19285,52.7994524298426,"Lost"
84,1955-01-03,"House","MA",200,"HESELTON, John Walter","H000549",1900-03-17,6,6,20015,54.798083504449,"Lost"
85,1957-01-03,"House","MA",200,"HESELTON, John Walter","H000549",1900-03-17,7,7,20746,56.7994524298426,"Lost"
71,1929-03-04,"House","OH",200,"HESS, William Emil","H000550",1898-02-13,1,1,11341,31.0499657768652,"Lost"
72,1931-03-04,"House","OH",200,"HESS, William Emil","H000550",1898-02-13,2,2,12071,33.0485968514716,"Lost"
73,1933-03-04,"House","OH",200,"HESS, William Emil","H000550",1898-02-13,3,3,12802,35.0499657768652,"Lost"
74,1935-01-03,"House","OH",200,"HESS, William Emil","H000550",1898-02-13,4,4,13472,36.8843258042437,"Lost"
76,1939-01-03,"House","OH",200,"HESS, William Emil","H000550",1898-02-13,5,5,14933,40.8843258042437,"Lost"
77,1941-01-03,"House","OH",200,"HESS, William Emil","H000550",1898-02-13,6,6,15664,42.8856947296372,"Lost"
78,1943-01-03,"House","OH",200,"HESS, William Emil","H000550",1898-02-13,7,7,16394,44.8843258042437,"Lost"
79,1945-01-03,"House","OH",200,"HESS, William Emil","H000550",1898-02-13,8,8,17125,46.8856947296372,"Lost"
80,1947-01-03,"House","OH",200,"HESS, William Emil","H000550",1898-02-13,9,9,17855,48.8843258042437,"Lost"
82,1951-01-03,"House","OH",200,"HESS, William Emil","H000550",1898-02-13,10,10,19316,52.8843258042437,"Lost"
83,1953-01-03,"House","OH",200,"HESS, William Emil","H000550",1898-02-13,11,11,20047,54.8856947296372,"Lost"
84,1955-01-03,"House","OH",200,"HESS, William Emil","H000550",1898-02-13,12,12,20777,56.8843258042437,"Lost"
85,1957-01-03,"House","OH",200,"HESS, William Emil","H000550",1898-02-13,13,13,21508,58.8856947296372,"Lost"
86,1959-01-03,"House","OH",200,"HESS, William Emil","H000550",1898-02-13,14,14,22238,60.8843258042437,"Lost"
79,1945-01-03,"Senate","IA",200,"HICKENLOOPER, Bourke Blakemore","H000559",1896-07-21,1,1,17697,48.4517453798768,"Lost"
80,1947-01-03,"Senate","IA",200,"HICKENLOOPER, Bourke Blakemore","H000559",1896-07-21,2,2,18427,50.4503764544832,"Lost"
81,1949-01-03,"Senate","IA",200,"HICKENLOOPER, Bourke Blakemore","H000559",1896-07-21,3,3,19158,52.4517453798768,"Lost"
82,1951-01-03,"Senate","IA",200,"HICKENLOOPER, Bourke Blakemore","H000559",1896-07-21,4,4,19888,54.4503764544832,"Lost"
83,1953-01-03,"Senate","IA",200,"HICKENLOOPER, Bourke Blakemore","H000559",1896-07-21,5,5,20619,56.4517453798768,"Lost"
84,1955-01-03,"Senate","IA",200,"HICKENLOOPER, Bourke Blakemore","H000559",1896-07-21,6,6,21349,58.4503764544832,"Lost"
85,1957-01-03,"Senate","IA",200,"HICKENLOOPER, Bourke Blakemore","H000559",1896-07-21,7,7,22080,60.4517453798768,"Lost"
86,1959-01-03,"Senate","IA",200,"HICKENLOOPER, Bourke Blakemore","H000559",1896-07-21,8,8,22810,62.4503764544832,"Lost"
87,1961-01-03,"Senate","IA",200,"HICKENLOOPER, Bourke Blakemore","H000559",1896-07-21,9,9,23541,64.4517453798768,"Lost"
88,1963-01-03,"Senate","IA",200,"HICKENLOOPER, Bourke Blakemore","H000559",1896-07-21,10,10,24271,66.4503764544832,"Lost"
89,1965-01-03,"Senate","IA",200,"HICKENLOOPER, Bourke Blakemore","H000559",1896-07-21,11,11,25002,68.4517453798768,"Lost"
90,1967-01-03,"Senate","IA",200,"HICKENLOOPER, Bourke Blakemore","H000559",1896-07-21,12,12,25732,70.4503764544832,"Lost"
66,1919-03-04,"House","IN",200,"HICKEY, Andrew James","H000560",1872-08-27,1,1,16989,46.5133470225873,"Missionary"
67,1921-03-04,"House","IN",200,"HICKEY, Andrew James","H000560",1872-08-27,2,2,17720,48.5147159479808,"Missionary"
68,1923-03-04,"House","IN",200,"HICKEY, Andrew James","H000560",1872-08-27,3,3,18450,50.5133470225873,"Missionary"
69,1925-03-04,"House","IN",200,"HICKEY, Andrew James","H000560",1872-08-27,4,4,19181,52.5147159479808,"Missionary"
70,1927-03-04,"House","IN",200,"HICKEY, Andrew James","H000560",1872-08-27,5,5,19911,54.5133470225873,"Missionary"
71,1929-03-04,"House","IN",200,"HICKEY, Andrew James","H000560",1872-08-27,6,6,20642,56.5147159479808,"Missionary"
87,1961-01-03,"Senate","WY",100,"HICKEY, John Joseph","H000561",1911-08-22,1,1,18032,49.368925393566,"Greatest"
89,1965-01-03,"House","WA",100,"HICKS, Floyd Verne","H000563",1915-05-29,1,1,18117,49.6016427104723,"Greatest"
90,1967-01-03,"House","WA",100,"HICKS, Floyd Verne","H000563",1915-05-29,2,2,18847,51.6002737850787,"Greatest"
91,1969-01-03,"House","WA",100,"HICKS, Floyd Verne","H000563",1915-05-29,3,3,19578,53.6016427104723,"Greatest"
92,1971-01-03,"House","WA",100,"HICKS, Floyd Verne","H000563",1915-05-29,4,4,20308,55.6002737850787,"Greatest"
93,1973-01-03,"House","WA",100,"HICKS, Floyd Verne","H000563",1915-05-29,5,5,21039,57.6016427104723,"Greatest"
94,1975-01-03,"House","WA",100,"HICKS, Floyd Verne","H000563",1915-05-29,6,6,21769,59.6002737850787,"Greatest"
66,1919-03-04,"House","NY",200,"HICKS, Frederick Cocks","H000564",1872-03-06,3,3,17163,46.9897330595483,"Missionary"
67,1921-03-04,"House","NY",200,"HICKS, Frederick Cocks","H000564",1872-03-06,4,4,17894,48.9911019849418,"Missionary"
92,1971-01-03,"House","MA",100,"HICKS, Louise Day","H000566",1916-10-16,1,1,19802,54.2149212867899,"Greatest"
83,1953-01-03,"House","CA",200,"HIESTAND, Edgar Willard","H000568",1888-12-03,1,1,23406,64.082135523614,"Lost"
84,1955-01-03,"House","CA",200,"HIESTAND, Edgar Willard","H000568",1888-12-03,2,2,24136,66.0807665982204,"Lost"
85,1957-01-03,"House","CA",200,"HIESTAND, Edgar Willard","H000568",1888-12-03,3,3,24867,68.082135523614,"Lost"
86,1959-01-03,"House","CA",200,"HIESTAND, Edgar Willard","H000568",1888-12-03,4,4,25597,70.0807665982204,"Lost"
87,1961-01-03,"House","CA",200,"HIESTAND, Edgar Willard","H000568",1888-12-03,5,5,26328,72.082135523614,"Lost"
74,1935-01-03,"House","MA",100,"HIGGINS, John Patrick","H000579",1893-02-19,1,1,15292,41.8672142368241,"Lost"
75,1937-01-03,"House","MA",100,"HIGGINS, John Patrick","H000579",1893-02-19,2,2,16023,43.8685831622177,"Lost"
73,1933-03-04,"House","CT",200,"HIGGINS, William Lincoln","H000580",1867-03-08,1,1,24102,65.9876796714579,"Missionary"
74,1935-01-03,"House","CT",200,"HIGGINS, William Lincoln","H000580",1867-03-08,2,2,24772,67.8220396988364,"Missionary"
94,1975-01-03,"House","TX",100,"HIGHTOWER, Jack English","H000582",1926-09-06,1,1,17651,48.3258042436687,"Greatest"
95,1977-01-03,"House","TX",100,"HIGHTOWER, Jack English","H000582",1926-09-06,2,2,18382,50.3271731690623,"Greatest"
96,1979-01-03,"House","TX",100,"HIGHTOWER, Jack English","H000582",1926-09-06,3,3,19112,52.3258042436687,"Greatest"
97,1981-01-03,"House","TX",100,"HIGHTOWER, Jack English","H000582",1926-09-06,4,4,19843,54.3271731690623,"Greatest"
98,1983-01-03,"House","TX",100,"HIGHTOWER, Jack English","H000582",1926-09-06,5,5,20573,56.3258042436687,"Greatest"
73,1933-03-04,"House","SD",100,"HILDEBRANDT, Fred Herman","H000584",1874-08-02,1,1,21398,58.5845311430527,"Missionary"
74,1935-01-03,"House","SD",100,"HILDEBRANDT, Fred Herman","H000584",1874-08-02,2,2,22068,60.4188911704312,"Missionary"
75,1937-01-03,"House","SD",100,"HILDEBRANDT, Fred Herman","H000584",1874-08-02,3,3,22799,62.4202600958248,"Missionary"
97,1981-01-03,"House","IN",200,"HILER, John Patrick","H000586",1953-04-24,1,1,10116,27.6960985626283,"Boomers"
98,1983-01-03,"House","IN",200,"HILER, John Patrick","H000586",1953-04-24,2,2,10846,29.6947296372348,"Boomers"
99,1985-01-03,"House","IN",200,"HILER, John Patrick","H000586",1953-04-24,3,3,11577,31.6960985626283,"Boomers"
100,1987-01-03,"House","IN",200,"HILER, John Patrick","H000586",1953-04-24,4,4,12307,33.6947296372348,"Boomers"
101,1989-01-03,"House","IN",200,"HILER, John Patrick","H000586",1953-04-24,5,5,13038,35.6960985626283,"Boomers"
67,1921-03-04,"House","MD",200,"HILL, John Boynton Philip Clayton","H000597",1879-05-02,1,1,15281,41.8370978781656,"Missionary"
68,1923-03-04,"House","MD",200,"HILL, John Boynton Philip Clayton","H000597",1879-05-02,2,2,16011,43.8357289527721,"Missionary"
69,1925-03-04,"House","MD",200,"HILL, John Boynton Philip Clayton","H000597",1879-05-02,3,3,16742,45.8370978781656,"Missionary"
68,1923-03-04,"House","AL",100,"HILL, Joseph Lister","H000598",1894-12-29,1,1,10291,28.1752224503765,"Lost"
69,1925-03-04,"House","AL",100,"HILL, Joseph Lister","H000598",1894-12-29,2,2,11022,30.17659137577,"Lost"
70,1927-03-04,"House","AL",100,"HILL, Joseph Lister","H000598",1894-12-29,3,3,11752,32.1752224503765,"Lost"
71,1929-03-04,"House","AL",100,"HILL, Joseph Lister","H000598",1894-12-29,4,4,12483,34.17659137577,"Lost"
