candidate,date,pct_trend_adjusted,state,cycle,party,pct_estimate,hi,lo
Joseph R. Biden Jr.,2020-08-29,49.39615,Pennsylvania,2020,,,,
Donald Trump,2020-08-29,43.82636,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-08-28,49.42341,Pennsylvania,2020,,,,
Donald Trump,2020-08-28,43.66863,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-08-27,49.37539,Pennsylvania,2020,,,,
Donald Trump,2020-08-27,44.02652,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-08-26,49.41333,Pennsylvania,2020,,,,
Donald Trump,2020-08-26,43.84802,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-08-25,49.98664,Pennsylvania,2020,,,,
Donald Trump,2020-08-25,43.70644,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-08-24,50.01953,Pennsylvania,2020,,,,
Donald Trump,2020-08-24,43.68399,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-08-23,50.00315,Pennsylvania,2020,,,,
Donald Trump,2020-08-23,43.7663,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-08-22,49.91705,Pennsylvania,2020,,,,
Donald Trump,2020-08-22,43.84756,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-08-21,49.94086,Pennsylvania,2020,,,,
Donald Trump,2020-08-21,43.98328,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-08-20,50.19782,Pennsylvania,2020,,,,
Donald Trump,2020-08-20,44.11097,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-08-19,50.44484,Pennsylvania,2020,,,,
Donald Trump,2020-08-19,43.97378,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-08-18,50.46988,Pennsylvania,2020,,,,
Donald Trump,2020-08-18,43.97077,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-08-17,50.42145,Pennsylvania,2020,,,,
Donald Trump,2020-08-17,43.99568,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-08-16,50.31338,Pennsylvania,2020,,,,
Donald Trump,2020-08-16,44.07649,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-08-15,50.25863,Pennsylvania,2020,,,,
Donald Trump,2020-08-15,43.79096,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-08-14,50.25854,Pennsylvania,2020,,,,
Donald Trump,2020-08-14,43.79087,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-08-13,50.10607,Pennsylvania,2020,,,,
Donald Trump,2020-08-13,43.76973,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-08-12,49.93747,Pennsylvania,2020,,,,
Donald Trump,2020-08-12,43.677,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-08-11,50.13653,Pennsylvania,2020,,,,
Donald Trump,2020-08-11,43.74283,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-08-10,49.38953,Pennsylvania,2020,,,,
Donald Trump,2020-08-10,43.08023,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-08-09,49.20123,Pennsylvania,2020,,,,
Donald Trump,2020-08-09,43.1781,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-08-08,49.14231,Pennsylvania,2020,,,,
Donald Trump,2020-08-08,43.05178,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-08-07,49.14231,Pennsylvania,2020,,,,
Donald Trump,2020-08-07,43.05178,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-08-06,49.19667,Pennsylvania,2020,,,,
Donald Trump,2020-08-06,43.19286,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-08-05,49.84935,Pennsylvania,2020,,,,
Donald Trump,2020-08-05,43.28249,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-08-04,49.78341,Pennsylvania,2020,,,,
Donald Trump,2020-08-04,43.18173,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-08-03,49.80462,Pennsylvania,2020,,,,
Donald Trump,2020-08-03,43.1165,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-08-02,49.5903,Pennsylvania,2020,,,,
Donald Trump,2020-08-02,43.01472,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-08-01,49.58506,Pennsylvania,2020,,,,
Donald Trump,2020-08-01,43.02061,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-07-31,49.58506,Pennsylvania,2020,,,,
Donald Trump,2020-07-31,43.02061,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-07-30,49.5056,Pennsylvania,2020,,,,
Donald Trump,2020-07-30,42.87275,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-07-29,49.54113,Pennsylvania,2020,,,,
Donald Trump,2020-07-29,42.91396,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-07-28,49.76942,Pennsylvania,2020,,,,
Donald Trump,2020-07-28,42.80236,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-07-27,49.56971,Pennsylvania,2020,,,,
Donald Trump,2020-07-27,42.86108,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-07-26,49.63781,Pennsylvania,2020,,,,
Donald Trump,2020-07-26,42.90364,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-07-25,49.64042,Pennsylvania,2020,,,,
Donald Trump,2020-07-25,42.88929,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-07-24,49.94631,Pennsylvania,2020,,,,
Donald Trump,2020-07-24,42.43141,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-07-23,49.91825,Pennsylvania,2020,,,,
Donald Trump,2020-07-23,42.46288,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-07-22,49.65812,Pennsylvania,2020,,,,
Donald Trump,2020-07-22,43.01155,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-07-21,49.63264,Pennsylvania,2020,,,,
Donald Trump,2020-07-21,42.51453,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-07-20,49.86887,Pennsylvania,2020,,,,
Donald Trump,2020-07-20,42.23198,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-07-19,49.87352,Pennsylvania,2020,,,,
Donald Trump,2020-07-19,42.22186,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-07-18,49.80883,Pennsylvania,2020,,,,
Donald Trump,2020-07-18,42.09449,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-07-17,49.77321,Pennsylvania,2020,,,,
Donald Trump,2020-07-17,42.08834,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-07-16,49.77354,Pennsylvania,2020,,,,
Donald Trump,2020-07-16,42.06799,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-07-15,49.77295,Pennsylvania,2020,,,,
Donald Trump,2020-07-15,42.06841,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-07-14,49.3167,Pennsylvania,2020,,,,
Donald Trump,2020-07-14,41.98665,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-07-13,49.26165,Pennsylvania,2020,,,,
Donald Trump,2020-07-13,42.00236,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-07-12,49.57345,Pennsylvania,2020,,,,
Donald Trump,2020-07-12,42.05933,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-07-11,49.61563,Pennsylvania,2020,,,,
Donald Trump,2020-07-11,42.03614,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-07-10,49.61219,Pennsylvania,2020,,,,
Donald Trump,2020-07-10,42.03697,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-07-09,49.59369,Pennsylvania,2020,,,,
Donald Trump,2020-07-09,42.01883,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-07-08,49.54848,Pennsylvania,2020,,,,
Donald Trump,2020-07-08,42.01866,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-07-07,49.71834,Pennsylvania,2020,,,,
Donald Trump,2020-07-07,42.17888,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-07-06,49.6925,Pennsylvania,2020,,,,
Donald Trump,2020-07-06,42.16313,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-07-05,50.08129,Pennsylvania,2020,,,,
Donald Trump,2020-07-05,42.0411,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-07-04,50.0788,Pennsylvania,2020,,,,
Donald Trump,2020-07-04,42.04119,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-07-03,50.0788,Pennsylvania,2020,,,,
Donald Trump,2020-07-03,42.04107,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-07-02,50.0841,Pennsylvania,2020,,,,
Donald Trump,2020-07-02,42.03214,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-07-01,50.04434,Pennsylvania,2020,,,,
Donald Trump,2020-07-01,41.99009,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-06-30,50.03037,Pennsylvania,2020,,,,
Donald Trump,2020-06-30,42.00942,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-06-29,49.92503,Pennsylvania,2020,,,,
Donald Trump,2020-06-29,41.97269,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-06-28,50.53375,Pennsylvania,2020,,,,
Donald Trump,2020-06-28,42.5108,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-06-27,50.53375,Pennsylvania,2020,,,,
Donald Trump,2020-06-27,42.5108,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-06-26,50.56591,Pennsylvania,2020,,,,
Donald Trump,2020-06-26,42.49532,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-06-25,50.44559,Pennsylvania,2020,,,,
Donald Trump,2020-06-25,42.33624,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-06-24,49.24923,Pennsylvania,2020,,,,
Donald Trump,2020-06-24,43.61349,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-06-23,49.30671,Pennsylvania,2020,,,,
Donald Trump,2020-06-23,43.88639,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-06-22,49.08604,Pennsylvania,2020,,,,
Donald Trump,2020-06-22,43.82576,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-06-21,48.84246,Pennsylvania,2020,,,,
Donald Trump,2020-06-21,43.80066,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-06-20,48.88015,Pennsylvania,2020,,,,
Donald Trump,2020-06-20,43.77474,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-06-19,48.80972,Pennsylvania,2020,,,,
Donald Trump,2020-06-19,43.71446,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-06-18,48.86331,Pennsylvania,2020,,,,
Donald Trump,2020-06-18,43.6773,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-06-17,48.97553,Pennsylvania,2020,,,,
Donald Trump,2020-06-17,43.71819,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-06-16,49.00158,Pennsylvania,2020,,,,
Donald Trump,2020-06-16,43.81993,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-06-15,48.76676,Pennsylvania,2020,,,,
Donald Trump,2020-06-15,43.96191,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-06-14,48.76294,Pennsylvania,2020,,,,
Donald Trump,2020-06-14,43.95801,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-06-13,48.48779,Pennsylvania,2020,,,,
Donald Trump,2020-06-13,44.26302,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-06-12,48.46276,Pennsylvania,2020,,,,
Donald Trump,2020-06-12,44.74682,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-06-11,48.4678,Pennsylvania,2020,,,,
Donald Trump,2020-06-11,44.74582,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-06-10,48.46408,Pennsylvania,2020,,,,
Donald Trump,2020-06-10,44.74654,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-06-09,48.43554,Pennsylvania,2020,,,,
Donald Trump,2020-06-09,44.78034,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-06-08,48.32962,Pennsylvania,2020,,,,
Donald Trump,2020-06-08,44.87434,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-06-07,48.32507,Pennsylvania,2020,,,,
Donald Trump,2020-06-07,44.87599,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-06-06,48.38728,Pennsylvania,2020,,,,
Donald Trump,2020-06-06,45.05142,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-06-05,48.23992,Pennsylvania,2020,,,,
Donald Trump,2020-06-05,45.18841,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-06-04,48.01036,Pennsylvania,2020,,,,
Donald Trump,2020-06-04,45.20443,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-06-03,48.00124,Pennsylvania,2020,,,,
Donald Trump,2020-06-03,45.33206,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-06-02,47.74212,Pennsylvania,2020,,,,
Donald Trump,2020-06-02,44.92659,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-06-01,47.69522,Pennsylvania,2020,,,,
Donald Trump,2020-06-01,44.90578,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-05-31,47.54318,Pennsylvania,2020,,,,
Donald Trump,2020-05-31,44.91426,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-05-30,48.29391,Pennsylvania,2020,,,,
Donald Trump,2020-05-30,43.71727,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-05-29,48.3471,Pennsylvania,2020,,,,
Donald Trump,2020-05-29,43.80487,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-05-28,48.3471,Pennsylvania,2020,,,,
Donald Trump,2020-05-28,43.80487,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-05-27,48.21877,Pennsylvania,2020,,,,
Donald Trump,2020-05-27,43.57048,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-05-26,48.57431,Pennsylvania,2020,,,,
Donald Trump,2020-05-26,43.71784,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-05-25,48.34735,Pennsylvania,2020,,,,
Donald Trump,2020-05-25,43.68464,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-05-24,48.34735,Pennsylvania,2020,,,,
Donald Trump,2020-05-24,43.68464,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-05-23,48.43223,Pennsylvania,2020,,,,
Donald Trump,2020-05-23,43.70437,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-05-22,48.43967,Pennsylvania,2020,,,,
Donald Trump,2020-05-22,43.76908,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-05-21,48.43234,Pennsylvania,2020,,,,
Donald Trump,2020-05-21,43.76622,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-05-20,48.52403,Pennsylvania,2020,,,,
Donald Trump,2020-05-20,43.7933,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-05-19,48.55195,Pennsylvania,2020,,,,
Donald Trump,2020-05-19,43.91148,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-05-18,48.42794,Pennsylvania,2020,,,,
Donald Trump,2020-05-18,43.92874,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-05-17,48.59599,Pennsylvania,2020,,,,
Donald Trump,2020-05-17,44.17245,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-05-16,48.64264,Pennsylvania,2020,,,,
Donald Trump,2020-05-16,44.10133,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-05-15,48.61063,Pennsylvania,2020,,,,
Donald Trump,2020-05-15,44.15463,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-05-14,48.59258,Pennsylvania,2020,,,,
Donald Trump,2020-05-14,44.14124,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-05-13,48.41315,Pennsylvania,2020,,,,
Donald Trump,2020-05-13,45.3076,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-05-12,49.24301,Pennsylvania,2020,,,,
Donald Trump,2020-05-12,43.76397,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-05-11,49.19268,Pennsylvania,2020,,,,
Donald Trump,2020-05-11,43.7941,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-05-10,49.19184,Pennsylvania,2020,,,,
Donald Trump,2020-05-10,43.78883,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-05-09,49.04773,Pennsylvania,2020,,,,
Donald Trump,2020-05-09,43.61797,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-05-08,49.16007,Pennsylvania,2020,,,,
Donald Trump,2020-05-08,43.79225,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-05-07,49.14442,Pennsylvania,2020,,,,
Donald Trump,2020-05-07,43.80272,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-05-06,49.16957,Pennsylvania,2020,,,,
Donald Trump,2020-05-06,43.79902,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-05-05,49.32639,Pennsylvania,2020,,,,
Donald Trump,2020-05-05,43.82117,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-05-04,49.48289,Pennsylvania,2020,,,,
Donald Trump,2020-05-04,43.71492,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-05-03,49.37868,Pennsylvania,2020,,,,
Donald Trump,2020-05-03,43.76244,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-05-02,49.42715,Pennsylvania,2020,,,,
Donald Trump,2020-05-02,43.7529,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-05-01,49.38187,Pennsylvania,2020,,,,
Donald Trump,2020-05-01,43.78235,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-04-30,49.34671,Pennsylvania,2020,,,,
Donald Trump,2020-04-30,43.7784,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-04-29,49.34687,Pennsylvania,2020,,,,
Donald Trump,2020-04-29,43.77718,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-04-28,49.41493,Pennsylvania,2020,,,,
Donald Trump,2020-04-28,43.77109,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-04-27,49.35303,Pennsylvania,2020,,,,
Donald Trump,2020-04-27,43.70191,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-04-26,49.36855,Pennsylvania,2020,,,,
Donald Trump,2020-04-26,43.69314,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-04-25,49.13395,Pennsylvania,2020,,,,
Donald Trump,2020-04-25,44.09699,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-04-24,49.12552,Pennsylvania,2020,,,,
Donald Trump,2020-04-24,44.10769,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-04-23,49.12552,Pennsylvania,2020,,,,
Donald Trump,2020-04-23,44.10769,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-04-22,49.12542,Pennsylvania,2020,,,,
Donald Trump,2020-04-22,44.10775,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-04-21,49.12542,Pennsylvania,2020,,,,
Donald Trump,2020-04-21,44.10775,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-04-20,47.18569,Pennsylvania,2020,,,,
Donald Trump,2020-04-20,44.19032,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-04-19,47.05251,Pennsylvania,2020,,,,
Donald Trump,2020-04-19,45.39181,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-04-18,47.03983,Pennsylvania,2020,,,,
Donald Trump,2020-04-18,45.50831,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-04-17,46.69407,Pennsylvania,2020,,,,
Donald Trump,2020-04-17,45.26041,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-04-16,46.68509,Pennsylvania,2020,,,,
Donald Trump,2020-04-16,45.23583,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-04-15,46.4045,Pennsylvania,2020,,,,
Donald Trump,2020-04-15,44.98502,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-04-14,46.10171,Pennsylvania,2020,,,,
Donald Trump,2020-04-14,45.18118,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-04-13,45.79579,Pennsylvania,2020,,,,
Donald Trump,2020-04-13,45.12898,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-04-12,45.79637,Pennsylvania,2020,,,,
Donald Trump,2020-04-12,45.12897,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-04-11,46.04221,Pennsylvania,2020,,,,
Donald Trump,2020-04-11,44.44706,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-04-10,46.10182,Pennsylvania,2020,,,,
Donald Trump,2020-04-10,44.46052,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-04-09,46.29107,Pennsylvania,2020,,,,
Donald Trump,2020-04-09,44.49936,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-04-08,46.29103,Pennsylvania,2020,,,,
Donald Trump,2020-04-08,44.49958,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-04-07,46.24672,Pennsylvania,2020,,,,
Donald Trump,2020-04-07,44.52552,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-04-06,46.62627,Pennsylvania,2020,,,,
Donald Trump,2020-04-06,44.50164,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-04-05,46.43383,Pennsylvania,2020,,,,
Donald Trump,2020-04-05,44.62607,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-04-04,46.39163,Pennsylvania,2020,,,,
Donald Trump,2020-04-04,44.56141,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-04-03,46.3917,Pennsylvania,2020,,,,
Donald Trump,2020-04-03,44.57703,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-04-02,46.68711,Pennsylvania,2020,,,,
Donald Trump,2020-04-02,44.66661,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-04-01,46.68711,Pennsylvania,2020,,,,
Donald Trump,2020-04-01,44.66661,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-03-31,46.75225,Pennsylvania,2020,,,,
Donald Trump,2020-03-31,44.67316,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-03-30,46.85649,Pennsylvania,2020,,,,
Donald Trump,2020-03-30,44.73654,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-03-29,47.00611,Pennsylvania,2020,,,,
Donald Trump,2020-03-29,44.75352,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-03-28,47.0481,Pennsylvania,2020,,,,
Donald Trump,2020-03-28,44.79658,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-03-27,47.09894,Pennsylvania,2020,,,,
Donald Trump,2020-03-27,44.90295,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-03-26,47.09894,Pennsylvania,2020,,,,
Donald Trump,2020-03-26,44.90295,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-03-25,46.96653,Pennsylvania,2020,,,,
Donald Trump,2020-03-25,44.88587,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-03-24,47.22887,Pennsylvania,2020,,,,
Donald Trump,2020-03-24,44.16899,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-03-23,47.45263,Pennsylvania,2020,,,,
Donald Trump,2020-03-23,44.69965,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-03-22,47.54097,Pennsylvania,2020,,,,
Donald Trump,2020-03-22,44.89355,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-03-21,47.60953,Pennsylvania,2020,,,,
Donald Trump,2020-03-21,44.79451,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-03-20,47.71968,Pennsylvania,2020,,,,
Donald Trump,2020-03-20,43.68983,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-03-19,47.74987,Pennsylvania,2020,,,,
Donald Trump,2020-03-19,43.71999,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-03-18,47.41822,Pennsylvania,2020,,,,
Donald Trump,2020-03-18,43.35349,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-03-17,47.41822,Pennsylvania,2020,,,,
Donald Trump,2020-03-17,43.35349,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-03-16,47.41418,Pennsylvania,2020,,,,
Donald Trump,2020-03-16,43.39141,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-03-15,47.47269,Pennsylvania,2020,,,,
Donald Trump,2020-03-15,43.61504,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-03-14,47.5307,Pennsylvania,2020,,,,
Donald Trump,2020-03-14,43.68729,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-03-13,47.53072,Pennsylvania,2020,,,,
Donald Trump,2020-03-13,43.68772,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-03-12,47.36732,Pennsylvania,2020,,,,
Donald Trump,2020-03-12,43.73115,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-03-11,47.31725,Pennsylvania,2020,,,,
Donald Trump,2020-03-11,43.74963,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-03-10,47.43138,Pennsylvania,2020,,,,
Donald Trump,2020-03-10,43.56187,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-03-09,47.46342,Pennsylvania,2020,,,,
Donald Trump,2020-03-09,43.63604,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-03-08,47.56968,Pennsylvania,2020,,,,
Donald Trump,2020-03-08,43.71361,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-03-07,47.48081,Pennsylvania,2020,,,,
Donald Trump,2020-03-07,45.0612,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-03-06,48.02687,Pennsylvania,2020,,,,
Donald Trump,2020-03-06,45.38115,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-03-05,48.02641,Pennsylvania,2020,,,,
Donald Trump,2020-03-05,45.38165,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-03-04,48.02914,Pennsylvania,2020,,,,
Donald Trump,2020-03-04,45.37679,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-03-03,48.02862,Pennsylvania,2020,,,,
Donald Trump,2020-03-03,45.37777,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-03-02,48.02671,Pennsylvania,2020,,,,
Donald Trump,2020-03-02,45.37722,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-03-01,48.0281,Pennsylvania,2020,,,,
Donald Trump,2020-03-01,45.37696,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-02-29,48.0281,Pennsylvania,2020,,,,
Donald Trump,2020-02-29,45.37696,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-02-28,48.05131,Pennsylvania,2020,,,,
Donald Trump,2020-02-28,45.33997,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-02-27,47.88704,Pennsylvania,2020,,,,
Donald Trump,2020-02-27,45.31068,Pennsylvania,2020,,,,
Joseph R. Biden Jr.,2020-11-03,62.92922,Rhode Island,2020,,,,
Donald Trump,2020-11-03,32.36397,Rhode Island,2020,,,,
