congress,chamber,bioguide,firstname,lastname,birthday,state,party,incumbent,termstart,age
100,house,V000124,Barbara,Vucanovich,1921-06-22,NV,R,Yes,1987-01-06,65.5
100,house,C000709,Silvio,Conte,1921-11-09,MA,R,Yes,1987-01-06,65.2
100,house,C000321,William,Chappell,1922-02-03,FL,D,Yes,1987-01-06,64.9
100,house,B000153,Druie,Barnard,1922-03-20,GA,D,Yes,1987-01-06,64.8
100,house,B000890,William,Broomfield,1922-04-28,MI,R,Yes,1987-01-06,64.7
100,house,H000124,John,Hammerschmidt,1922-05-04,AR,R,Yes,1987-01-06,64.7
100,house,M000926,Carlos,Moorhead,1922-05-06,CA,R,Yes,1987-01-06,64.7
100,house,U000001,Morris,Udall,1922-06-15,AZ,D,Yes,1987-01-06,64.6
100,house,G000212,Benjamin,Gilman,1922-12-06,NY,R,Yes,1987-01-06,64.1
100,house,B000880,Jack,Brooks,1922-12-18,TX,D,Yes,1987-01-06,64.1
100,house,W000763,James,Wright,1922-12-22,TX,D,Yes,1987-01-06,64.0
100,house,M000692,Robert,Michel,1923-03-02,IL,R,Yes,1987-01-06,63.8
100,house,H000067,Ralph,Hall,1923-05-03,TX,D,Yes,1987-01-06,63.7
100,house,B000392,Helen,Bentley,1923-11-28,MD,R,Yes,1987-01-06,63.1
100,house,K000020,Robert,Kastenmeier,1924-01-24,WI,D,Yes,1987-01-06,63.0
100,house,R000383,Robert,Roe,1924-02-28,NJ,D,Yes,1987-01-06,62.9
100,house,H001022,Henry,Hyde,1924-04-18,IL,R,Yes,1987-01-06,62.7
100,house,G000511,Frank,Guarini,1924-08-20,NJ,D,Yes,1987-01-06,62.4
100,house,A000069,Daniel,Akaka,1924-09-11,HI,D,Yes,1987-01-06,62.3
100,house,N000106,Howard,Nielson,1924-09-12,UT,R,Yes,1987-01-06,62.3
100,house,L000295,Thomas,Lewis,1924-10-26,FL,R,Yes,1987-01-06,62.2
100,house,G000400,Kenneth,Gray,1924-11-14,IL,D,Yes,1987-01-06,62.1
100,house,R000141,Ralph,Regula,1924-12-03,OH,R,Yes,1987-01-06,62.1
100,house,S000948,Louis,Stokes,1925-02-23,OH,D,Yes,1987-01-06,61.9
100,house,B001158,Sala,Burton,1925-04-01,CA,D,Yes,1987-01-06,61.8
100,house,S000479,Daniel,Slaughter,1925-05-20,VA,R,Yes,1987-01-06,61.6
100,house,D000326,William,Dickinson,1925-06-05,AL,R,Yes,1987-01-06,61.6
100,house,L000508,Thomas,Luken,1925-07-09,OH,D,Yes,1987-01-06,61.5
100,house,S000081,Gus,Savage,1925-10-30,IL,D,Yes,1987-01-06,61.2
100,house,R000481,James,Rowland,1926-02-03,GA,D,Yes,1987-01-06,60.9
100,house,V000006,Itimous,Valentine,1926-03-15,NC,D,Yes,1987-01-06,60.8
100,house,D000592,Mervyn,Dymally,1926-05-12,CA,D,Yes,1987-01-06,60.7
100,house,H001018,Earl,Hutto,1926-05-12,FL,D,Yes,1987-01-06,60.7
100,house,F000141,Hamilton,Fish,1926-06-03,NY,R,Yes,1987-01-06,60.6
100,house,G000105,Joseph,Gaydos,1926-07-03,PA,D,Yes,1987-01-06,60.5
100,house,D000355,John,Dingell,1926-07-08,MI,D,Yes,1987-01-06,60.5
100,house,H000814,Amory,Houghton,1926-08-07,NY,R,No,1987-01-06,60.4
100,house,K000307,Joseph,Kolter,1926-09-03,PA,D,Yes,1987-01-06,60.3
100,house,L000020,Robert,Lagomarsino,1926-09-04,CA,R,Yes,1987-01-06,60.3
100,house,B000104,Cass,Ballenger,1926-12-06,NC,R,Yes,1987-01-06,60.1
100,house,W000752,George,Wortley,1926-12-08,NY,R,Yes,1987-01-06,60.1
100,house,R000080,Richard,Ray,1927-02-02,GA,D,Yes,1987-01-06,59.9
100,house,M001130,John,Myers,1927-02-08,IN,R,Yes,1987-01-06,59.9
100,house,R000072,Arthur,Ravenel,1927-03-29,SC,R,No,1987-01-06,59.8
100,house,S001044,Robert,Stump,1927-04-04,AZ,R,Yes,1987-01-06,59.8
100,house,M000834,John,Moakley,1927-04-27,MA,D,Yes,1987-01-06,59.7
100,house,S000453,Norman,Sisisky,1927-06-09,VA,D,Yes,1987-01-06,59.6
100,house,M001088,Austin,Murphy,1927-06-17,PA,D,Yes,1987-01-06,59.6
100,house,S000463,Joseph,Skeen,1927-06-30,NM,R,Yes,1987-01-06,59.5
100,house,M000306,Alfred,McCandless,1927-07-23,CA,R,Yes,1987-01-06,59.5
100,house,H000840,James,Howard,1927-07-24,NJ,D,Yes,1987-01-06,59.5
100,house,F000270,William,Ford,1927-08-06,MI,D,Yes,1987-01-06,59.4
100,house,W000258,Theodore,Weiss,1927-09-17,NY,D,Yes,1987-01-06,59.3
100,house,D000203,Eligio,de la Garza,1927-09-22,TX,D,Yes,1987-01-06,59.3
100,house,Y000014,Gus,Yatron,1927-10-16,PA,D,Yes,1987-01-06,59.2
100,house,G000291,William,Goodling,1927-12-05,PA,R,Yes,1987-01-06,59.1
100,house,R000458,Daniel,Rostenkowski,1928-01-02,IL,D,Yes,1987-01-06,59.0
100,house,S000762,Fernand,St. Germain,1928-01-09,RI,D,Yes,1987-01-06,59.0
100,house,L000090,Tom,Lantos,1928-02-01,CA,D,Yes,1987-01-06,58.9
100,house,T000075,Gene,Taylor,1928-02-10,MO,R,Yes,1987-01-06,58.9
100,house,A000215,Bill,Archer,1928-03-22,TX,R,Yes,1987-01-06,58.8
100,house,A000214,Douglas,Applegate,1928-03-27,OH,D,Yes,1987-01-06,58.8
100,house,S000718,Floyd,Spence,1928-04-09,SC,R,Yes,1987-01-06,58.7
100,house,L000506,Manuel,Lujíçn,1928-05-12,NM,R,Yes,1987-01-06,58.7
100,house,M000684,Jan,Meyers,1928-07-20,KS,R,Yes,1987-01-06,58.5
100,house,F000380,William,Frenzel,1928-07-31,MN,R,Yes,1987-01-06,58.4
100,house,B000229,Herbert,Bateman,1928-08-07,VA,R,Yes,1987-01-06,58.4
100,house,M000842,Guy,Molinari,1928-11-23,NY,R,Yes,1987-01-06,58.1
100,house,F000235,Thomas,Foglietta,1928-12-03,PA,D,Yes,1987-01-06,58.1
100,house,G000349,Willis,Gradison,1928-12-28,OH,R,Yes,1987-01-06,58.0
100,house,L000381,Marilyn,Lloyd,1929-01-03,TN,D,Yes,1987-01-06,58.0
100,house,M000206,Matthew,Martí_nez,1929-02-14,CA,D,Yes,1987-01-06,57.9
100,house,F000239,Thomas,Foley,1929-03-06,WA,D,Yes,1987-01-06,57.8
100,house,F000049,Harris,Fawell,1929-03-25,IL,R,Yes,1987-01-06,57.8
100,house,C000523,William,Clinger,1929-04-04,PA,R,Yes,1987-01-06,57.8
100,house,C000807,Robert,Coughlin,1929-04-11,PA,R,Yes,1987-01-06,57.7
100,house,C000714,John,Conyers,1929-05-16,MI,D,Yes,1987-01-06,57.6
100,house,B000024,Robert,Badham,1929-06-09,CA,R,Yes,1987-01-06,57.6
100,house,S000146,Richard,Schulze,1929-08-07,PA,R,Yes,1987-01-06,57.4
100,house,S000480,Louise,Slaughter,1929-08-14,NY,D,No,1987-01-06,57.4
100,house,P000080,Stanford,Parris,1929-09-09,VA,R,Yes,1987-01-06,57.3
100,house,K000172,Dale,Kildee,1929-09-16,MI,D,Yes,1987-01-06,57.3
100,house,R000465,Marge,Roukema,1929-09-19,NJ,R,Yes,1987-01-06,57.3
100,house,D000044,William,Dannemeyer,1929-09-22,CA,R,Yes,1987-01-06,57.3
100,house,G000417,Sedgwick,Green,1929-10-16,NY,R,Yes,1987-01-06,57.2
100,house,M000264,Nicholas,Mavroules,1929-11-01,MA,D,Yes,1987-01-06,57.2
100,house,T000316,Esteban,Torres,1930-01-27,CA,D,Yes,1987-01-06,56.9
100,house,S000795,Arlan,Stangeland,1930-02-08,MN,R,Yes,1987-01-06,56.9
100,house,H000448,Willie,Hefner,1930-04-11,NC,D,Yes,1987-01-06,56.7
100,house,G000121,George,Gekas,1930-04-14,PA,R,Yes,1987-01-06,56.7
100,house,S000014,Patricia,Saiki,1930-05-28,HI,R,No,1987-01-06,56.6
100,house,R000053,Charles,Rangel,1930-06-11,NY,D,Yes,1987-01-06,56.6
100,house,B000463,Michael,Bilirakis,1930-07-16,FL,R,Yes,1987-01-06,56.5
100,house,S000675,Gerald,Solomon,1930-08-14,NY,R,Yes,1987-01-06,56.4
100,house,I000029,Andrew,Ireland,1930-08-23,FL,R,Yes,1987-01-06,56.4
100,house,P000326,Owen,Pickett,1930-08-31,VA,D,No,1987-01-06,56.4
100,house,C000873,Philip,Crane,1930-11-03,IL,R,Yes,1987-01-06,56.2
100,house,Y000031,C.,Young,1930-12-16,FL,R,Yes,1987-01-06,56.1
100,house,P000005,Ron,Packard,1931-01-19,CA,R,Yes,1987-01-06,56.0
100,house,M000527,Stewart,McKinney,1931-01-30,CT,R,Yes,1987-01-06,55.9
100,house,L000509,Donald,Lukens,1931-02-11,OH,R,No,1987-01-06,55.9
100,house,M000941,Constance,Morella,1931-02-12,MD,R,No,1987-01-06,55.9
100,house,C000556,Howard,Coble,1931-03-18,NC,R,Yes,1987-01-06,55.8
100,house,L000243,Norman,Lent,1931-03-23,NY,R,Yes,1987-01-06,55.8
100,house,V000112,Harold,Volkmer,1931-04-04,MO,D,Yes,1987-01-06,55.8
100,house,H000114,Lee,Hamilton,1931-04-20,IN,D,Yes,1987-01-06,55.7
100,house,C000488,William,Clay,1931-04-30,MO,D,Yes,1987-01-06,55.7
100,house,L000180,James,Leath,1931-05-06,TX,D,Yes,1987-01-06,55.7
100,house,S000607,Robert,Smith,1931-06-16,OR,R,Yes,1987-01-06,55.6
100,house,T000356,Jerome,Traxler,1931-07-21,MI,D,Yes,1987-01-06,55.5
100,house,V000027,Guy,Vander Jagt,1931-08-26,MI,R,Yes,1987-01-06,55.4
100,house,R000262,Matthew,Rinaldo,1931-09-01,NJ,R,Yes,1987-01-06,55.3
100,house,L000263,Sander,Levin,1931-09-06,MI,D,Yes,1987-01-06,55.3
100,house,C000634,Cardiss,Collins,1931-09-24,IL,D,Yes,1987-01-06,55.3
100,house,P000170,Donald,Pease,1931-09-26,OH,D,Yes,1987-01-06,55.3
100,house,M000399,Joseph,McDade,1931-09-29,PA,R,Yes,1987-01-06,55.3
100,house,B001066,Jim,Bunning,1931-10-23,KY,R,No,1987-01-06,55.2
100,house,S000810,Fortney,Stark,1931-11-11,CA,D,Yes,1987-01-06,55.2
100,house,M000794,Norman,Mineta,1931-11-12,CA,D,Yes,1987-01-06,55.2
100,house,S000465,Ike,Skelton,1931-12-20,MO,D,Yes,1987-01-06,55.0
100,house,S000394,Elmer,Shuster,1932-01-23,PA,R,Yes,1987-01-06,55.0
100,house,B000556,Tom,Bliley,1932-01-28,VA,R,Yes,1987-01-06,54.9
100,house,J000033,Andrew,Jacobs,1932-02-24,IN,D,Yes,1987-01-06,54.9
100,house,M000566,John,McMillan,1932-05-09,NC,R,Yes,1987-01-06,54.7
100,house,M001120,John,Murtha,1932-06-17,PA,D,Yes,1987-01-06,54.6
100,house,B001220,Beverly,Byron,1932-07-27,MD,D,Yes,1987-01-06,54.4
100,house,D000131,Robert,Davis,1932-07-31,MI,R,Yes,1987-01-06,54.4
100,house,H000172,James,Hansen,1932-08-14,UT,R,Yes,1987-01-06,54.4
100,house,C000052,H.,Callahan,1932-09-11,AL,R,Yes,1987-01-06,54.3
100,house,H000930,William,Hughes,1932-10-17,NJ,D,Yes,1987-01-06,54.2
100,house,B000318,Anthony,Beilenson,1932-10-26,CA,D,Yes,1987-01-06,54.2
100,house,M000291,Romano,Mazzoli,1932-11-02,KY,D,Yes,1987-01-06,54.2
100,house,M000117,Thomas,Manton,1932-11-03,NY,D,Yes,1987-01-06,54.2
100,house,P000574,Carl,Pursell,1932-12-19,MI,R,Yes,1987-01-06,54.0
100,house,J000083,Edgar,Jenkins,1933-01-04,GA,D,Yes,1987-01-06,54.0
100,house,G000047,Robert,Garcia,1933-01-09,NY,D,Yes,1987-01-06,54.0
100,house,E000013,Joseph,Early,1933-01-31,MA,D,Yes,1987-01-06,53.9
100,house,M000023,Kenneth,MacKay,1933-03-22,FL,D,Yes,1987-01-06,53.8
100,house,D000435,Robert,Dornan,1933-04-03,CA,R,Yes,1987-01-06,53.8
100,house,C000077,Ben,Campbell,1933-04-13,CO,D,No,1987-01-06,53.7
100,house,M000999,Sidney,Morrison,1933-05-13,WA,R,Yes,1987-01-06,53.7
100,house,W000570,Charles,Wilson,1933-06-01,TX,D,Yes,1987-01-06,53.6
100,house,Y000033,Don,Young,1933-06-09,AK,R,Yes,1987-01-06,53.6
100,house,H000776,Larry,Hopkins,1933-10-25,KY,R,Yes,1987-01-06,53.2
100,house,A000103,William,Alexander,1934-01-16,AR,D,Yes,1987-01-06,53.0
100,house,J000072,James,Jeffords,1934-05-11,VT,R,Yes,1987-01-06,52.7
100,house,T000326,Edolphus,Towns,1934-07-21,NY,D,Yes,1987-01-06,52.5
100,house,S000393,Norman,Shumway,1934-07-28,CA,R,Yes,1987-01-06,52.4
100,house,D000373,Julian,Dixon,1934-08-08,CA,D,Yes,1987-01-06,52.4
100,house,O000006,James,Oberstar,1934-09-10,MN,D,Yes,1987-01-06,52.3
100,house,L000274,Jerry,Lewis,1934-10-21,CA,R,Yes,1987-01-06,52.2
100,house,B000798,Joseph,Brennan,1934-11-02,ME,D,No,1987-01-06,52.2
100,house,N000016,Stephen,Neal,1934-11-07,NC,D,Yes,1987-01-06,52.2
100,house,I000024,James,Inhofe,1934-11-17,OK,R,No,1987-01-06,52.1
100,house,J000163,Nancy,Johnson,1935-01-05,CT,R,Yes,1987-01-06,52.0
100,house,N000163,Henry,Nowak,1935-02-21,NY,D,Yes,1987-01-06,51.9
100,house,B001172,Albert,Bustamante,1935-04-08,TX,D,Yes,1987-01-06,51.7
100,house,H000444,Joel,Hefley,1935-04-18,CO,R,No,1987-01-06,51.7
100,house,P000444,John,Porter,1935-06-01,IL,R,Yes,1987-01-06,51.6
100,house,K000086,Jack,Kemp,1935-07-13,NY,R,Yes,1987-01-06,51.5
100,house,M000139,Ronald,Marlenee,1935-08-08,MT,R,Yes,1987-01-06,51.4
100,house,M000881,Jim,Moody,1935-09-02,WI,D,Yes,1987-01-06,51.3
100,house,D000106,Jack,Davis,1935-09-06,IL,R,No,1987-01-06,51.3
100,house,S001115,Allan,Swift,1935-09-12,WA,D,Yes,1987-01-06,51.3
100,house,G000025,Dean,Gallo,1935-11-23,NJ,R,Yes,1987-01-06,51.1
100,house,D000222,Ronald,Dellums,1935-11-24,CA,D,Yes,1987-01-06,51.1
100,house,M000041,Edward,Madigan,1936-01-13,IL,R,Yes,1987-01-06,51.0
100,house,S000109,Daniel,Schaefer,1936-01-25,CO,R,Yes,1987-01-06,50.9
100,house,S001075,Donald,Sundquist,1936-03-15,TN,R,Yes,1987-01-06,50.8
100,house,R000307,Pat,Roberts,1936-04-20,KS,R,Yes,1987-01-06,50.7
100,house,O000159,Major,Owens,1936-06-28,NY,D,Yes,1987-01-06,50.5
100,house,K000118,Barbara,Kennelly,1936-07-10,CT,D,Yes,1987-01-06,50.5
100,house,C000846,William,Coyne,1936-08-24,PA,D,Yes,1987-01-06,50.4
100,house,B000586,Sherwood,Boehlert,1936-09-28,NY,R,Yes,1987-01-06,50.3
100,house,D000267,Butler,Derrick,1936-09-30,SC,D,Yes,1987-01-06,50.3
100,house,B000620,Don,Bonker,1937-03-07,WA,D,Yes,1987-01-06,49.8
100,house,K000008,Paul,Kanjorski,1937-04-02,PA,D,Yes,1987-01-06,49.8
100,house,O000156,Douglas,Owens,1937-05-02,UT,D,No,1987-01-06,49.7
100,house,S001040,Gerry,Studds,1937-05-12,MA,D,Yes,1987-01-06,49.7
100,house,K000309,Ernest,Konnyu,1937-05-17,CA,R,No,1987-01-06,49.6
100,house,O000107,Solomon,Ortiz,1937-06-03,TX,D,Yes,1987-01-06,49.6
100,house,H000878,Carroll,Hubbard,1937-07-07,KY,D,Yes,1987-01-06,49.5
100,house,E000077,Marvin,Edwards,1937-07-12,OK,R,Yes,1987-01-06,49.5
100,house,F000208,Ronnie,Flippo,1937-08-15,AL,D,Yes,1987-01-06,49.4
100,house,F000215,James,Florio,1937-08-29,NJ,D,Yes,1987-01-06,49.4
100,house,W000520,John,Williams,1937-10-30,MT,D,Yes,1987-01-06,49.2
100,house,L000342,William,Lipinski,1937-12-22,IL,D,Yes,1987-01-06,49.0
100,house,R000395,Harold,Rogers,1937-12-31,KY,R,Yes,1987-01-06,49.0
100,house,E000174,Norvell,Emerson,1938-01-01,MO,R,Yes,1987-01-06,49.0
100,house,S000527,Dennis,Smith,1938-01-19,OR,R,Yes,1987-01-06,49.0
100,house,A000213,Beryl,Anthony,1938-02-21,AR,D,Yes,1987-01-06,48.9
100,house,S000005,Martin,Sabo,1938-02-28,MN,D,Yes,1987-01-06,48.9
100,house,B000462,James,Bilbray,1938-05-19,NV,D,No,1987-01-06,48.6
100,house,M000736,John,Miller,1938-05-23,WA,R,Yes,1987-01-06,48.6
100,house,B001149,Dan,Burton,1938-06-21,IN,R,Yes,1987-01-06,48.5
100,house,P000047,Leon,Panetta,1938-06-28,CA,D,Yes,1987-01-06,48.5
100,house,A000224,Leslie,Aspin,1938-07-21,WI,D,Yes,1987-01-06,48.5
100,house,H000670,George,Hochbrueckner,1938-09-20,NY,D,No,1987-01-06,48.3
100,house,L000305,James,Lightfoot,1938-09-27,IA,R,Yes,1987-01-06,48.3
100,house,O000007,David,Obey,1938-10-03,WI,D,Yes,1987-01-06,48.3
100,house,R000459,Toby,Roth,1938-10-10,WI,R,Yes,1987-01-06,48.2
100,house,S000851,Charles,Stenholm,1938-10-26,TX,D,Yes,1987-01-06,48.2
100,house,M000473,Matthew,McHugh,1938-12-06,NY,D,Yes,1987-01-06,48.1
100,house,E000201,Ben,Erdreich,1938-12-09,AL,D,Yes,1987-01-06,48.1
100,house,W000194,Wes,Watkins,1938-12-15,OK,D,Yes,1987-01-06,48.1
100,house,W000672,Frank,Wolf,1939-01-30,VA,R,Yes,1987-01-06,47.9
100,house,L000486,Michael,Lowry,1939-03-08,WA,D,Yes,1987-01-06,47.8
100,house,S000303,E.,Shaw,1939-04-19,FL,R,Yes,1987-01-06,47.7
100,house,M000342,Francis,McCloskey,1939-06-12,IN,D,Yes,1987-01-06,47.6
100,house,H000874,Steny,Hoyer,1939-06-14,MD,D,Yes,1987-01-06,47.6
100,house,H000340,Charles,Hatcher,1939-07-01,GA,D,Yes,1987-01-06,47.5
100,house,R000436,Charles,Rose,1939-08-10,NC,D,Yes,1987-01-06,47.4
100,house,W000215,Henry,Waxman,1939-09-12,CA,D,Yes,1987-01-06,47.3
100,house,W000426,Robert,Whittaker,1939-09-18,KS,R,Yes,1987-01-06,47.3
100,house,B000403,Douglas,Bereuter,1939-10-06,NE,R,Yes,1987-01-06,47.3
100,house,L000556,John,LaFalce,1939-10-06,NY,D,Yes,1987-01-06,47.3
100,house,W000682,Howard,Wolpe,1939-11-03,MI,D,Yes,1987-01-06,47.2
100,house,P000112,Elizabeth,Patterson,1939-11-18,SC,D,No,1987-01-06,47.1
100,house,M000195,Lynn,Martin,1939-12-26,IL,R,Yes,1987-01-06,47.0
100,house,B000919,George,Brown,1940-02-12,CO,R,Yes,1987-01-06,46.9
100,house,L000287,John,Lewis,1940-02-21,GA,D,No,1987-01-06,46.9
100,house,O000001,Mary,Oakar,1940-03-05,OH,D,Yes,1987-01-06,46.8
100,house,P000197,Nancy,Pelosi,1940-03-26,CA,D,No,1987-01-06,46.8
100,house,F000339,Barney,Frank,1940-03-31,MA,D,Yes,1987-01-06,46.8
100,house,P000265,Thomas,Petri,1940-05-28,WI,R,Yes,1987-01-06,46.6
100,house,B001036,John,Buechner,1940-06-04,MO,R,No,1987-01-06,46.6
100,house,H000236,Claude,Harris,1940-06-29,AL,D,No,1987-01-06,46.5
100,house,A000217,Richard,Armey,1940-07-07,TX,R,Yes,1987-01-06,46.5
100,house,S000142,Patricia,Schroeder,1940-07-30,CO,D,Yes,1987-01-06,46.4
100,house,P000523,David,Price,1940-08-17,NC,D,No,1987-01-06,46.4
100,house,S000673,Stephen,Solarz,1940-09-12,NY,D,Yes,1987-01-06,46.3
100,house,D000359,Joseph,DioGuardi,1940-09-20,NY,R,Yes,1987-01-06,46.3
100,house,S000785,Richard,Stallings,1940-10-07,ID,D,Yes,1987-01-06,46.2
100,house,V000087,Bruce,Vento,1940-10-07,MN,D,Yes,1987-01-06,46.2
100,house,R000277,Donald,Ritter,1940-10-21,PA,R,Yes,1987-01-06,46.2
100,house,M000019,Connie,Mack,1940-10-29,FL,R,Yes,1987-01-06,46.2
100,house,B000711,Barbara,Boxer,1940-11-11,CA,D,Yes,1987-01-06,46.2
100,house,E000184,Glenn,English,1940-11-30,OK,D,Yes,1987-01-06,46.1
100,house,D000327,Norman,Dicks,1940-12-16,WA,D,Yes,1987-01-06,46.1
100,house,W000044,Douglas,Walgren,1940-12-28,PA,D,Yes,1987-01-06,46.0
100,house,C000344,Richard,Cheney,1941-01-30,WY,R,Yes,1987-01-06,45.9
100,house,G000132,Richard,Gephardt,1941-01-31,MO,D,Yes,1987-01-06,45.9
100,house,P000097,Charles,Pashayan,1941-03-27,CA,R,Yes,1987-01-06,45.8
100,house,S000606,Robert,Smith,1941-03-30,NH,R,Yes,1987-01-06,45.8
100,house,B000410,Howard,Berman,1941-04-15,CA,D,Yes,1987-01-06,45.7
100,house,D000065,Harold,Daub,1941-04-23,NE,R,Yes,1987-01-06,45.7
100,house,S000586,Lawrence,Smith,1941-04-25,FL,D,Yes,1987-01-06,45.7
100,house,T000350,James,Traficant,1941-05-08,OH,D,Yes,1987-01-06,45.7
100,house,H000901,Thomas,Huckaby,1941-07-19,LA,D,Yes,1987-01-06,45.5
100,house,B000236,Jim,Bates,1941-07-21,CA,D,Yes,1987-01-06,45.5
100,house,G000402,William,Gray,1941-08-20,PA,D,Yes,1987-01-06,45.4
100,house,M000249,Robert,Matsui,1941-09-17,CA,D,Yes,1987-01-06,45.3
100,house,L000447,Trent,Lott,1941-10-09,MS,R,Yes,1987-01-06,45.2
100,house,C000809,James,Courter,1941-10-14,NJ,R,Yes,1987-01-06,45.2
100,house,C000621,Ronald,Coleman,1941-11-29,TX,D,Yes,1987-01-06,45.1
100,house,T000188,William,Thomas,1941-12-06,CA,R,Yes,1987-01-06,45.1
100,house,F000392,Jonas,Frost,1942-01-01,TX,D,Yes,1987-01-06,45.0
100,house,H000323,J.,Hastert,1942-01-02,IL,R,No,1987-01-06,45.0
100,house,H000074,Tony,Hall,1942-01-16,OH,D,Yes,1987-01-06,45.0
100,house,B000666,Eldon,Boulter,1942-02-23,TX,R,Yes,1987-01-06,44.9
100,house,R000354,Tommy,Robinson,1942-03-07,AR,D,Yes,1987-01-06,44.8
100,house,M000458,Raymond,McGrath,1942-03-27,NY,R,Yes,1987-01-06,44.8
100,house,K000352,Jon,Kyl,1942-04-25,AZ,R,No,1987-01-06,44.7
100,house,D000432,Byron,Dorgan,1942-05-14,ND,D,Yes,1987-01-06,44.6
100,house,C000581,Anthony,Coelho,1942-06-15,CA,D,Yes,1987-01-06,44.6
100,house,K000306,James,Kolbe,1942-06-28,AZ,R,Yes,1987-01-06,44.5
100,house,H000514,Paul,Henry,1942-07-09,MI,R,Yes,1987-01-06,44.5
100,house,C000293,Rodney,Chandler,1942-07-13,WA,R,Yes,1987-01-06,44.5
100,house,S000294,Philip,Sharp,1942-07-15,IN,D,Yes,1987-01-06,44.5
100,house,N000032,Bill,Nelson,1942-09-29,FL,D,Yes,1987-01-06,44.3
100,house,F000053,Victor,Fazio,1942-10-11,CA,D,Yes,1987-01-06,44.2
100,house,L000169,James,Leach,1942-10-15,IA,R,Yes,1987-01-06,44.2
100,house,A000337,Les,AuCoin,1942-10-21,OR,D,Yes,1987-01-06,44.2
100,house,S000749,John,Spratt,1942-11-01,SC,D,Yes,1987-01-06,44.2
100,house,A000022,Gary,Ackerman,1942-11-19,NY,D,Yes,1987-01-06,44.1
100,house,W000068,Robert,Walker,1942-12-23,PA,R,Yes,1987-01-06,44.0
100,house,S000097,H.,Saxton,1943-01-22,NJ,R,Yes,1987-01-06,44.0
100,house,S000462,David,Skaggs,1943-02-22,CO,D,No,1987-01-06,43.9
100,house,L000045,H.,Lancaster,1943-03-24,NC,D,No,1987-01-06,43.8
100,house,C000178,Milton,Carr,1943-03-27,MI,D,Yes,1987-01-06,43.8
100,house,N000003,David,Nagle,1943-04-15,IA,D,No,1987-01-06,43.7
100,house,L000371,Robert,Livingston,1943-04-30,LA,R,Yes,1987-01-06,43.7
100,house,M000844,Alan,Mollohan,1943-05-14,WV,D,Yes,1987-01-06,43.6
100,house,C000542,Daniel,Coats,1943-05-16,IN,R,Yes,1987-01-06,43.6
100,house,C000618,Earl,Coleman,1943-05-29,MO,R,Yes,1987-01-06,43.6
100,house,L000264,Meldon,Levine,1943-06-07,CA,D,Yes,1987-01-06,43.6
100,house,T000058,William,Tauzin,1943-06-14,LA,D,Yes,1987-01-06,43.6
100,house,S000244,F.,Sensenbrenner,1943-06-14,WI,R,Yes,1987-01-06,43.6
100,house,G000225,Newton,Gingrich,1943-06-17,GA,R,Yes,1987-01-06,43.6
100,house,D000466,Charles,Dowdy,1943-07-27,MS,D,Yes,1987-01-06,43.4
100,house,R000189,John,Rhodes,1943-09-08,AZ,R,No,1987-01-06,43.3
100,house,G000382,James,Grant,1943-09-21,FL,D,No,1987-01-06,43.3
100,house,C000503,Robert,Clement,1943-09-23,TN,D,No,1987-01-06,43.3
100,house,R000384,Charles,Roemer,1943-10-04,LA,D,Yes,1987-01-06,43.3
100,house,C000141,Benjamin,Cardin,1943-10-05,MD,D,No,1987-01-06,43.3
100,house,T000184,Robert,Thomas,1943-11-20,GA,D,Yes,1987-01-06,43.1
100,house,D000051,George,Darden,1943-11-22,GA,D,Yes,1987-01-06,43.1
100,house,K000259,Gerald,Kleczka,1943-11-26,WI,D,Yes,1987-01-06,43.1
100,house,H000729,Clyde,Holloway,1943-11-28,LA,R,No,1987-01-06,43.1
100,house,R000543,Martin,Russo,1944-01-23,IL,D,Yes,1987-01-06,43.0
100,house,M000688,Daniel,Mica,1944-02-04,FL,D,Yes,1987-01-06,42.9
100,house,A000209,Michael,Andrews,1944-02-07,TX,D,Yes,1987-01-06,42.9
100,house,O000163,Michael,Oxley,1944-02-11,OH,R,Yes,1987-01-06,42.9
100,house,G000021,Elton,Gallegly,1944-03-07,CA,R,No,1987-01-06,42.8
100,house,B000971,Terry,Bruce,1944-03-25,IL,D,Yes,1987-01-06,42.8
100,house,M000174,David,Martin,1944-04-26,NY,R,Yes,1987-01-06,42.7
100,house,M000350,Bill,McCollum,1944-07-12,FL,R,Yes,1987-01-06,42.5
100,house,M000992,Bruce,Morrison,1944-10-08,CT,D,Yes,1987-01-06,42.2
100,house,D000563,Richard,Durbin,1944-11-21,IL,D,Yes,1987-01-06,42.1
100,house,G000240,Daniel,Glickman,1944-11-24,KS,D,Yes,1987-01-06,42.1
100,house,L000237,George,Leland,1944-11-27,TX,D,Yes,1987-01-06,42.1
100,house,F000184,Floyd,Flake,1945-01-30,NY,D,No,1987-01-06,41.9
100,house,B000615,William,Boner,1945-02-14,TN,D,Yes,1987-01-06,41.9
100,house,C000312,Jim,Chapman,1945-03-08,TX,D,Yes,1987-01-06,41.8
100,house,C000653,Larry,Combest,1945-03-20,TX,R,Yes,1987-01-06,41.8
100,house,M000725,George,Miller,1945-05-17,CA,D,Yes,1987-01-06,41.6
100,house,H000528,Walter,Herger,1945-05-20,CA,R,No,1987-01-06,41.6
100,house,F000261,Harold,Ford,1945-05-20,TN,D,Yes,1987-01-06,41.6
