congress,chamber,bioguide,firstname,middlename,lastname,suffix,birthday,state,party,incumbent,termstart,age
92,house,H000158,James,Michael,Hanley,,1920-07-19,NY,D,Yes,1971-01-21,50.5
92,house,A000018,Bella,Savitzky,Abzug,,1920-07-24,NY,D,No,1971-01-21,50.5
92,house,W000317,Charles,William,Whalen,Jr.,1920-07-31,OH,R,Yes,1971-01-21,50.5
92,house,M000865,Gillespie,V.,Montgomery,,1920-08-05,MS,D,Yes,1971-01-21,50.5
92,house,R000467,John,Edward,Roush,,1920-09-12,IN,D,No,1971-01-21,50.4
92,house,C000780,James,Charles,Corman,,1920-10-20,CA,D,Yes,1971-01-21,50.3
92,house,D000499,Robert,Frederick,Drinan,,1920-11-15,MA,D,No,1971-01-21,50.2
92,house,W000781,Chalmers,Pangburn,Wylie,,1920-11-23,OH,R,Yes,1971-01-21,50.2
92,house,S000070,David,Edward,Satterfield,III,1920-12-02,VA,D,Yes,1971-01-21,50.1
92,house,E000214,Edwin,Duing,Eshleman,,1920-12-04,PA,R,Yes,1971-01-21,50.1
92,house,H000281,William,Howard,Harsha,,1921-01-01,OH,R,Yes,1971-01-21,50.1
92,house,E000096,Joshua,,Eilberg,,1921-02-12,PA,D,Yes,1971-01-21,49.9
92,house,G000016,Cornelius,Edward,Gallagher,,1921-03-02,NJ,D,Yes,1971-01-21,49.9
92,house,B000431,Tom,,Bevill,,1921-03-27,AL,D,Yes,1971-01-21,49.8
92,house,H000479,David,Newton,Henderson,,1921-04-16,NC,D,Yes,1971-01-21,49.8
92,house,R000401,Paul,Grant,Rogers,,1921-06-04,FL,D,Yes,1971-01-21,49.6
92,house,M000349,John,Yetter,McCollister,,1921-06-10,NE,R,No,1971-01-21,49.6
92,house,A000203,William,Robert,Anderson,,1921-06-17,TN,D,Yes,1971-01-21,49.6
92,house,F000123,Paul,,Findley,,1921-06-23,IL,R,Yes,1971-01-21,49.6
92,house,C000409,Donald,Daniel,Clancy,,1921-07-24,OH,R,Yes,1971-01-21,49.5
92,house,M001009,Frank,Bradford,Morse,,1921-08-07,MA,R,Yes,1971-01-21,49.5
92,house,P000348,Otis,Grey,Pike,,1921-08-31,NY,D,Yes,1971-01-21,49.4
92,house,P000280,Peter,A.,Peyser,,1921-09-07,NY,R,No,1971-01-21,49.4
92,house,Z000010,Roger,Herschel,Zion,,1921-09-17,IN,R,Yes,1971-01-21,49.3
92,house,S000045,Charles,William,Sandman,Jr.,1921-10-23,NJ,R,Yes,1971-01-21,49.2
92,house,C000709,Silvio,Ottavio,Conte,,1921-11-09,MA,R,Yes,1971-01-21,49.2
92,house,M000365,Mike,,McCormack,,1921-12-14,WA,D,No,1971-01-21,49.1
92,house,C000321,William,Venroe,Chappell,Jr.,1922-02-03,FL,D,Yes,1971-01-21,49.0
92,house,A000195,John,Bayard,Anderson,,1922-02-15,IL,R,Yes,1971-01-21,48.9
92,house,B000890,William,S.,Broomfield,,1922-04-28,MI,R,Yes,1971-01-21,48.7
92,house,M000826,Parren,James,Mitchell,,1922-04-29,MD,D,No,1971-01-21,48.7
92,house,H000124,John,Paul,Hammerschmidt,,1922-05-04,AR,R,Yes,1971-01-21,48.7
92,house,U000001,Morris,King,Udall,,1922-06-15,AZ,D,Yes,1971-01-21,48.6
92,house,B000893,Donald,Glenn,Brotzman,,1922-06-28,CO,R,Yes,1971-01-21,48.6
92,house,R000562,William,Fitts,Ryan,,1922-06-28,NY,D,Yes,1971-01-21,48.6
92,house,H000306,James,,Harvey,,1922-07-04,MI,R,Yes,1971-01-21,48.6
92,house,K000014,Joseph,Edward,Karth,,1922-08-26,MN,D,Yes,1971-01-21,48.4
92,house,C000666,Barber,Benjamin,Conable,Jr.,1922-11-02,NY,R,Yes,1971-01-21,48.2
92,house,D000344,Charles,Coles,Diggs,Jr.,1922-12-02,MI,D,Yes,1971-01-21,48.1
92,house,H000965,William,Leonard,Hungate,,1922-12-14,MO,D,Yes,1971-01-21,48.1
92,house,B000880,Jack,Bascom,Brooks,,1922-12-18,TX,D,Yes,1971-01-21,48.1
92,house,W000763,James,Claude,Wright,Jr.,1922-12-22,TX,D,Yes,1971-01-21,48.1
92,house,A000222,Thomas,Ludlow,Ashley,,1923-01-11,OH,D,Yes,1971-01-21,48.0
92,house,M000692,Robert,Henry,Michel,,1923-03-02,IL,R,Yes,1971-01-21,47.9
92,house,G000513,Gilbert,,Gude,,1923-03-09,MD,R,Yes,1971-01-21,47.9
92,house,S000121,William,Joseph,Scherle,,1923-03-14,IA,R,Yes,1971-01-21,47.9
92,house,M000930,William,Singer,Moorhead,,1923-04-08,PA,D,Yes,1971-01-21,47.8
92,house,C000475,Donald,Holst,Clausen,,1923-04-27,CA,R,Yes,1971-01-21,47.7
92,house,W000390,Richard,Crawford,White,,1923-04-29,TX,D,Yes,1971-01-21,47.7
92,house,R000442,Benjamin,Stanley,Rosenthal,,1923-06-08,NY,D,Yes,1971-01-21,47.6
92,house,B000917,Garry,Eldridge,Brown,,1923-08-12,MI,R,Yes,1971-01-21,47.4
92,house,E000240,Frank,Edward,Evans,,1923-09-06,CO,D,Yes,1971-01-21,47.4
92,house,Q000010,Albert,Harold,Quie,,1923-09-18,MN,R,Yes,1971-01-21,47.3
92,house,P000401,Richard,Harding,Poff,,1923-10-19,VA,R,Yes,1971-01-21,47.3
92,house,S000383,Richard,Gardner,Shoup,,1923-11-29,MT,R,No,1971-01-21,47.1
92,house,D000234,Frank,Edward,Denholm,,1923-11-29,SD,D,No,1971-01-21,47.1
92,house,T000234,Charles,,Thone,,1924-01-04,NE,R,No,1971-01-21,47.0
92,house,K000020,Robert,William,Kastenmeier,,1924-01-24,WI,D,Yes,1971-01-21,47.0
92,house,R000065,John,Richard,Rarick,,1924-01-29,LA,D,Yes,1971-01-21,47.0
92,house,F000350,Donald,MacKay,Fraser,,1924-02-20,MN,D,Yes,1971-01-21,46.9
92,house,S000804,John,William,Stanton,,1924-02-20,OH,R,Yes,1971-01-21,46.9
92,house,H000346,William,Dodd,Hathaway,,1924-02-21,ME,D,Yes,1971-01-21,46.9
92,house,R000383,Robert,A.,Roe,,1924-02-28,NJ,D,Yes,1971-01-21,46.9
92,house,R000510,Harold,Lowell,Runnels,,1924-03-17,NM,D,No,1971-01-21,46.8
92,house,W000780,John,Waldemar,Wydler,,1924-06-09,NY,R,Yes,1971-01-21,46.6
92,house,K000348,Dan,Heflin,Kuykendall,,1924-07-09,TN,R,Yes,1971-01-21,46.5
92,house,M000779,William,Oswald,Mills,,1924-08-12,MD,R,No,1971-01-21,46.4
92,house,M000635,John,,Melcher,,1924-09-06,MT,D,Yes,1971-01-21,46.4
92,house,G000400,Kenneth,James,Gray,,1924-11-14,IL,D,Yes,1971-01-21,46.2
92,house,T000134,John,Hart,Terry,,1924-11-14,NY,R,No,1971-01-21,46.2
92,house,C000371,Shirley,Anita,Chisholm,,1924-11-30,NY,D,Yes,1971-01-21,46.1
92,house,K000302,Edward,Irving,Koch,,1924-12-12,NY,D,Yes,1971-01-21,46.1
92,house,M000346,James,Albertus,McClure,,1924-12-27,ID,R,Yes,1971-01-21,46.1
92,house,T000217,Standish,Fletcher,Thompson,,1925-02-05,GA,R,Yes,1971-01-21,46.0
92,house,W000035,Jerome,Russell,Waldie,,1925-02-15,CA,D,Yes,1971-01-21,45.9
92,house,S000948,Louis,,Stokes,,1925-02-23,OH,D,Yes,1971-01-21,45.9
92,house,M000490,Koln,Gunn,McKay,,1925-02-23,UT,D,No,1971-01-21,45.9
92,house,C000637,George,Washington,Collins,,1925-03-05,IL,D,Yes,1971-01-21,45.9
92,house,W000406,George,William,Whitehurst,,1925-03-12,VA,R,Yes,1971-01-21,45.9
92,house,A000052,Joseph,Patrick,Addabbo,,1925-03-17,NY,D,Yes,1971-01-21,45.8
92,house,H000465,Henry,,Helstoski,,1925-03-21,NJ,D,Yes,1971-01-21,45.8
92,house,R000134,Thomas,Mankell,Rees,,1925-03-26,CA,D,Yes,1971-01-21,45.8
92,house,N000019,Lucien,Norbert,Nedzi,,1925-05-28,MI,D,Yes,1971-01-21,45.7
92,house,B001182,Manley,Caldwell,Butler,,1925-06-02,VA,R,No,1971-01-21,45.6
92,house,D000326,William,Louis,Dickinson,,1925-06-05,AL,R,Yes,1971-01-21,45.6
92,house,R000150,Ogden,Rogers,Reid,,1925-06-24,NY,R,Yes,1971-01-21,45.6
92,house,K000356,Peter,Nicholas,Kyros,,1925-07-11,ME,D,Yes,1971-01-21,45.5
92,house,R000423,Frederick,Bernard,Rooney,,1925-11-06,PA,D,Yes,1971-01-21,45.2
92,house,O000055,James,Grant,O'Hara,,1925-11-08,MI,D,Yes,1971-01-21,45.2
92,house,P000399,Bertram,L.,Podell,,1925-12-27,NY,D,Yes,1971-01-21,45.1
92,house,M000703,Abner,Joseph,Mikva,,1926-01-21,IL,D,Yes,1971-01-21,45.0
92,house,R000484,William,Robert,Roy,,1926-02-23,KS,D,No,1971-01-21,44.9
92,house,H000624,Elwood,Haynes,Hillis,,1926-03-06,IN,R,No,1971-01-21,44.9
92,house,H000327,James,Fred,Hastings,,1926-04-10,NY,R,Yes,1971-01-21,44.8
92,house,W000121,William,Creed,Wampler,,1926-04-21,VA,R,Yes,1971-01-21,44.8
92,house,G000458,Charles,Hudson,Griffin,,1926-05-09,MS,D,Yes,1971-01-21,44.7
92,house,A000208,Mark,,Andrews,,1926-05-19,ND,R,Yes,1971-01-21,44.7
92,house,B001156,Phillip,,Burton,,1926-06-01,CA,D,Yes,1971-01-21,44.6
92,house,F000141,Hamilton,,Fish,Jr.,1926-06-03,NY,R,Yes,1971-01-21,44.6
92,house,I000001,Richard,Howard,Ichord,II,1926-06-27,MO,D,Yes,1971-01-21,44.6
92,house,G000105,Joseph,Matthew,Gaydos,,1926-07-03,PA,D,Yes,1971-01-21,44.6
92,house,D000355,John,D.,Dingell,,1926-07-08,MI,D,Yes,1971-01-21,44.5
92,house,C000799,William,Ross,Cotter,,1926-07-18,CT,D,No,1971-01-21,44.5
92,house,L000221,Robert,Louis,Leggett,,1926-07-26,CA,D,Yes,1971-01-21,44.5
92,house,H000175,Orval,Howard,Hansen,,1926-08-03,ID,R,Yes,1971-01-21,44.5
92,house,M001098,John,Michael,Murphy,,1926-08-03,NY,D,Yes,1971-01-21,44.5
92,house,D000269,Edward,Joseph,Derwinski,,1926-09-15,IL,R,Yes,1971-01-21,44.4
92,house,R000512,Philip,Edward,Ruppe,,1926-09-29,MI,R,Yes,1971-01-21,44.3
92,house,A000031,Brockman,,Adams,,1927-01-13,WA,D,Yes,1971-01-21,44.0
92,house,F000424,Richard,Harmon,Fulton,,1927-01-27,TN,D,Yes,1971-01-21,44.0
92,house,E000204,John,Neal,Erlenborn,,1927-02-08,IL,R,Yes,1971-01-21,44.0
92,house,M001130,John,Thomas,Myers,,1927-02-08,IN,R,Yes,1971-01-21,44.0
92,house,B000506,Benjamin,Bentley,Blackburn,,1927-02-14,GA,R,Yes,1971-01-21,43.9
92,house,B000736,John,,Brademas,,1927-03-02,IN,D,Yes,1971-01-21,43.9
92,house,K000037,William,John,Keating,,1927-03-30,OH,R,No,1971-01-21,43.8
92,house,S000367,George,Edward,Shipley,,1927-04-21,IL,D,Yes,1971-01-21,43.8
92,house,B000910,Clarence,J.,Brown,Jr.,1927-06-18,OH,R,Yes,1971-01-21,43.6
92,house,H000840,James,John,Howard,,1927-07-24,NJ,D,Yes,1971-01-21,43.5
92,house,E000213,Marvin,Leonel,Esch,,1927-08-04,MI,R,Yes,1971-01-21,43.5
92,house,F000270,William,David,Ford,,1927-08-06,MI,D,Yes,1971-01-21,43.5
92,house,E000067,Edwin,Washington,Edwards,,1927-08-07,LA,D,Yes,1971-01-21,43.5
92,house,B000966,James,Thomas,Broyhill,,1927-08-19,NC,R,Yes,1971-01-21,43.4
92,house,P000528,Robert,Dale,Price,,1927-09-07,TX,R,Yes,1971-01-21,43.4
92,house,D000203,Eligio,II,de la Garza,,1927-09-22,TX,D,Yes,1971-01-21,43.3
92,house,S001134,James,Wadsworth,Symington,,1927-09-28,MO,D,Yes,1971-01-21,43.3
92,house,M000343,Paul,Norton,McCloskey,Jr.,1927-09-29,CA,R,Yes,1971-01-21,43.3
92,house,Y000014,Gus,,Yatron,,1927-10-16,PA,D,Yes,1971-01-21,43.3
92,house,R000469,John,Harbin,Rousselot,,1927-11-01,CA,R,Yes,1971-01-21,43.2
92,house,W000448,Charles,Edward,Wiggins,,1927-12-03,CA,R,Yes,1971-01-21,43.1
92,house,M000797,Patsy,Takemoto,Mink,,1927-12-06,HI,D,Yes,1971-01-21,43.1
92,house,M000626,Lloyd,,Meeds,,1927-12-11,WA,D,Yes,1971-01-21,43.1
92,house,R000458,Daniel,David,Rostenkowski,,1928-01-02,IL,D,Yes,1971-01-21,43.1
92,house,S000762,Fernand,Joseph,St. Germain,,1928-01-09,RI,D,Yes,1971-01-21,43.0
92,house,S000669,Marion,Gene,Snyder,,1928-01-26,KY,R,Yes,1971-01-21,43.0
92,house,B001008,John,Hall,Buchanan,Jr.,1928-03-19,AL,R,Yes,1971-01-21,42.8
92,house,A000215,Bill,,Archer,,1928-03-22,TX,R,No,1971-01-21,42.8
92,house,S000718,Floyd,,Spence,,1928-04-09,SC,R,No,1971-01-21,42.8
92,house,L000506,Manuel,,Luján,Jr.,1928-05-12,NM,R,Yes,1971-01-21,42.7
92,house,L000429,Speedy,Oteria,Long,,1928-06-16,LA,D,Yes,1971-01-21,42.6
92,house,B000408,Robert,Selmer,Bergland,,1928-07-22,MN,D,No,1971-01-21,42.5
92,house,G000015,Nick,,Galifianakis,,1928-07-22,NC,D,Yes,1971-01-21,42.5
92,house,F000380,William,Eldridge,Frenzel,,1928-07-31,MN,R,No,1971-01-21,42.5
92,house,C000702,William,Sheldrick,Conover,II,1928-08-27,PA,R,No,1971-01-21,42.4
92,house,E000084,William,Jackson,Edwards,,1928-09-20,AL,R,Yes,1971-01-21,42.3
92,house,A000221,John,Milan,Ashbrook,,1928-09-21,OH,R,Yes,1971-01-21,42.3
92,house,H000692,Lawrence,Joseph,Hogan,,1928-09-30,MD,R,Yes,1971-01-21,42.3
92,house,M000513,James,Douglas,McKevitt,,1928-10-26,CO,R,No,1971-01-21,42.2
92,house,M000078,Richard,Walker,Mallary,,1929-02-21,VT,R,No,1971-01-21,41.9
92,house,T000265,Robert,Owens,Tiernan,,1929-02-24,RI,D,Yes,1971-01-21,41.9
92,house,F000239,Thomas,Stephen,Foley,,1929-03-06,WA,D,Yes,1971-01-21,41.9
92,house,S000846,Sam,,Steiger,,1929-03-10,AZ,R,Yes,1971-01-21,41.9
92,house,C000807,Robert,Lawrence,Coughlin,,1929-04-11,PA,R,Yes,1971-01-21,41.8
92,house,C000714,John,,Conyers,Jr.,1929-05-16,MI,D,Yes,1971-01-21,41.7
92,house,B001221,Goodloe,Edgar,Byron,,1929-06-22,MD,D,No,1971-01-21,41.6
92,house,B000025,Herman,,Badillo,,1929-08-21,NY,D,No,1971-01-21,41.4
92,house,B000548,Leonard,Ray,Blanton,,1930-04-10,TN,D,Yes,1971-01-21,40.8
92,house,R000053,Charles,B.,Rangel,,1930-06-11,NY,D,No,1971-01-21,40.6
92,house,S000133,John,George,Schmitz,,1930-08-12,CA,R,Yes,1971-01-21,40.4
92,house,M000833,Wilmer,David,Mizell,,1930-08-13,NC,R,Yes,1971-01-21,40.4
92,house,C000873,Philip,M.,Crane,,1930-11-03,IL,R,Yes,1971-01-21,40.2
92,house,M000242,Robert,Bruce,Mathias,,1930-11-17,CA,R,Yes,1971-01-21,40.2
92,house,Y000031,C.,W. Bill,Young,,1930-12-16,FL,R,No,1971-01-21,40.1
92,house,B000839,Jack,Thomas,Brinkley,,1930-12-22,GA,D,Yes,1971-01-21,40.1
92,house,B000451,Edward,George,Biester,Jr.,1931-01-05,PA,R,Yes,1971-01-21,40.0
92,house,M000527,Stewart,Brett,McKinney,,1931-01-30,CT,R,No,1971-01-21,40.0
92,house,A000017,James,George,Abourezk,,1931-02-24,SD,D,No,1971-01-21,39.9
92,house,B001113,William,Dean,Burlison,,1931-03-15,MO,D,Yes,1971-01-21,39.9
92,house,L000243,Norman,Frederick,Lent,,1931-03-23,NY,R,No,1971-01-21,39.8
92,house,H000114,Lee,Herbert,Hamilton,,1931-04-20,IN,D,Yes,1971-01-21,39.8
92,house,P000485,Walter,Eugene,Powell,,1931-04-25,OH,R,No,1971-01-21,39.7
92,house,C000488,William,Lacy,Clay,Sr.,1931-04-30,MO,D,Yes,1971-01-21,39.7
92,house,H000440,Margaret,M.,Heckler,,1931-06-21,MA,R,Yes,1971-01-21,39.6
92,house,V000027,Guy,Adrian,Vander Jagt,,1931-08-26,MI,R,Yes,1971-01-21,39.4
92,house,M000399,Joseph,Michael,McDade,,1931-09-29,PA,R,Yes,1971-01-21,39.3
92,house,R000012,Thomas,Fisher,Railsback,,1932-01-22,IL,R,Yes,1971-01-21,39.0
92,house,J000033,Andrew,,Jacobs,Jr.,1932-02-24,IN,D,Yes,1971-01-21,38.9
92,house,S000803,James,Vincent,Stanton,,1932-02-27,OH,D,No,1971-01-21,38.9
92,house,B000315,Nicholas,Joseph,Begich,,1932-04-06,AK,D,No,1971-01-21,38.8
92,house,M001101,Morgan,Francis,Murphy,,1932-04-16,IL,D,No,1971-01-21,38.8
92,house,M000410,Jack,H.,McDonald,,1932-06-28,MI,R,Yes,1971-01-21,38.6
92,house,C000017,Patrick,Thomson,Caffery,,1932-07-06,LA,D,Yes,1971-01-21,38.5
92,house,C000979,John,Chester,Culver,,1932-08-08,IA,D,Yes,1971-01-21,38.5
92,house,B000771,Frank,James,Brasco,,1932-10-15,NY,D,Yes,1971-01-21,38.3
92,house,M000291,Romano,Louis,Mazzoli,,1932-11-02,KY,D,No,1971-01-21,38.2
92,house,S000064,Paul,S.,Sarbanes,,1933-02-03,MD,D,No,1971-01-21,38.0
92,house,F000218,Walter,,Flowers,,1933-04-12,AL,D,Yes,1971-01-21,37.8
92,house,F000430,Don,,Fuqua,,1933-08-20,FL,D,Yes,1971-01-21,37.4
92,house,C000997,William,Prather,Curlin,Jr.,1933-11-30,KY,D,No,1971-01-21,37.1
92,house,F000381,Louis,,Frey,Jr.,1934-01-11,FL,R,Yes,1971-01-21,37.0
92,house,A000103,William,Vollie,Alexander,Jr.,1934-01-16,AR,D,Yes,1971-01-21,37.0
92,house,P000556,David,Hampton,Pryor,,1934-08-29,AR,D,Yes,1971-01-21,36.4
92,house,D000558,Pierre,Samuel, IV,du Pont,,1935-01-22,DE,R,No,1971-01-21,36.0
92,house,S001039,Williamson,Sylvester,Stuckey,Jr.,1935-05-25,GA,D,Yes,1971-01-21,35.7
92,house,K000086,Jack,French,Kemp,,1935-07-13,NY,R,No,1971-01-21,35.5
92,house,D000222,Ronald,Vernie,Dellums,,1935-11-24,CA,D,No,1971-01-21,35.2
92,house,H000230,Michael,Joseph,Harrington,,1936-09-02,MA,D,Yes,1971-01-21,34.4
92,house,R000249,Donald,Wayne,Riegle,Jr.,1938-02-04,MI,R,Yes,1971-01-21,33.0
92,house,S000847,William,Albert,Steiger,,1938-05-15,WI,R,Yes,1971-01-21,32.7
92,house,G000420,William,Joseph,Green,,1938-06-24,PA,D,Yes,1971-01-21,32.6
92,house,G000268,Barry,Morris,Goldwater,Jr.,1938-07-15,CA,R,Yes,1971-01-21,32.5
92,house,A000224,Leslie,,Aspin,,1938-07-21,WI,D,No,1971-01-21,32.5
92,house,O000007,David,Ross,Obey,,1938-10-03,WI,D,Yes,1971-01-21,32.3
92,house,H000456,Henry,John,Heinz,III,1938-10-23,PA,R,No,1971-01-21,32.2
92,house,S000836,Robert,Hampton,Steele,,1938-11-03,CT,R,Yes,1971-01-21,32.2
92,house,M000244,Marvin,Dawson,Mathis,,1940-11-30,GA,D,No,1971-01-21,30.1
92,house,D000125,Mendel,Jackson,Davis,,1942-10-23,SC,D,No,1971-01-21,28.2
92,house,B000780,John,B.,Breaux,,1944-03-01,LA,D,No,1971-01-21,26.9
92,senate,E000112,Allen,Joseph,Ellender,,1890-09-24,LA,D,Yes,1971-01-21,80.3
92,senate,A000062,George,David,Aiken,,1892-08-20,VT,R,Yes,1971-01-21,78.4
92,senate,A000186,Clinton,Presba,Anderson,,1895-10-23,NM,D,Yes,1971-01-21,75.2
92,senate,M000332,John,Little,McClellan,,1896-02-25,AR,D,Yes,1971-01-21,74.9
92,senate,J000267,Benjamin,Everett,Jordan,,1896-09-08,NC,D,Yes,1971-01-21,74.4
92,senate,R000536,Richard,Brevard,Russell,Jr.,1897-11-02,GA,D,Yes,1971-01-21,73.2
92,senate,Y000047,Milton,Ruben,Young,,1897-12-06,ND,R,Yes,1971-01-21,73.1
92,senate,S000590,Margaret,Chase,Smith,,1897-12-14,ME,R,Yes,1971-01-21,73.1
92,senate,B000384,Wallace,Foster,Bennett,,1898-11-13,UT,R,Yes,1971-01-21,72.2
92,senate,J000269,Leonard,Beck,Jordan,,1899-05-15,ID,R,Yes,1971-01-21,71.7
92,senate,S000701,John,Jackson,Sparkman,,1899-12-20,AL,D,Yes,1971-01-21,71.1
92,senate,C000802,Norris,H.,Cotton,,1900-05-11,NH,R,Yes,1971-01-21,70.7
92,senate,M001078,Karl,Earl,Mundt,,1900-06-03,SD,R,Yes,1971-01-21,70.6
92,senate,S000174,Hugh,Doggett,Scott,Jr.,1900-11-11,PA,R,Yes,1971-01-21,70.2
92,senate,E000210,Joseph,Wilson,Ervin,,1901-03-03,NC,D,Yes,1971-01-21,69.9
92,senate,S001136,William,Stuart,Symington,,1901-06-26,MO,D,Yes,1971-01-21,69.6
92,senate,S000852,John,Cornelius,Stennis,,1901-08-03,MS,D,Yes,1971-01-21,69.5
92,senate,C000758,John,Sherman,Cooper,,1901-08-23,KY,R,Yes,1971-01-21,69.4
92,senate,R000046,Jennings,,Randolph,,1902-03-08,WV,D,Yes,1971-01-21,68.9
92,senate,T000254,J.,Strom,Thurmond,,1902-12-05,SC,R,Yes,1971-01-21,68.1
92,senate,M000113,Michael,Joseph,Mansfield,,1903-03-16,MT,D,Yes,1971-01-21,67.9
92,senate,C000220,Clifford,Philip,Case,,1904-04-16,NJ,R,Yes,1971-01-21,66.8
92,senate,J000064,Jacob,Koppel,Javits,,1904-05-18,NY,R,Yes,1971-01-21,66.7
92,senate,H000875,Roman,Lee,Hruska,,1904-08-16,NE,R,Yes,1971-01-21,66.4
92,senate,E000018,James,Oliver,Eastland,,1904-11-28,MS,D,Yes,1971-01-21,66.1
92,senate,C001006,Carl,Thomas,Curtis,,1905-03-15,NE,R,Yes,1971-01-21,65.9
92,senate,F000401,James,William,Fulbright,,1905-04-09,AR,D,Yes,1971-01-21,65.8
92,senate,M000053,Warren,Grant,Magnuson,,1905-04-12,WA,D,Yes,1971-01-21,65.8
92,senate,P000552,Winston,Lewis,Prouty,,1906-09-01,VT,R,Yes,1971-01-21,64.4
92,senate,F000245,Hiram,Leong,Fong,,1906-10-15,HI,R,Yes,1971-01-21,64.3
92,senate,A000161,Gordon,Llewellyn,Allott,,1907-01-02,CO,R,Yes,1971-01-21,64.1
92,senate,F000013,Paul,Jones,Fannin,,1907-01-29,AZ,R,Yes,1971-01-21,64.0
92,senate,P000100,John,Orlando,Pastore,,1907-03-17,RI,D,Yes,1971-01-21,63.8
92,senate,B001077,Quentin,Northrup,Burdick,,1908-06-19,ND,D,Yes,1971-01-21,62.6
92,senate,G000267,Barry,Morris,Goldwater,,1909-01-01,AZ,R,Yes,1971-01-21,62.1
92,senate,B000593,James,Caleb,Boggs,,1909-05-15,DE,R,Yes,1971-01-21,61.7
92,senate,B000436,Alan,Harvey,Bible,,1909-11-20,NV,D,Yes,1971-01-21,61.2
92,senate,R000191,Abraham,Alexander,Ribicoff,,1910-04-09,CT,D,Yes,1971-01-21,60.8
92,senate,M000671,Lee,Warren,Metcalf,,1911-01-28,MT,D,Yes,1971-01-21,60.0
92,senate,H000953,Hubert,Horatio,Humphrey,Jr.,1911-05-27,MN,I,No,1971-01-21,59.7
92,senate,M001033,Frank,Edward,Moss,,1911-09-23,UT,D,Yes,1971-01-21,59.3
92,senate,C000120,Howard,Walter,Cannon,,1912-01-26,NV,D,Yes,1971-01-21,59.0
92,senate,J000013,Henry,Martin,Jackson,,1912-05-31,WA,D,Yes,1971-01-21,58.6
92,senate,H000170,Clifford,Peter,Hansen,,1912-10-16,WY,R,Yes,1971-01-21,58.3
92,senate,H000291,Philip,Aloysius,Hart,,1912-12-10,MI,D,Yes,1971-01-21,58.1
92,senate,A000127,James,Browning,Allen,,1912-12-28,AL,D,Yes,1971-01-21,58.1
92,senate,S000776,Robert,Theodore,Stafford,,1913-08-08,VT,R,Yes,1971-01-21,57.5
92,senate,T000035,Herman,Eugene,Talmadge,,1913-08-09,GA,D,Yes,1971-01-21,57.5
92,senate,G000531,Edward,John,Gurney,,1914-01-12,FL,R,Yes,1971-01-21,57.0
92,senate,M001121,Edmund,Sixtus,Muskie,,1914-03-28,ME,D,Yes,1971-01-21,56.8
92,senate,C000877,Alan,,Cranston,,1914-06-19,CA,D,Yes,1971-01-21,56.6
92,senate,B001209,Harry,Flood,Byrd,Jr.,1914-12-20,VA,I,Yes,1971-01-21,56.1
92,senate,M000486,Thomas,James,McIntyre,,1915-02-20,NH,D,Yes,1971-01-21,55.9
92,senate,M000445,Gale,William,McGee,,1915-03-17,WY,D,Yes,1971-01-21,55.8
92,senate,D000409,Peter,Hoyt,Dominick,,1915-07-07,CO,R,Yes,1971-01-21,55.5
92,senate,M000876,Joseph,Manuel,Montoya,,1915-09-24,NM,D,Yes,1971-01-21,55.3
92,senate,P000553,William,,Proxmire,,1915-11-11,WI,D,Yes,1971-01-21,55.2
92,senate,N000033,Gaylord,Anton,Nelson,,1916-06-04,WI,D,Yes,1971-01-21,54.6
92,senate,M000730,Jack,Richard,Miller,,1916-06-06,IA,R,Yes,1971-01-21,54.6
92,senate,S000096,William,Bart,Saxbe,,1916-06-24,OH,R,Yes,1971-01-21,54.6
92,senate,T000010,Robert,,Taft,Jr.,1917-02-26,OH,R,Yes,1971-01-21,53.9
92,senate,B001210,Robert,C.,Byrd,,1917-11-20,WV,D,Yes,1971-01-21,53.2
92,senate,L000428,Russell,Billiu,Long,,1918-11-03,LA,D,Yes,1971-01-21,52.2
92,senate,P000193,Claiborne,de Borda,Pell,,1918-11-22,RI,D,Yes,1971-01-21,52.2
92,senate,H000297,Rupert,Vance,Hartke,,1919-05-31,IN,D,Yes,1971-01-21,51.6
92,senate,P000222,Charles,Harting,Percy,,1919-09-27,IL,R,Yes,1971-01-21,51.3
92,senate,B000871,Edward,William,Brooke,III,1919-10-26,MA,R,Yes,1971-01-21,51.2
92,senate,W000502,Harrison,Arlington,Williams,Jr.,1919-12-10,NJ,D,Yes,1971-01-21,51.1
92,senate,P000166,James,Blackwood,Pearson,,1920-05-07,KS,R,Yes,1971-01-21,50.7
92,senate,S000739,William,Belser,Spong,Jr.,1920-09-29,VA,D,Yes,1971-01-21,50.3
92,senate,B000401,Lloyd,Millard,Bentsen,Jr.,1921-02-11,TX,D,No,1971-01-21,49.9
92,senate,R000460,William,V.,Roth,Jr.,1921-07-22,DE,R,Yes,1971-01-21,49.5
92,senate,B000351,Henry,Louis,Bellmon,,1921-09-03,OK,R,Yes,1971-01-21,49.4
92,senate,H000725,Ernest,F.,Hollings,,1922-01-01,SC,D,Yes,1971-01-21,49.1
92,senate,H000922,Harold,Everett,Hughes,,1922-02-10,IA,D,Yes,1971-01-21,48.9
92,senate,H000343,Mark,Odom,Hatfield,,1922-07-12,OR,R,Yes,1971-01-21,48.5
92,senate,M000452,George,Stanley,McGovern,,1922-07-19,SD,D,Yes,1971-01-21,48.5
