page_id,name,urlslug,ID,ALIGN,EYE,HAIR,SEX,GSM,ALIVE,APPEARANCES,FIRST APPEARANCE,Year
36073,Andrei Gorlovich (Earth-616),\/Andrei_Gorlovich_(Earth-616),,Bad Characters,,,Male Characters,,Deceased Characters,3,Jun-06,2006
244322,Apocalypse Beast (Earth-616),\/Apocalypse_Beast_(Earth-616),,Bad Characters,Orange Eyes,No Hair,,,Living Characters,3,Feb-06,2006
198116,Ara Tanzerian (Earth-616),\/Ara_Tanzerian_(Earth-616),,Bad Characters,,Black Hair,Male Characters,,Living Characters,3,Jul-06,2006
24942,Av-Rom (Earth-616),\/Av-Rom_(Earth-616),No Dual Identity,Neutral Characters,Black Eyes,Black Hair,Male Characters,,Living Characters,3,Mar-06,2006
36949,Brigand (Earth-616),\/Brigand_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,3,Dec-06,2006
28302,Damian Tryp Jr. (Earth-616),\/Damian_Tryp_Jr._(Earth-616),Secret Identity,Neutral Characters,Brown Eyes,Brown Hair,Male Characters,,Deceased Characters,3,Feb-06,2006
721917,Denebo Aruc III (Earth-616),\/Denebo_Aruc_III_(Earth-616),Public Identity,,,Bald,Male Characters,,Deceased Characters,3,Apr-06,2006
120380,Dennis Kellard (Earth-616),\/Dennis_Kellard_(Earth-616),,Bad Characters,Blue Eyes,White Hair,Male Characters,,Living Characters,3,Jun-06,2006
32545,Extirpia (Earth-616),\/Extirpia_(Earth-616),No Dual Identity,Bad Characters,Green Eyes,No Hair,Female Characters,,Living Characters,3,Oct-06,2006
25953,First Fallen (Earth-616),\/First_Fallen_(Earth-616),Secret Identity,Bad Characters,Variable Eyes,No Hair,Male Characters,,Living Characters,3,Aug-06,2006
474825,Gloria Santiago (Earth-616),\/Gloria_Santiago_(Earth-616),Public Identity,Neutral Characters,Brown Eyes,Brown Hair,Female Characters,,Living Characters,3,Feb-06,2006
723329,Grace Darling (Earth-616),\/Grace_Darling_(Earth-616),,,Blue Eyes,Blond Hair,Female Characters,,Living Characters,3,Aug-06,2006
62108,Greexix (Earth-616),\/Greexix_(Earth-616),Public Identity,,Black Eyes,Bald,Male Characters,,Living Characters,3,Sep-06,2006
721602,Gretchen Zeller (Earth-616),\/Gretchen_Zeller_(Earth-616),Secret Identity,,Blue Eyes,Red Hair,Female Characters,,Living Characters,3,May-06,2006
566020,Hawal (Earth-616),\/Hawal_(Earth-616),Public Identity,Bad Characters,Green Eyes,No Hair,Male Characters,,Living Characters,3,Jul-06,2006
558327,Hybalea (Earth-616),\/Hybalea_(Earth-616),,,,,,,Living Characters,3,Nov-06,2006
553663,Jack Abrams (Earth-616),\/Jack_Abrams_(Earth-616),Secret Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,3,Feb-06,2006
474826,Jack Vaughn (Earth-616),\/Jack_Vaughn_(Earth-616),Public Identity,Bad Characters,Blue Eyes,Brown Hair,Male Characters,,Living Characters,3,Feb-06,2006
447225,James Madrox (The X-Factor) (Earth-616),\/James_Madrox_(The_X-Factor)_(Earth-616),Secret Identity,Bad Characters,Green Eyes,Brown Hair,Male Characters,,Deceased Characters,3,Jan-06,2006
547529,Jasper Angevine (Earth-616),\/Jasper_Angevine_(Earth-616),Public Identity,Good Characters,Black Eyes,Black Hair,Male Characters,,Living Characters,3,Mar-06,2006
31112,Joaquim Robichaux (Earth-616),\/Joaquim_Robichaux_(Earth-616),Secret Identity,Good Characters,,,Male Characters,,Living Characters,3,Aug-06,2006
108976,Josephine Tyler (Earth-616),\/Josephine_Tyler_(Earth-616),Secret Identity,Good Characters,,Brown Hair,Female Characters,,Living Characters,3,Sep-06,2006
83324,Kabar Brashir (Earth-616),\/Kabar_Brashir_(Earth-616),Secret Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,3,Apr-06,2006
554968,Lucia Page (Earth-616),\/Lucia_Page_(Earth-616),Public Identity,Neutral Characters,,Blue Hair,Female Characters,,Deceased Characters,3,Feb-06,2006
79459,Margaret Slade (Earth-616),\/Margaret_Slade_(Earth-616),,,,Grey Hair,Female Characters,,Deceased Characters,3,May-06,2006
565780,Mari (Rigellian) (Earth-616),\/Mari_(Rigellian)_(Earth-616),Public Identity,Good Characters,,,Female Characters,,Living Characters,3,Oct-06,2006
739754,Matador (Juan) (Earth-616),\/Matador_(Juan)_(Earth-616),,,Brown Eyes,Black Hair,Male Characters,,Living Characters,3,Nov-06,2006
117354,Minnie Floyd (Earth-616),\/Minnie_Floyd_(Earth-616),Public Identity,Good Characters,,Black Hair,Female Characters,,Deceased Characters,3,Jan-06,2006
452808,Mr. Munroe (Earth-616),\/Mr._Munroe_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Bald,Male Characters,,Living Characters,3,Jul-06,2006
339712,One-Eyed Jacquie (Earth-616),\/One-Eyed_Jacquie_(Earth-616),Secret Identity,Good Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,3,Jan-06,2006
43282,Philadelphia Filly (Earth-616),\/Philadelphia_Filly_(Earth-616),Secret Identity,Good Characters,Green Eyes,Brown Hair,Female Characters,,Deceased Characters,3,Sep-06,2006
34224,Philip Gavin (Earth-616),\/Philip_Gavin_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,3,Aug-06,2006
67077,Provost (Earth-616),\/Provost_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Bald,Male Characters,,Living Characters,3,Apr-06,2006
289324,Pusher Man (Earth-616),\/Pusher_Man_(Earth-616),,Bad Characters,Blue Eyes,Brown Hair,Male Characters,,Living Characters,3,Jan-06,2006
20716,Randall Nixon (Earth-616),\/Randall_Nixon_(Earth-616),Public Identity,,,Brown Hair,Male Characters,,Deceased Characters,3,Mar-06,2006
723321,Tantrum (Earth-616),\/Tantrum_(Earth-616),,,,Bald,Male Characters,,Living Characters,3,Aug-06,2006
400059,Terry Maguire (Earth-616),\/Terry_Maguire_(Earth-616),Public Identity,Good Characters,,Brown Hair,Male Characters,,Deceased Characters,3,Jan-06,2006
178092,Vince Dio (Earth-616),\/Vince_Dio_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,3,Apr-06,2006
198582,Zakim Karzai (Earth-616),\/Zakim_Karzai_(Earth-616),,Bad Characters,,,Male Characters,,Deceased Characters,3,Aug-06,2006
753119,Agent Carver (Earth-616),\/Agent_Carver_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,3,Mar-07,2007
402230,Avia (Inhuman) (Earth-616),\/Avia_(Inhuman)_(Earth-616),No Dual Identity,,White Eyes,Brown Hair,Female Characters,,Living Characters,3,Mar-07,2007
524215,Barko (Earth-616),\/Barko_(Earth-616),Secret Identity,Neutral Characters,,,Male Characters,,Living Characters,3,Nov-07,2007
101253,Black Maria (Earth-616),\/Black_Maria_(Earth-616),Secret Identity,Neutral Characters,White Eyes,Black Hair,Female Characters,,Living Characters,3,Dec-07,2007
245680,Caleb (Earth-616),\/Caleb_(Earth-616),Secret Identity,,Red Eyes,No Hair,,,Living Characters,3,Apr-07,2007
74663,Cooper Roth (Earth-616),\/Cooper_Roth_(Earth-616),Public Identity,Bad Characters,,Blond Hair,Male Characters,,Living Characters,3,Oct-07,2007
726057,Darlene (Host) (Earth-616),\/Darlene_(Host)_(Earth-616),No Dual Identity,,Brown Eyes,Red Hair,Female Characters,,Living Characters,3,Oct-07,2007
69644,Daystar (Spaceknight) (Earth-616),\/Daystar_(Spaceknight)_(Earth-616),Public Identity,,,,Male Characters,,Living Characters,3,Aug-07,2007
264449,Deimne (Earth-616),\/Deimne_(Earth-616),,Good Characters,White Eyes,Brown Hair,Male Characters,,Living Characters,3,Sep-07,2007
558091,Desidera (Earth-616),\/Desidera_(Earth-616),No Dual Identity,Good Characters,Black Eyes,Blond Hair,Female Characters,,Living Characters,3,Apr-07,2007
267056,Difference Engine (Earth-616),\/Difference_Engine_(Earth-616),Public Identity,Good Characters,,,Male Characters,,Living Characters,3,Dec-07,2007
492364,Draconis (Earth-616),\/Draconis_(Earth-616),Secret Identity,Bad Characters,Yellow Eyes,Black Hair,Male Characters,,Living Characters,3,May-07,2007
666135,George Pelham (Earth-616),\/George_Pelham_(Earth-616),Secret Identity,Neutral Characters,Black Eyes,Grey Hair,Male Characters,,Living Characters,3,Jun-07,2007
512910,Infernal Man (Earth-616),\/Infernal_Man_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,3,Sep-07,2007
624805,Joe (National Force) (Earth-616),\/Joe_(National_Force)_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Blond Hair,Male Characters,,Deceased Characters,3,Jul-07,2007
54743,Jonathan Raven (Earth-616),\/Jonathan_Raven_(Earth-616),Secret Identity,,,Brown Hair,Male Characters,,Living Characters,3,Jan-07,2007
664374,Mister Prast (Earth-616),\/Mister_Prast_(Earth-616),Public Identity,Bad Characters,,Grey Hair,Male Characters,,Living Characters,3,Aug-07,2007
35911,Mortimer Grimsdale (Earth-616),\/Mortimer_Grimsdale_(Earth-616),Secret Identity,Bad Characters,Green Eyes,No Hair,Male Characters,,Deceased Characters,3,Jan-07,2007
692208,Namor McKenzie (Onslaught Reborn) (Earth-616),\/Namor_McKenzie_(Onslaught_Reborn)_(Earth-616),Public Identity,Good Characters,Green Eyes,Black Hair,Male Characters,,Living Characters,3,Mar-07,2007
526976,Nancy Ridley (Earth-616),\/Nancy_Ridley_(Earth-616),Public Identity,Good Characters,,,Female Characters,,Deceased Characters,3,Jan-07,2007
69024,Pamela Pierce (Earth-616),\/Pamela_Pierce_(Earth-616),Secret Identity,,Brown Eyes,Blond Hair,Female Characters,,Living Characters,3,Feb-07,2007
692185,Robert Bruce Banner (Onslaught Reborn) (Earth-616),\/Robert_Bruce_Banner_(Onslaught_Reborn)_(Earth-616),Secret Identity,Good Characters,Red Eyes,Black Hair,Male Characters,,Living Characters,3,Feb-07,2007
88488,Rockwell Davis (Earth-616),\/Rockwell_Davis_(Earth-616),Secret Identity,Neutral Characters,,Brown Hair,Male Characters,,Living Characters,3,Dec-07,2007
524231,Seamus MacGillicuddy (Earth-616),\/Seamus_MacGillicuddy_(Earth-616),Secret Identity,Neutral Characters,,Red Hair,Male Characters,,Living Characters,3,Nov-07,2007
524216,Shadu the Shady (Earth-616),\/Shadu_the_Shady_(Earth-616),Secret Identity,Neutral Characters,,Black Hair,Male Characters,,Living Characters,3,Nov-07,2007
131061,Starktech 9 (Earth-616),\/Starktech_9_(Earth-616),,Good Characters,Blue Eyes,No Hair,Male Characters,,Deceased Characters,3,Jul-07,2007
282397,Susan Catrini (Earth-616),\/Susan_Catrini_(Earth-616),,Neutral Characters,,Red Hair,Female Characters,,Deceased Characters,3,Nov-07,2007
569561,The Storyteller (Gavin) (Earth-616),\/The_Storyteller_(Gavin)_(Earth-616),,Neutral Characters,Blue Eyes,Bald,Male Characters,,Living Characters,3,Mar-07,2007
524128,Vera Vidal (Earth-616),\/Vera_Vidal_(Earth-616),Secret Identity,,Green Eyes,White Hair,Female Characters,,Living Characters,3,Nov-07,2007
267415,Witchbreaker (Earth-616),\/Witchbreaker_(Earth-616),,,,Black Hair,Female Characters,,Living Characters,3,Dec-07,2007
289079,Zoran (Earth-616),\/Zoran_(Earth-616),No Dual Identity,Bad Characters,,Black Hair,Male Characters,,Deceased Characters,3,Oct-07,2007
90583,2-D (Earth-616),\/2-D_(Earth-616),Secret Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,3,Jan-08,2008
302420,Abyss (Earth-616),\/Abyss_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,3,Jan-08,2008
435284,Akihira (Earth-616),\/Akihira_(Earth-616),Secret Identity,Neutral Characters,Black Eyes,Black Hair,Male Characters,,Deceased Characters,3,Aug-08,2008
114089,Atsuko (Earth-616),\/Atsuko_(Earth-616),,Good Characters,Black Eyes,Black Hair,Female Characters,,Deceased Characters,3,May-08,2008
395404,Augeas (Earth-616),\/Augeas_(Earth-616),,,,,Male Characters,,Living Characters,3,Jun-08,2008
90910,Blue Eagle (Earth-616),\/Blue_Eagle_(Earth-616),Public Identity,Good Characters,,Brown Hair,Male Characters,,Living Characters,3,Jan-08,2008
725499,Carmine Karnelli (Earth-616),\/Carmine_Karnelli_(Earth-616),Public Identity,Bad Characters,Brown Eyes,Black Hair,Male Characters,,Deceased Characters,3,Mar-08,2008
122113,"Carol Danvers (Modern, Skrull) (Earth-616)","\/Carol_Danvers_(Modern,_Skrull)_(Earth-616)",Secret Identity,Bad Characters,Green Eyes,Blond Hair,Female Characters,,Deceased Characters,3,May-08,2008
343063,Castlemere (Earth-616),\/Castlemere_(Earth-616),,Bad Characters,White Eyes,Bald,Male Characters,,Living Characters,3,Oct-08,2008
462571,Chilly McHotpants (Earth-616),\/Chilly_McHotpants_(Earth-616),Secret Identity,Bad Characters,Green Eyes,No Hair,Male Characters,,Living Characters,3,Nov-08,2008
127813,Chrell (Earth-616),\/Chrell_(Earth-616),Secret Identity,Bad Characters,Green Eyes,No Hair,Male Characters,,Deceased Characters,3,Aug-08,2008
234935,Chris Chernin (Earth-616),\/Chris_Chernin_(Earth-616),,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,3,Dec-08,2008
726396,Clayton Wojciehowicz (Earth-616),\/Clayton_Wojciehowicz_(Earth-616),Public Identity,Bad Characters,Black Eyes,Bald,Male Characters,,Deceased Characters,3,May-08,2008
121752,Conserve And Protect (Earth-616),\/Conserve_And_Protect_(Earth-616),Public Identity,Bad Characters,,No Hair,,,Living Characters,3,Apr-08,2008
671558,Emilee Freeman (Earth-616),\/Emilee_Freeman_(Earth-616),Public Identity,Neutral Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,3,Feb-08,2008
184180,Erich Eisenhardt (Earth-616),\/Erich_Eisenhardt_(Earth-616),,Good Characters,Blue Eyes,Black Hair,Male Characters,,Deceased Characters,3,Nov-08,2008
168627,Fountainhead (Earth-616),\/Fountainhead_(Earth-616),Secret Identity,Neutral Characters,White Eyes,Blond Hair,Male Characters,,Living Characters,3,Oct-08,2008
325155,Fracture (Earth-616),\/Fracture_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,3,Sep-08,2008
144450,Henry Pym (Giant-Man Skrull) (Earth-616),\/Henry_Pym_(Giant-Man_Skrull)_(Earth-616),Secret Identity,Bad Characters,Green Eyes,No Hair,Male Characters,,Living Characters,3,Aug-08,2008
100815,Hope (Liberteens) (Earth-616),\/Hope_(Liberteens)_(Earth-616),Public Identity,Good Characters,,,Female Characters,,Living Characters,3,Jan-08,2008
406119,Jash (Earth-616),\/Jash_(Earth-616),Secret Identity,Bad Characters,Green Eyes,No Hair,Male Characters,,Living Characters,3,Nov-08,2008
301204,Massdriver (Earth-616),\/Massdriver_(Earth-616),Secret Identity,Neutral Characters,,No Hair,Female Characters,,Deceased Characters,3,Nov-08,2008
683829,Metzger (Earth-616),\/Metzger_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Bald,Male Characters,,Deceased Characters,3,Dec-08,2008
663236,Monk Theppie (Earth-616),\/Monk_Theppie_(Earth-616),Secret Identity,Bad Characters,,Bald,Male Characters,,Deceased Characters,3,Dec-08,2008
100812,Ms. America (Earth-616),\/Ms._America_(Earth-616),Public Identity,Good Characters,,Blond Hair,Female Characters,,Living Characters,3,Jan-08,2008
122067,Nasim Rahimov (Earth-616),\/Nasim_Rahimov_(Earth-616),Public Identity,Bad Characters,,Brown Hair,Male Characters,,Deceased Characters,3,Jul-08,2008
435282,Natsumi (Earth-616),\/Natsumi_(Earth-616),Secret Identity,Neutral Characters,Black Eyes,Black Hair,Female Characters,,Deceased Characters,3,Aug-08,2008
564972,Orpheus (Earth-616),\/Orpheus_(Earth-616),Public Identity,Good Characters,,,Male Characters,,Living Characters,3,Jul-08,2008
264443,Ouranos (Earth-616),\/Ouranos_(Earth-616),Public Identity,Neutral Characters,Variable Eyes,Variable Hair,Male Characters,,Living Characters,3,Jun-08,2008
486428,Paul Brokeridge (Earth-616),\/Paul_Brokeridge_(Earth-616),No Dual Identity,,Brown Eyes,Blond Hair,Male Characters,,Living Characters,3,Jan-08,2008
122165,Ralph Roberts (Skrull) (Earth-616),\/Ralph_Roberts_(Skrull)_(Earth-616),Secret Identity,Bad Characters,Green Eyes,No Hair,Male Characters,,Living Characters,3,Feb-08,2008
498911,Rock of Buddha (Earth-616),\/Rock_of_Buddha_(Earth-616),,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,3,Dec-08,2008
184836,Ruth Eisenhardt (Earth-616),\/Ruth_Eisenhardt_(Earth-616),,Good Characters,Blue Eyes,Auburn Hair,Female Characters,,Deceased Characters,3,Nov-08,2008
126013,Saboteur (Fourth) (Earth-616),\/Saboteur_(Fourth)_(Earth-616),Secret Identity,Bad Characters,,White Hair,Female Characters,,Living Characters,3,Mar-08,2008
109930,Sean Boyle (Earth-616),\/Sean_Boyle_(Earth-616),,Bad Characters,,,Male Characters,,Deceased Characters,3,Feb-08,2008
434741,Sinister Six (Skrull) (Earth-616),\/Sinister_Six_(Skrull)_(Earth-616),Secret Identity,Bad Characters,Yellow Eyes,No Hair,Male Characters,,Living Characters,3,Oct-08,2008
293328,Wanda Maximoff (Skrull) (Earth-616),\/Wanda_Maximoff_(Skrull)_(Earth-616),Secret Identity,Bad Characters,Green Eyes,No Hair,Female Characters,,Living Characters,3,Jun-08,2008
547012,Aban (Earth-616),\/Aban_(Earth-616),,Bad Characters,,Brown Hair,Male Characters,,Living Characters,3,Jul-09,2009
189182,Akpaxa (Earth-616),\/Akpaxa_(Earth-616),,Bad Characters,,Brown Hair,Male Characters,,Living Characters,3,Feb-09,2009
241269,Albakor (Earth-616),\/Albakor_(Earth-616),,Good Characters,Yellow Eyes,No Hair,Female Characters,,Living Characters,3,Jun-09,2009
242907,Alexander Erde (Earth-616),\/Alexander_Erde_(Earth-616),,Good Characters,Brown Eyes,Brown Hair,Male Characters,,Deceased Characters,3,Jun-09,2009
440831,Arkady Markov (Earth-616),\/Arkady_Markov_(Earth-616),,Good Characters,,,Male Characters,,Living Characters,3,Dec-09,2009
657209,Asylum (Initiative) (Earth-616),\/Asylum_(Initiative)_(Earth-616),Secret Identity,Bad Characters,,,,,Living Characters,3,Sep-09,2009
493804,Axis Annie (Earth-616),\/Axis_Annie_(Earth-616),Secret Identity,Bad Characters,Blue Eyes,Blond Hair,Female Characters,,Living Characters,3,Aug-09,2009
245673,Baron Skullfire (Earth-616),\/Baron_Skullfire_(Earth-616),Secret Identity,,Red Eyes,No Hair,Male Characters,,Deceased Characters,3,Mar-09,2009
440834,Cameron McGill (Earth-616),\/Cameron_McGill_(Earth-616),,Good Characters,,,Male Characters,,Living Characters,3,Dec-09,2009
707505,Clown (Legion Personality) (Earth-616),\/Clown_(Legion_Personality)_(Earth-616),No Dual Identity,Bad Characters,Brown Eyes,Auburn Hair,Male Characters,,Living Characters,3,Aug-09,2009
197511,Davis Harmon (Earth-616),\/Davis_Harmon_(Earth-616),,Bad Characters,,Brown Hair,Male Characters,,Deceased Characters,3,Mar-09,2009
707623,Drexel (Legion Personality) (Earth-616),\/Drexel_(Legion_Personality)_(Earth-616),No Dual Identity,Bad Characters,Brown Eyes,Bald,Male Characters,,Living Characters,3,Aug-09,2009
193823,Eramis (Earth-616),\/Eramis_(Earth-616),,Bad Characters,,,Male Characters,,Living Characters,3,Mar-09,2009
494103,Fraulein Fatale (Earth-616),\/Fraulein_Fatale_(Earth-616),Secret Identity,Bad Characters,,Brown Hair,Female Characters,,Living Characters,3,Aug-09,2009
282411,Frederick (Mutant) (Earth-616),\/Frederick_(Mutant)_(Earth-616),,Neutral Characters,,Brown Hair,Male Characters,,Living Characters,3,Apr-09,2009
391314,Hodinn (Praetorian) (Earth-616),\/Hodinn_(Praetorian)_(Earth-616),Secret Identity,Bad Characters,,Bald,Male Characters,,Deceased Characters,3,Mar-09,2009
260704,Jenni Pate (Earth-616),\/Jenni_Pate_(Earth-616),Secret Identity,Bad Characters,,Pink Hair,Female Characters,,Deceased Characters,3,Aug-09,2009
260697,Jonathan N. York (Earth-616),\/Jonathan_N._York_(Earth-616),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,3,Aug-09,2009
349091,Jorge Valdez (Earth-616),\/Jorge_Valdez_(Earth-616),Public Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Deceased Characters,3,Nov-09,2009
461502,Lara Wilkinson (Earth-616),\/Lara_Wilkinson_(Earth-616),No Dual Identity,Neutral Characters,Blue Eyes,Black Hair,Female Characters,,Living Characters,3,Jun-09,2009
664077,Lydia Stumpmeyer (Earth-616),\/Lydia_Stumpmeyer_(Earth-616),Public Identity,Neutral Characters,,Red Hair,Female Characters,,Living Characters,3,Apr-09,2009
