page_id,name,urlslug,ID,ALIGN,EYE,HAIR,SEX,GSM,ALIVE,APPEARANCES,FIRST APPEARANCE,YEAR
4010,Pytor Orloff (New Earth),\/wiki\/Pytor_Orloff_(New_Earth),,Neutral Characters,,,Male Characters,,Living Characters,4,"1987, December",1987
259916,"Richard Flag, Sr. (New Earth)","\/wiki\/Richard_Flag,_Sr._(New_Earth)",Public Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,,Deceased Characters,4,"1987, May",1987
352113,Roger Gordon (New Earth),\/wiki\/Roger_Gordon_(New_Earth),Public Identity,Neutral Characters,,Brown Hair,Male Characters,,Deceased Characters,4,"1987, November",1987
32177,Ronal (New Earth),\/wiki\/Ronal_(New_Earth),Public Identity,Bad Characters,,Blond Hair,Male Characters,,Living Characters,4,"1987, December",1987
311646,Van-L (New Earth),\/wiki\/Van-L_(New_Earth),Public Identity,Good Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,4,"1987, December",1987
16085,Vladimir Mikoyan (New Earth),\/wiki\/Vladimir_Mikoyan_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Deceased Characters,4,"1987, November",1987
373968,Wrynn (New Earth),\/wiki\/Wrynn_(New_Earth),Public Identity,Bad Characters,Blue Eyes,Black Hair,Male Characters,,Deceased Characters,4,"1987, November",1987
254211,Albert Hollerer (New Earth),\/wiki\/Albert_Hollerer_(New_Earth),,Good Characters,,,Male Characters,,Living Characters,4,"1986, April",1986
371551,Anne Pasquale (New Earth),\/wiki\/Anne_Pasquale_(New_Earth),Public Identity,Good Characters,Blue Eyes,Black Hair,Female Characters,,Living Characters,4,"1986, September",1986
240726,Bors (New Earth),\/wiki\/Bors_(New_Earth),Public Identity,Good Characters,,,Male Characters,,Living Characters,4,"1986, October",1986
130868,Edward Slick (New Earth),\/wiki\/Edward_Slick_(New_Earth),Public Identity,Bad Characters,,Black Hair,Male Characters,,Deceased Characters,4,"1986, September",1986
210972,Ghrelk (New Earth),\/wiki\/Ghrelk_(New_Earth),Public Identity,Good Characters,Blue Eyes,,Male Characters,,Deceased Characters,4,1986,1986
13511,Great Darkness (New Earth),\/wiki\/Great_Darkness_(New_Earth),,Bad Characters,,,,,Living Characters,4,"1986, June",1986
232050,Gwyneth Tate (New Earth),\/wiki\/Gwyneth_Tate_(New_Earth),Public Identity,Neutral Characters,,Red Hair,Female Characters,,Living Characters,4,"1986, December",1986
3436,Lisa Sutton (New Earth),\/wiki\/Lisa_Sutton_(New_Earth),,Good Characters,Blue Eyes,,Female Characters,,Living Characters,4,"1986, December",1986
129658,Marlene Simmonds (New Earth),\/wiki\/Marlene_Simmonds_(New_Earth),,Bad Characters,Blue Eyes,Green Hair,Female Characters,,Living Characters,4,"1986, September",1986
129764,Richard Perignon (New Earth),\/wiki\/Richard_Perignon_(New_Earth),Secret Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Deceased Characters,4,"1986, October",1986
382730,Amber II (New Earth),\/wiki\/Amber_II_(New_Earth),Secret Identity,Good Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,4,"1985, March",1985
248456,Cherniss (New Earth),\/wiki\/Cherniss_(New_Earth),Public Identity,Good Characters,,,Male Characters,,Deceased Characters,4,"1985, October",1985
205598,Michael Sanchez (New Earth),\/wiki\/Michael_Sanchez_(New_Earth),,,,Black Hair,Male Characters,,Living Characters,4,"1985, February",1985
144151,Nebel (New Earth),\/wiki\/Nebel_(New_Earth),Secret Identity,Bad Characters,,Grey Hair,Male Characters,,Living Characters,4,"1985, April",1985
213367,Sunshine (New Earth),\/wiki\/Sunshine_(New_Earth),,,,,Male Characters,,Living Characters,4,"1985, February",1985
144472,Talmadge (New Earth),\/wiki\/Talmadge_(New_Earth),,Good Characters,,Green Hair,Male Characters,,Living Characters,4,"1985, July",1985
16093,Antaeus (New Earth),\/wiki\/Antaeus_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Deceased Characters,4,"1984, October",1984
171912,Argus (New Olympians) (New Earth),\/wiki\/Argus_(New_Olympians)_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Deceased Characters,4,"1984, October",1984
86266,Breathtaker I (New Earth),\/wiki\/Breathtaker_I_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,4,"1984, November",1984
130913,Chanka Silver Deer (New Earth),\/wiki\/Chanka_Silver_Deer_(New_Earth),,Bad Characters,,Black Hair,Female Characters,,Living Characters,4,"1984, July",1984
70758,Delingis Jarouq (New Earth),\/wiki\/Delingis_Jarouq_(New_Earth),,Good Characters,,Black Hair,Male Characters,,Living Characters,4,"1984, February",1984
184611,Diana (New Earth),\/wiki\/Diana_(New_Earth),,Bad Characters,,Brown Hair,Female Characters,,Deceased Characters,4,"1984, October",1984
185864,Exterminator Robots,\/wiki\/Exterminator_Robots,,Bad Characters,,,Male Characters,,Living Characters,4,"1984, March",1984
351618,Jose Ramirez (New Earth),\/wiki\/Jose_Ramirez_(New_Earth),Public Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,4,"1984, February",1984
212868,Osoro (New Earth),\/wiki\/Osoro_(New_Earth),,,,,Female Characters,,Living Characters,4,"1984, March",1984
283053,Richard Nixon (New Earth),\/wiki\/Richard_Nixon_(New_Earth),,Good Characters,,Black Hair,Male Characters,,Living Characters,4,1984,1984
194533,Vulcanus (New Earth),\/wiki\/Vulcanus_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Deceased Characters,4,"1984, October",1984
183537,Brains II (New Earth),\/wiki\/Brains_II_(New_Earth),,Bad Characters,,Blond Hair,Female Characters,,Living Characters,4,"1983, February",1983
183555,Bulldozer (New Earth),\/wiki\/Bulldozer_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,4,"1983, February",1983
127996,Coopersmith (New Earth),\/wiki\/Coopersmith_(New_Earth),Secret Identity,Bad Characters,,Brown Hair,Male Characters,,Living Characters,4,"1983, December",1983
188569,Kong II (New Earth),\/wiki\/Kong_II_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,4,"1983, February",1983
205608,Lawrence Loman (New Earth),\/wiki\/Lawrence_Loman_(New_Earth),Public Identity,Bad Characters,Black Eyes,Black Hair,Male Characters,,Living Characters,4,"1983, March",1983
337190,Lord Topaz (New Earth),\/wiki\/Lord_Topaz_(New_Earth),Public Identity,Good Characters,Yellow Eyes,White Hair,Male Characters,,Deceased Characters,4,"1983, August",1983
144363,Lysandra (New Earth),\/wiki\/Lysandra_(New_Earth),Secret Identity,Good Characters,Orange Eyes,Red Hair,Female Characters,,Living Characters,4,"1983, September",1983
383062,Marcia Long (New Earth),\/wiki\/Marcia_Long_(New_Earth),Public Identity,Good Characters,Brown Eyes,Brown Hair,Female Characters,,Living Characters,4,"1983, February",1983
260631,Trident III (New Earth),\/wiki\/Trident_III_(New_Earth),Secret Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,4,"1983, July",1983
129935,Diana Lyon (New Earth),\/wiki\/Diana_Lyon_(New_Earth),,Bad Characters,,Strawberry Blond Hair,Female Characters,,Living Characters,4,"1982, September",1982
317162,Helen Alexandros (New Earth),\/wiki\/Helen_Alexandros_(New_Earth),,Bad Characters,,Blond Hair,Female Characters,,Living Characters,4,"1982, February",1982
178590,Jeryll (New Earth),\/wiki\/Jeryll_(New_Earth),,Good Characters,Purple Eyes,White Hair,Female Characters,,Deceased Characters,4,"1982, May",1982
167705,Lady Viper (Earth-One),\/wiki\/Lady_Viper_(Earth-One),,Bad Characters,Red Eyes,Blond Hair,Female Characters,,Living Characters,4,"1982, May",1982
141448,Luna Nurblin (New Earth),\/wiki\/Luna_Nurblin_(New_Earth),,Bad Characters,,Blond Hair,Female Characters,,Living Characters,4,"1982, June",1982
136408,Merlin the Leopard (New Earth),\/wiki\/Merlin_the_Leopard_(New_Earth),Public Identity,Good Characters,Black Eyes,,Male Characters,,Living Characters,4,"1982, July",1982
68395,Michael Beldon (New Earth),\/wiki\/Michael_Beldon_(New_Earth),,Bad Characters,Blue Eyes,Brown Hair,Male Characters,,Living Characters,4,"1982, June",1982
263581,Wu Cheng (New Earth),\/wiki\/Wu_Cheng_(New_Earth),Public Identity,Good Characters,,Black Hair,Male Characters,,Deceased Characters,4,"1982, October",1982
144359,Xylpth (New Earth),\/wiki\/Xylpth_(New_Earth),,Good Characters,Blue Eyes,,Male Characters,,Living Characters,4,"1982, April",1982
144944,Fentara Rrab (New Earth),\/wiki\/Fentara_Rrab_(New_Earth),Public Identity,Good Characters,,White Hair,Male Characters,,Deceased Characters,4,"1981, May",1981
357634,Ishtar (New Earth),\/wiki\/Ishtar_(New_Earth),Secret Identity,,Brown Eyes,Brown Hair,,,Living Characters,4,1981,1981
255669,Jason Hex (New Earth),\/wiki\/Jason_Hex_(New_Earth),Public Identity,Good Characters,,,Male Characters,,Living Characters,4,"1981, August",1981
164147,Kana (Earth-One),\/wiki\/Kana_(Earth-One),Secret Identity,Neutral Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,4,"1981, August",1981
382280,Marcy Reynolds (New Earth),\/wiki\/Marcy_Reynolds_(New_Earth),Public Identity,,Brown Eyes,Black Hair,Female Characters,,Deceased Characters,4,"1981, June",1981
4635,Alvin Desmond (New Earth),\/wiki\/Alvin_Desmond_(New_Earth),Secret Identity,Bad Characters,Green Eyes,Red Hair,Male Characters,,Deceased Characters,4,"1980, July",1980
63654,Chakal (New Earth),\/wiki\/Chakal_(New_Earth),Public Identity,Bad Characters,,Black Hair,Male Characters,,Deceased Characters,4,"1979, September",1979
182488,Michael Bailey (Earth-One),\/wiki\/Michael_Bailey_(Earth-One),,Bad Characters,,Black Hair,Male Characters,,Living Characters,4,"1979, February",1979
292922,Robert Lee (New Earth),\/wiki\/Robert_Lee_(New_Earth),Public Identity,,,White Hair,Male Characters,,Living Characters,4,"1979, November",1979
218696,Alexi Kronsky (New Earth),\/wiki\/Alexi_Kronsky_(New_Earth),Public Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,4,"1978, December",1978
3009,Edward Earhart (New Earth),\/wiki\/Edward_Earhart_(New_Earth),Public Identity,Bad Characters,Brown Eyes,Brown Hair,Male Characters,,Living Characters,4,"1978, March",1978
265058,Janice Jordan (New Earth),\/wiki\/Janice_Jordan_(New_Earth),Public Identity,Good Characters,,Black Hair,Female Characters,,Living Characters,4,"1978, October",1978
216138,Wayne Clifford (New Earth),\/wiki\/Wayne_Clifford_(New_Earth),Public Identity,,Blue Eyes,Blond Hair,Male Characters,,Living Characters,4,"1978, January",1978
147323,Professor Ojo (New Earth),\/wiki\/Professor_Ojo_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,4,"1977, August",1977
3677,Radion (New Earth),\/wiki\/Radion_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,4,"1977, February",1977
176226,White Fawn (New Earth),\/wiki\/White_Fawn_(New_Earth),,,,,Female Characters,,Living Characters,4,"1977, December",1977
144943,Blish Rrab (New Earth),\/wiki\/Blish_Rrab_(New_Earth),,Good Characters,,,Male Characters,,Deceased Characters,4,"1976, November",1976
190357,Jerzy Reganiewicz (New Earth),\/wiki\/Jerzy_Reganiewicz_(New_Earth),Secret Identity,Good Characters,,Red Hair,Male Characters,,Deceased Characters,4,"1976, September",1976
38660,Servitor (New Earth),\/wiki\/Servitor_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,4,"1976, March",1976
195326,Zanadu (Earth-Two),\/wiki\/Zanadu_(Earth-Two),,Bad Characters,,,Male Characters,,Living Characters,4,"1976, August",1976
237604,Barney Ling (New Earth),\/wiki\/Barney_Ling_(New_Earth),,Good Characters,Brown Eyes,,Male Characters,,Living Characters,4,"1975, May",1975
214531,Commodore Murphy (New Earth),\/wiki\/Commodore_Murphy_(New_Earth),Public Identity,Good Characters,,Brown Hair,Male Characters,,Living Characters,4,"1975, May",1975
214534,J.P. Houston (New Earth),\/wiki\/J.P._Houston_(New_Earth),Public Identity,Good Characters,,Red Hair,Male Characters,,Living Characters,4,"1975, May",1975
15908,Quetzalcoatl (New Earth),\/wiki\/Quetzalcoatl_(New_Earth),Secret Identity,Neutral Characters,Green Eyes,,Male Characters,,Living Characters,4,"1975, November",1975
131495,Anthony Lupus (New Earth),\/wiki\/Anthony_Lupus_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,4,"1974, April",1974
237286,Solomon Driver (New Earth),\/wiki\/Solomon_Driver_(New_Earth),Public Identity,Good Characters,,Brown Hair,Male Characters,,Living Characters,4,"1973, September",1973
53164,Aurakles (New Earth),\/wiki\/Aurakles_(New_Earth),Secret Identity,,Green Eyes,Red Hair,Male Characters,,Living Characters,4,"1972, August",1972
162838,Galactic Golem (New Earth),\/wiki\/Galactic_Golem_(New_Earth),,Bad Characters,Yellow Eyes,,,,Living Characters,4,"1972, February",1972
164928,Heggra (New Earth),\/wiki\/Heggra_(New_Earth),Public Identity,Bad Characters,Black Eyes,Red Hair,Female Characters,,Living Characters,4,"1972, March",1972
91076,Iron Jaws (New Earth),\/wiki\/Iron_Jaws_(New_Earth),,Good Characters,,,Male Characters,,Deceased Characters,4,"1972, June",1972
165907,Prime One (New Earth),\/wiki\/Prime_One_(New_Earth),Public Identity,Good Characters,,,Male Characters,,Deceased Characters,4,"1972, July",1972
44573,Harold Christos (New Earth),\/wiki\/Harold_Christos_(New_Earth),,Good Characters,,Brown Hair,,,Deceased Characters,4,"1971, February",1971
14313,Thaddeus Brown (New Earth),\/wiki\/Thaddeus_Brown_(New_Earth),,Good Characters,,,Male Characters,,Deceased Characters,4,"1971, April",1971
282711,Thunderer the Horse (New Earth),\/wiki\/Thunderer_the_Horse_(New_Earth),,,,White Hair,Male Characters,,Living Characters,4,"1971, November",1971
158717,"Jason Grant, Jr. (New Earth)","\/wiki\/Jason_Grant,_Jr._(New_Earth)",Public Identity,Good Characters,,Blond Hair,Male Characters,,Living Characters,4,"1970, February",1970
37728,Samuel Wilson (New Earth),\/wiki\/Samuel_Wilson_(New_Earth),Public Identity,Good Characters,,Grey Hair,Male Characters,,Living Characters,4,"1970, November",1970
10104,Heller (New Earth),\/wiki\/Heller_(New_Earth),Public Identity,Good Characters,Blue Eyes,Red Hair,Female Characters,,Living Characters,4,"1969, October",1969
249021,Jarvis Kord (New Earth),\/wiki\/Jarvis_Kord_(New_Earth),Public Identity,Bad Characters,,White Hair,Male Characters,,Deceased Characters,4,"1967, August",1967
112535,Thunderer (New Earth),\/wiki\/Thunderer_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,4,"1967, October",1967
1669,Delbert Billings (New Earth),\/wiki\/Delbert_Billings_(New_Earth),,Bad Characters,Blue Eyes,Brown Hair,Male Characters,,Deceased Characters,4,"1966, December",1966
129705,Eric Bolton (Earth-One),\/wiki\/Eric_Bolton_(Earth-One),,Bad Characters,,,Male Characters,,Living Characters,4,"1966, January",1966
115986,Leonard Fiasco (New Earth),\/wiki\/Leonard_Fiasco_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,4,"1966, December",1966
10033,Nicholas Hunter (New Earth),\/wiki\/Nicholas_Hunter_(New_Earth),Public Identity,Good Characters,Blue Eyes,Red Hair,Male Characters,,Living Characters,4,"1966, April",1966
228661,Silken Spider (New Earth),\/wiki\/Silken_Spider_(New_Earth),Secret Identity,Bad Characters,Brown Eyes,Black Hair,Female Characters,,Living Characters,4,"1966, June",1966
148780,Christine Ferris (New Earth),\/wiki\/Christine_Ferris_(New_Earth),Public Identity,Good Characters,,Brown Hair,Female Characters,,Living Characters,4,"1963, June",1963
96733,Leron (New Earth),\/wiki\/Leron_(New_Earth),Public Identity,Bad Characters,,,Male Characters,,Living Characters,4,"1963, October",1963
173657,Mophir (New Earth),\/wiki\/Mophir_(New_Earth),Public Identity,Bad Characters,,,Male Characters,,Deceased Characters,4,"1963, July",1963
253080,Xebel (New Earth),\/wiki\/Xebel_(New_Earth),Public Identity,Neutral Characters,,Grey Hair,Male Characters,,Living Characters,4,"1963, October",1963
289224,Z-1 (New Earth),\/wiki\/Z-1_(New_Earth),Public Identity,Bad Characters,Yellow Eyes,,Male Characters,,Living Characters,4,"1963, May",1963
191399,Mister Poseidon (New Earth),\/wiki\/Mister_Poseidon_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,4,"1961, December",1961
117795,Samuel Gordon (New Earth),\/wiki\/Samuel_Gordon_(New_Earth),,Good Characters,Blue Eyes,Brown Hair,Male Characters,,Living Characters,4,"1961, October",1961
101554,Victor Bragg (New Earth),\/wiki\/Victor_Bragg_(New_Earth),Secret Identity,Bad Characters,,,Male Characters,,Living Characters,4,"1960, May",1960
139268,"Fred Farrell, Jr. (New Earth)","\/wiki\/Fred_Farrell,_Jr._(New_Earth)",Public Identity,Good Characters,Black Eyes,,Male Characters,,Living Characters,4,"1956, April",1956
230109,Brane Taylor (New Earth),\/wiki\/Brane_Taylor_(New_Earth),Secret Identity,Good Characters,,Blond Hair,Male Characters,,Living Characters,4,"1951, October",1951
18274,Black Lightning the Horse (New Earth),\/wiki\/Black_Lightning_the_Horse_(New_Earth),,,,White Hair,Male Characters,,Deceased Characters,4,"1948, August",1948
34611,William Tane (New Earth),\/wiki\/William_Tane_(New_Earth),Public Identity,Good Characters,,,Male Characters,,Living Characters,4,"1948, August",1948
86243,Joseph Coyne (New Earth),\/wiki\/Joseph_Coyne_(New_Earth),,Bad Characters,,,Male Characters,,Deceased Characters,4,"1947, September",1947
11874,James Slade (New Earth),\/wiki\/James_Slade_(New_Earth),Secret Identity,Good Characters,Brown Eyes,Black Hair,Male Characters,,Deceased Characters,4,"1941, February",1941
208669,Negal (New Earth),\/wiki\/Negal_(New_Earth),,Bad Characters,,,Male Characters,,Living Characters,4,"1941, May",1941
171865,Fernando Suarez (New Earth),\/wiki\/Fernando_Suarez_(New_Earth),,Good Characters,Brown Eyes,Black Hair,Male Characters,,Living Characters,4,"1940, January",1940
59761,Solomon (New Earth),\/wiki\/Solomon_(New_Earth),Public Identity,Good Characters,,,Male Characters,,Living Characters,4,"1940, February",1940
139807,Virgil Adams (New Earth),\/wiki\/Virgil_Adams_(New_Earth),Public Identity,Bad Characters,,Black Hair,Male Characters,,Living Characters,4,,
205480,Rema (New Earth),\/wiki\/Rema_(New_Earth),,,,Black Hair,Female Characters,,Living Characters,4,,
