pollno,race,year,location,type_simple,type_detail,pollster,pollster_rating_id,polldate,samplesize,cand1_name,cand1_pct,cand2_name,cand2_pct,cand3_pct,margin_poll,electiondate,cand1_actual,cand2_actual,margin_actual,error,bias,rightcall,comment,partisan
5384275,2008_Pres-G_NC,2008,NC,Pres-G,Pres-G,Public Policy Polling,263,10/26/2008,1038,Democrat,49,Republican,48,,1,11/4/2008,49.7,49.37,.33,.67,.67,1,,
5384276,2008_Pres-G_NC,2008,NC,Pres-G,Pres-G,Rasmussen Reports/Pulse Opinion Research,277,10/26/2008,1000,Democrat,48,Republican,49,,-1,11/4/2008,49.7,49.37,.33,1.33,-1.33,0,,
5384277,2008_Pres-G_NH,2008,NH,Pres-G,Pres-G,University of New Hampshire,357,10/26/2008,652,Democrat,58,Republican,33,,25,11/4/2008,54.13,44.52,9.609999999999999,15.39,15.39,1,,
5384278,2008_Pres-G_NJ,2008,NJ,Pres-G,Pres-G,Fairleigh Dickinson University (PublicMind),92,10/26/2008,852,Democrat,53,Republican,35,,18,11/4/2008,57.27,41.7,15.57,2.43,2.43,1,,
5384279,2008_Pres-G_NV,2008,NV,Pres-G,Pres-G,CNN/Opinion Research Corp.,37,10/26/2008,684,Democrat,50,Republican,43,,7,11/4/2008,55.15,42.65,12.5,5.5,-5.5,1,,
5384280,2008_Pres-G_OH,2008,OH,Pres-G,Pres-G,CNN/Opinion Research Corp.,37,10/26/2008,779,Democrat,50,Republican,43,,7,11/4/2008,50.62,46.1,4.52,2.48,2.48,1,,
5384281,2008_Pres-G_OH,2008,OH,Pres-G,Pres-G,Los Angeles Times,172,10/26/2008,644,Democrat,49,Republican,40,,9,11/4/2008,50.62,46.1,4.52,4.48,4.48,1,,
5384282,2008_Pres-G_OH,2008,OH,Pres-G,Pres-G,Rasmussen Reports/Pulse Opinion Research,277,10/26/2008,1000,Democrat,49,Republican,45,,4,11/4/2008,50.62,46.1,4.52,.52,-.52,1,,
5384283,2008_Pres-G_OR,2008,OR,Pres-G,Pres-G,SurveyUSA,325,10/26/2008,672,Democrat,57,Republican,38,,19,11/4/2008,56.75,40.4,16.35,2.65,2.65,1,,
5384284,2008_Pres-G_PA,2008,PA,Pres-G,Pres-G,CNN/Opinion Research Corp.,37,10/26/2008,768,Democrat,53,Republican,41,,12,11/4/2008,54.56,44.23,10.33,1.67,1.67,1,,
5384286,2008_Pres-G_PA,2008,PA,Pres-G,Pres-G,Muhlenberg College,219,10/26/2008,610,Democrat,53,Republican,42,,11,11/4/2008,54.56,44.23,10.33,.67,.67,1,,
5384285,2008_Pres-G_PA,2008,PA,Pres-G,Pres-G,Opinion Savvy/InsiderAdvantage,243,10/26/2008,588,Democrat,53,Republican,45,,8,11/4/2008,54.56,44.23,10.33,2.33,-2.33,1,previously listed as InsiderAdvantage,
5384287,2008_Pres-G_US,2008,US,Pres-G,Pres-G,American Research Group,9,10/26/2008,1200,Democrat,50,Republican,45,,5,11/4/2008,52.92,45.66,7.26,2.26,-2.26,1,,
5384288,2008_Pres-G_US,2008,US,Pres-G,Pres-G,Financial Dynamics,95,10/26/2008,878,Democrat,50,Republican,42,,8,11/4/2008,52.92,45.66,7.26,.74,.74,1,aka Hotline/Diageo,
5384289,2008_Pres-G_US,2008,US,Pres-G,Pres-G,Gallup,112,10/26/2008,2343,Democrat,51,Republican,44,,7,11/4/2008,52.92,45.66,7.26,.26,-.26,1,,
5384290,2008_Pres-G_US,2008,US,Pres-G,Pres-G,Georgetown University (Battleground),114,10/26/2008,1000,Democrat,49,Republican,46,,3,11/4/2008,52.92,45.66,7.26,4.26,-4.26,1,,
5384291,2008_Pres-G_US,2008,US,Pres-G,Pres-G,YouGov,391,10/26/2008,1000,Democrat,49,Republican,42,,7,11/4/2008,52.92,45.66,7.26,.26,-.26,1,,
5384292,2008_Pres-G_VA,2008,VA,Pres-G,Pres-G,CNN/Opinion Research Corp.,37,10/26/2008,721,Democrat,51,Republican,42,,9,11/4/2008,52.63,46.33,6.3,2.7,2.7,1,,
5384293,2008_Pres-G_VA,2008,VA,Pres-G,Pres-G,Rasmussen Reports/Pulse Opinion Research,277,10/26/2008,1000,Democrat,51,Republican,47,,4,11/4/2008,52.63,46.33,6.3,2.3,-2.3,1,,
5384294,2008_Pres-G_VA,2008,VA,Pres-G,Pres-G,SurveyUSA,325,10/26/2008,671,Democrat,52,Republican,43,,9,11/4/2008,52.63,46.33,6.3,2.7,2.7,1,,
5384295,2008_Pres-G_WA,2008,WA,Pres-G,Pres-G,Strategic Vision LLC,320,10/26/2008,800,Democrat,54,Republican,42,,12,11/4/2008,57.65,40.48,17.17,5.17,-5.17,1,,
5384296,2008_Sen-G_CO,2008,CO,Sen-G,Sen-G,CNN/Opinion Research Corp.,37,10/26/2008,774,Democrat,53,Republican,43,,10,11/4/2008,52.8,42.49,10.31,.31,-.31,1,,
5384297,2008_Sen-G_GA,2008,GA,Sen-G,Sen-G,CNN/Opinion Research Corp.,37,10/26/2008,690,Democrat,44,Republican,53,,-9,11/4/2008,46.8,49.8,-3,6,-6,1,,
5384298,2008_Sen-G_MN,2008,MN,Sen-G,Sen-G,Humphrey Institute,143,10/26/2008,451,Democrat,41,Republican,37,,4,11/4/2008,41.99,41.98,.01,3.99,3.99,1,,
5384299,2008_Sen-G_NC,2008,NC,Sen-G,Sen-G,CNN/Opinion Research Corp.,37,10/26/2008,667,Democrat,53,Republican,44,,9,11/4/2008,52.65,44.18,8.470000000000001,.53,.53,1,,
5384300,2008_Sen-G_NC,2008,NC,Sen-G,Sen-G,Public Policy Polling,263,10/26/2008,1038,Democrat,48,Republican,45,,3,11/4/2008,52.65,44.18,8.470000000000001,5.47,-5.47,1,,
5384301,2008_Sen-G_NH,2008,NH,Sen-G,Sen-G,University of New Hampshire,357,10/26/2008,652,Democrat,50,Republican,36,,14,11/4/2008,51.59,45.25,6.34,7.66,7.66,1,,
5384302,2008_Sen-G_NJ,2008,NJ,Sen-G,Sen-G,Fairleigh Dickinson University (PublicMind),92,10/26/2008,852,Democrat,52,Republican,32,,20,11/4/2008,56.03,41.95,14.08,5.92,5.92,1,,
5384303,2008_Sen-G_OR,2008,OR,Sen-G,Sen-G,SurveyUSA,325,10/26/2008,672,Democrat,49,Republican,42,,7,11/4/2008,48.9,45.55,3.35,3.65,3.65,1,,
5384304,2008_Sen-G_VA,2008,VA,Sen-G,Sen-G,ABC News/Washington Post,3,10/26/2008,671,Democrat,63,Republican,32,,31,11/4/2008,65.03,33.73,31.3,.3,-.3,1,,
5384305,2008_Sen-G_VA,2008,VA,Sen-G,Sen-G,SurveyUSA,325,10/26/2008,671,Democrat,63,Republican,32,,31,11/4/2008,65.03,33.73,31.3,.3,-.3,1,,
5384306,2008_Sen-G_VA,2008,VA,Sen-G,Sen-G,Virginia Commonwealth University,370,10/26/2008,671,Democrat,61,Republican,27,,34,11/4/2008,65.03,33.73,31.3,2.7,2.7,1,,
5384307,2008_Gov-G_IN,2008,IN,Gov-G,Gov-G,Selzer & Co.,304,10/27/2008,600,Democrat,36,Republican,54,,-18,11/4/2008,40.1,57.8,-17.7,.3,-.3,1,,
5384308,2008_Gov-G_UT,2008,UT,Gov-G,Gov-G,Dan Jones & Associates,70,10/27/2008,1205,Democrat,16,Republican,77,2,-61,11/4/2008,19.7,77.7,-58,3,-3,1,,
5384309,2008_Gov-G_WA,2008,WA,Gov-G,Gov-G,SurveyUSA,325,10/27/2008,630,Democrat,50,Republican,48,,2,11/4/2008,53.3,46.7,6.600000000000001,4.600000000000001,-4.600000000000001,1,,
5384310,2008_House-G_KY-4,2008,KY-4,House-G,House-G,SurveyUSA,325,10/27/2008,591,Democrat,37,Republican,58,,-21,11/4/2008,36.97,63.03,-26.06,5.06,5.06,1,,
5384311,2008_House-G_MN-3,2008,MN-3,House-G,House-G,SurveyUSA,325,10/27/2008,643,Democrat,44,Republican,45,,-1,11/4/2008,40.85,48.48,-7.63,6.63,6.63,1,,
5384312,2008_House-G_NV-2,2008,NV-2,House-G,House-G,Research 2000,281,10/27/2008,400,Democrat,44,Republican,47,,-3,11/4/2008,41.44,51.82,-10.38,7.38,7.38,1,,
5384313,2008_House-G_US,2008,US,House-G,House-G,CBS News/New York Times,36,10/27/2008,900,Democrat,48,Republican,36,,12,11/4/2008,53.29,42.25,11.04,.96,.96,1,,
5384314,2008_House-G_US,2008,US,House-G,House-G,Georgetown University (Battleground),114,10/27/2008,1000,Democrat,45,Republican,41,,4,11/4/2008,53.29,42.25,11.04,7.04,-7.04,1,,
5384315,2008_House-G_US,2008,US,House-G,House-G,Research 2000,281,10/27/2008,1100,Democrat,48,Republican,38,,10,11/4/2008,53.29,42.25,11.04,1.04,-1.04,1,,
5384316,2008_House-G_UT-1,2008,UT-1,House-G,House-G,Dan Jones & Associates,70,10/27/2008,377,Democrat,27,Republican,60,,-33,11/4/2008,30.47,64.84999999999999,-34.38,1.38,1.38,1,,
5384317,2008_House-G_UT-2,2008,UT-2,House-G,House-G,Dan Jones & Associates,70,10/27/2008,445,Democrat,65,Republican,26,,39,11/4/2008,63.35,34.47,28.88,10.12,10.12,1,,
5384318,2008_House-G_UT-3,2008,UT-3,House-G,House-G,Dan Jones & Associates,70,10/27/2008,383,Democrat,24,Republican,58,,-34,11/4/2008,28.28,65.61,-37.33,3.33,3.33,1,,
5384319,2008_Pres-G_AK,2008,AK,Pres-G,Pres-G,Dittman Research,79,10/27/2008,489,Democrat,37,Republican,56,,-19,11/4/2008,37.89,59.42,-21.53,2.53,2.53,1,,
5384320,2008_Pres-G_AR,2008,AR,Pres-G,Pres-G,Rasmussen Reports/Pulse Opinion Research,277,10/27/2008,500,Democrat,44,Republican,54,,-10,11/4/2008,38.86,58.72,-19.86,9.859999999999999,9.859999999999999,1,,
5384321,2008_Pres-G_GA,2008,GA,Pres-G,Pres-G,Opinion Savvy/InsiderAdvantage,243,10/27/2008,637,Democrat,47,Republican,48,,-1,11/4/2008,46.99,52.2,-5.21,4.21,4.21,1,previously listed as InsiderAdvantage,
5384322,2008_Pres-G_IN,2008,IN,Pres-G,Pres-G,Selzer & Co.,304,10/27/2008,606,Democrat,45.9,Republican,45.3,,.6,11/4/2008,49.77,48.74,1.03,.43,-.43,1,,
5384323,2008_Pres-G_MI,2008,MI,Pres-G,Pres-G,EPIC-MRA,84,10/27/2008,600,Democrat,50,Republican,38,,12,11/4/2008,57.43,40.96,16.47,4.47,-4.47,1,,
5384324,2008_Pres-G_MS,2008,MS,Pres-G,Pres-G,Rasmussen Reports/Pulse Opinion Research,277,10/27/2008,500,Democrat,45,Republican,53,,-8,11/4/2008,43,56.18,-13.18,5.18,5.18,1,,
5384325,2008_Pres-G_NJ,2008,NJ,Pres-G,Pres-G,Research 2000,281,10/27/2008,600,Democrat,54,Republican,38,,16,11/4/2008,57.27,41.7,15.57,.43,.43,1,,
5384326,2008_Pres-G_NV,2008,NV,Pres-G,Pres-G,Rasmussen Reports/Pulse Opinion Research,277,10/27/2008,700,Democrat,50,Republican,46,,4,11/4/2008,55.15,42.65,12.5,8.5,-8.5,1,,
5384327,2008_Pres-G_NV,2008,NV,Pres-G,Pres-G,Research 2000,281,10/27/2008,600,Democrat,50,Republican,45,,5,11/4/2008,55.15,42.65,12.5,7.5,-7.5,1,,
5384328,2008_Pres-G_OH,2008,OH,Pres-G,Pres-G,Columbus Dispatch,57,10/27/2008,2167,Democrat,52,Republican,46,,6,11/4/2008,50.62,46.1,4.52,1.48,1.48,1,,
5384329,2008_Pres-G_OH,2008,OH,Pres-G,Pres-G,SurveyUSA,325,10/27/2008,648,Democrat,49,Republican,45,,4,11/4/2008,50.62,46.1,4.52,.52,-.52,1,,
5384330,2008_Pres-G_PA,2008,PA,Pres-G,Pres-G,Marist College,183,10/27/2008,713,Democrat,55,Republican,41,,14,11/4/2008,54.56,44.23,10.33,3.67,3.67,1,,
5384331,2008_Pres-G_PA,2008,PA,Pres-G,Pres-G,Rasmussen Reports/Pulse Opinion Research,277,10/27/2008,500,Democrat,53,Republican,46,,7,11/4/2008,54.56,44.23,10.33,3.33,-3.33,1,,
5384332,2008_Pres-G_SC,2008,SC,Pres-G,Pres-G,Princeton Survey Research Associates International,258,10/27/2008,400,Democrat,42,Republican,53,,-11,11/4/2008,44.9,53.87,-8.970000000000001,2.03,-2.03,1,,
5384333,2008_Pres-G_US,2008,US,Pres-G,Pres-G,CBS News/New York Times,36,10/27/2008,1005,Democrat,52,Republican,39,,13,11/4/2008,52.92,45.66,7.26,5.74,5.74,1,,
5384334,2008_Pres-G_US,2008,US,Pres-G,Pres-G,Rasmussen Reports/Pulse Opinion Research,277,10/27/2008,3000,Democrat,50,Republican,47,,3,11/4/2008,52.92,45.66,7.26,4.26,-4.26,1,,
5384335,2008_Pres-G_US,2008,US,Pres-G,Pres-G,Research 2000,281,10/27/2008,1100,Democrat,50,Republican,44,,6,11/4/2008,52.92,45.66,7.26,1.26,-1.26,1,,
5384336,2008_Pres-G_US,2008,US,Pres-G,Pres-G,Zogby Interactive/JZ Analytics,395,10/27/2008,1203,Democrat,49.1,Republican,44.4,,4.7,11/4/2008,52.92,45.66,7.26,2.56,-2.56,1,"previously listed as Zogby Analytics, telephone",
5384337,2008_Pres-G_UT,2008,UT,Pres-G,Pres-G,Dan Jones & Associates,70,10/27/2008,1205,Democrat,32,Republican,57,,-25,11/4/2008,34.41,62.58,-28.17,3.17,3.17,1,,
5384338,2008_Pres-G_VA,2008,VA,Pres-G,Pres-G,Marist College,183,10/27/2008,671,Democrat,51,Republican,47,,4,11/4/2008,52.63,46.33,6.3,2.3,-2.3,1,,
5384339,2008_Pres-G_WA,2008,WA,Pres-G,Pres-G,SurveyUSA,325,10/27/2008,630,Democrat,56,Republican,39,,17,11/4/2008,57.65,40.48,17.17,.17,-.17,1,,
5384344,2008_Sen-GS_MS,2008,MS,Sen-G,Sen-GS,Rasmussen Reports/Pulse Opinion Research,277,10/27/2008,500,Democrat,43,Republican,54,,-11,11/4/2008,45.04,54.96,-9.92,1.08,-1.08,1,,
5384340,2008_Sen-G_GA,2008,GA,Sen-G,Sen-G,Opinion Savvy/InsiderAdvantage,243,10/27/2008,637,Democrat,44,Republican,46,,-2,11/4/2008,46.8,49.8,-3,1,1,1,previously listed as InsiderAdvantage,
5384341,2008_Sen-G_KY,2008,KY,Sen-G,Sen-G,Garin-Hart-Yang Research Group,113,10/27/2008,502,Democrat,45,Republican,47,,-2,11/4/2008,47.03,52.97,-5.94,3.94,3.94,1,,D
5384342,2008_Sen-G_MI,2008,MI,Sen-G,Sen-G,EPIC-MRA,84,10/27/2008,600,Democrat,54,Republican,36,,18,11/4/2008,62.66,33.85,28.81,10.81,-10.81,1,,
5384343,2008_Sen-G_NJ,2008,NJ,Sen-G,Sen-G,Research 2000,281,10/27/2008,600,Democrat,56,Republican,39,,17,11/4/2008,56.03,41.95,14.08,2.92,2.92,1,,
5384345,2008_Gov-G_DE,2008,DE,Gov-G,Gov-G,SurveyUSA,325,10/28/2008,657,Democrat,62,Republican,27,5,35,11/4/2008,67.5,32,35.5,.5,-.5,1,,
5384346,2008_Gov-G_NC,2008,NC,Gov-G,Gov-G,Tel Opinion Research,334,10/28/2008,600,Democrat,45,Republican,43,3,2,11/4/2008,50.3,46.9,3.4,1.4,-1.4,1,,
5384347,2008_Gov-G_NH,2008,NH,Gov-G,Gov-G,Strategic Vision LLC,320,10/28/2008,800,Democrat,67,Republican,24,,43,11/4/2008,70.2,27.6,42.6,.4,.4,1,,
5384348,2008_Gov-G_NH,2008,NH,Gov-G,Gov-G,Suffolk University,323,10/28/2008,600,Democrat,67,Republican,15,2,52,11/4/2008,70.2,27.6,42.6,9.4,9.4,1,,
5384349,2008_Gov-G_NH,2008,NH,Gov-G,Gov-G,University of New Hampshire,357,10/28/2008,688,Democrat,68,Republican,18,,50,11/4/2008,70.2,27.6,42.6,7.4,7.4,1,,
5384350,2008_House-G_KY-2,2008,KY-2,House-G,House-G,SurveyUSA,325,10/28/2008,587,Democrat,43,Republican,53,,-10,11/4/2008,47.43,52.57,-5.14,4.86,-4.86,1,,
5384351,2008_House-G_MO-6,2008,MO-6,House-G,House-G,SurveyUSA,325,10/28/2008,618,Democrat,36,Republican,54,5,-18,11/4/2008,36.86,59.43,-22.57,4.57,4.57,1,,
5384352,2008_House-G_NH-1,2008,NH-1,House-G,House-G,University of New Hampshire,357,10/28/2008,341,Democrat,48,Republican,40,,8,11/4/2008,51.76,45.86,5.9,2.1,2.1,1,,
5384353,2008_House-G_NH-2,2008,NH-2,House-G,House-G,University of New Hampshire,357,10/28/2008,344,Democrat,48,Republican,26,,22,11/4/2008,56.44,41.42,15.02,6.98,6.98,1,,
5384354,2008_House-G_OR-5,2008,OR-5,House-G,House-G,SurveyUSA,325,10/28/2008,668,Democrat,55,Republican,31,,24,11/4/2008,54.25,38.33,15.92,8.08,8.08,1,,
5384355,2008_House-G_PA-12,2008,PA-12,House-G,House-G,Dane & Associates,71,10/28/2008,3657,Democrat,46,Republican,44,,2,11/4/2008,57.85,42.15,15.7,13.7,-13.7,1,,
5384356,2008_House-G_WY-1,2008,WY-1,House-G,House-G,Research 2000,281,10/28/2008,600,Democrat,45,Republican,49,,-4,11/4/2008,42.81,52.62,-9.81,5.81,5.81,1,,
5384357,2008_Pres-G_AK,2008,AK,Pres-G,Pres-G,Rasmussen Reports/Pulse Opinion Research,277,10/28/2008,500,Democrat,41,Republican,57,,-16,11/4/2008,37.89,59.42,-21.53,5.53,5.53,1,,
5384358,2008_Pres-G_AL,2008,AL,Pres-G,Pres-G,SurveyUSA,325,10/28/2008,650,Democrat,36,Republican,61,,-25,11/4/2008,38.74,60.32,-21.58,3.42,-3.42,1,,
5384359,2008_Pres-G_AZ,2008,AZ,Pres-G,Pres-G,Mason-Dixon Polling & Research Inc.,197,10/28/2008,625,Democrat,44,Republican,48,,-4,11/4/2008,45.12,53.64,-8.52,4.52,4.52,1,,
5384360,2008_Pres-G_CO,2008,CO,Pres-G,Pres-G,Marist College,183,10/28/2008,682,Democrat,51,Republican,45,,6,11/4/2008,53.66,44.71,8.950000000000001,2.95,-2.95,1,,
5384361,2008_Pres-G_DE,2008,DE,Pres-G,Pres-G,SurveyUSA,325,10/28/2008,657,Democrat,63,Republican,33,,30,11/4/2008,61.94,36.95,24.99,5.01,5.01,1,,
5384362,2008_Pres-G_IA,2008,IA,Pres-G,Pres-G,Research 2000,281,10/28/2008,600,Democrat,53,Republican,39,,14,11/4/2008,53.93,44.39,9.540000000000001,4.46,4.46,1,,
5384363,2008_Pres-G_KS,2008,KS,Pres-G,Pres-G,SurveyUSA,325,10/28/2008,626,Democrat,37,Republican,58,,-21,11/4/2008,41.65,56.61,-14.96,6.04,-6.04,1,,
5384364,2008_Pres-G_KY,2008,KY,Pres-G,Pres-G,Mason-Dixon Polling & Research Inc.,197,10/28/2008,817,Democrat,42,Republican,51,,-9,11/4/2008,41.17,57.4,-16.23,7.23,7.23,1,,
5384365,2008_Pres-G_KY,2008,KY,Pres-G,Pres-G,Research 2000,281,10/28/2008,600,Democrat,39,Republican,56,,-17,11/4/2008,41.17,57.4,-16.23,.77,-.77,1,,
5384366,2008_Pres-G_MA,2008,MA,Pres-G,Pres-G,SurveyUSA,325,10/28/2008,658,Democrat,56,Republican,39,,17,11/4/2008,61.8,35.99,25.81,8.81,-8.81,1,,
5384367,2008_Pres-G_MI,2008,MI,Pres-G,Pres-G,Mitchell Research & Communications,213,10/28/2008,600,Democrat,54,Republican,40,,14,11/4/2008,57.43,40.96,16.47,2.47,-2.47,1,,
5384368,2008_Pres-G_MI,2008,MI,Pres-G,Pres-G,Rasmussen Reports/Pulse Opinion Research,277,10/28/2008,500,Democrat,53,Republican,43,,10,11/4/2008,57.43,40.96,16.47,6.47,-6.47,1,,
5384369,2008_Pres-G_MI,2008,MI,Pres-G,Pres-G,Strategic Vision LLC,320,10/28/2008,1200,Democrat,54,Republican,41,,13,11/4/2008,57.43,40.96,16.47,3.47,-3.47,1,,
5384370,2008_Pres-G_MN,2008,MN,Pres-G,Pres-G,Mason-Dixon Polling & Research Inc.,197,10/28/2008,625,Democrat,48,Republican,40,,8,11/4/2008,54.06,43.82,10.24,2.24,-2.24,1,,
5384371,2008_Pres-G_MN,2008,MN,Pres-G,Pres-G,Rasmussen Reports/Pulse Opinion Research,277,10/28/2008,500,Democrat,55,Republican,43,,12,11/4/2008,54.06,43.82,10.24,1.76,1.76,1,,
5384372,2008_Pres-G_MN,2008,MN,Pres-G,Pres-G,Research 2000,281,10/28/2008,600,Democrat,53,Republican,38,,15,11/4/2008,54.06,43.82,10.24,4.76,4.76,1,,
5384373,2008_Pres-G_MS,2008,MS,Pres-G,Pres-G,Research 2000,281,10/28/2008,600,Democrat,40,Republican,53,,-13,11/4/2008,43,56.18,-13.18,.18,.18,1,,
5384374,2008_Pres-G_NC,2008,NC,Pres-G,Pres-G,Tel Opinion Research,334,10/28/2008,600,Democrat,47,Republican,46,,1,11/4/2008,49.7,49.37,.33,.67,.67,1,aka Civitas,
5384375,2008_Pres-G_NH,2008,NH,Pres-G,Pres-G,Strategic Vision LLC,320,10/28/2008,800,Democrat,50,Republican,41,,9,11/4/2008,54.13,44.52,9.609999999999999,.61,-.61,1,,
5384376,2008_Pres-G_NH,2008,NH,Pres-G,Pres-G,Suffolk University,323,10/28/2008,600,Democrat,53,Republican,40,,13,11/4/2008,54.13,44.52,9.609999999999999,3.39,3.39,1,,
5384377,2008_Pres-G_NM,2008,NM,Pres-G,Pres-G,Rasmussen Reports/Pulse Opinion Research,277,10/28/2008,500,Democrat,54,Republican,44,,10,11/4/2008,56.91,41.78,15.13,5.13,-5.13,1,,
5384378,2008_Pres-G_NY,2008,NY,Pres-G,Pres-G,SurveyUSA,325,10/28/2008,633,Democrat,62,Republican,33,,29,11/4/2008,62.91,36.04,26.87,2.13,2.13,1,,
5384379,2008_Pres-G_OR,2008,OR,Pres-G,Pres-G,Research 2000,281,10/28/2008,600,Democrat,55,Republican,39,,16,11/4/2008,56.75,40.4,16.35,.35,-.35,1,,
5384380,2008_Pres-G_PA,2008,PA,Pres-G,Pres-G,Mason-Dixon Polling & Research Inc.,197,10/28/2008,625,Democrat,47,Republican,43,,4,11/4/2008,54.56,44.23,10.33,6.33,-6.33,1,,
5384381,2008_Pres-G_PA,2008,PA,Pres-G,Pres-G,Strategic Vision LLC,320,10/28/2008,1200,Democrat,49,Republican,44,,5,11/4/2008,54.56,44.23,10.33,5.33,-5.33,1,,
5384382,2008_Pres-G_US,2008,US,Pres-G,Pres-G,IBD/TIPP,144,10/28/2008,894,Democrat,48.2,Republican,43.8,,4.4,11/4/2008,52.92,45.66,7.26,2.86,-2.86,1,,
5384383,2008_Pres-G_WI,2008,WI,Pres-G,Pres-G,Research 2000,281,10/28/2008,600,Democrat,53,Republican,42,,11,11/4/2008,56.34,42.41,13.93,2.93,-2.93,1,,
5384384,2008_Pres-G_WY,2008,WY,Pres-G,Pres-G,Research 2000,281,10/28/2008,500,Democrat,36,Republican,61,,-25,11/4/2008,31.31,62.33,-31.02,6.02,6.02,1,,
5384405,2008_Sen-GS_MS,2008,MS,Sen-G,Sen-GS,Research 2000,281,10/28/2008,600,Democrat,44,Republican,51,,-7,11/4/2008,45.04,54.96,-9.92,2.92,2.92,1,,
5384406,2008_Sen-GS_WY,2008,WY,Sen-G,Sen-GS,Research 2000,281,10/28/2008,500,Democrat,35,Republican,60,,-25,11/4/2008,25.86,71.5,-45.64,20.64,20.64,1,,
5384385,2008_Sen-G_AK,2008,AK,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/28/2008,500,Democrat,52,Republican,44,,8,11/4/2008,47.77,46.52,1.25,6.75,6.75,1,,
5384386,2008_Sen-G_AL,2008,AL,Sen-G,Sen-G,SurveyUSA,325,10/28/2008,650,Democrat,32,Republican,65,,-33,11/4/2008,36.52,63.36,-26.84,6.16,-6.16,1,,
5384387,2008_Sen-G_DE,2008,DE,Sen-G,Sen-G,SurveyUSA,325,10/28/2008,657,Democrat,66,Republican,32,,34,11/4/2008,64.69,35.31,29.38,4.62,4.62,1,,
5384388,2008_Sen-G_IA,2008,IA,Sen-G,Sen-G,Research 2000,281,10/28/2008,600,Democrat,57,Republican,37,,20,11/4/2008,62.66,37.26,25.4,5.4,-5.4,1,,
5384390,2008_Sen-G_KS,2008,KS,Sen-G,Sen-G,SurveyUSA,325,10/28/2008,626,Democrat,33,Republican,60,,-27,11/4/2008,36.46,60.06,-23.6,3.4,-3.4,1,,
5384391,2008_Sen-G_KY,2008,KY,Sen-G,Sen-G,Mason-Dixon Polling & Research Inc.,197,10/28/2008,817,Democrat,42,Republican,47,,-5,11/4/2008,47.03,52.97,-5.94,.9400000000000001,.9400000000000001,1,,
5384392,2008_Sen-G_KY,2008,KY,Sen-G,Sen-G,Research 2000,281,10/28/2008,600,Democrat,44,Republican,47,,-3,11/4/2008,47.03,52.97,-5.94,2.94,2.94,1,,
5384393,2008_Sen-G_MA,2008,MA,Sen-G,Sen-G,SurveyUSA,325,10/28/2008,658,Democrat,58,Republican,34,,24,11/4/2008,65.86,30.93,34.93,10.93,-10.93,1,,
5384394,2008_Sen-G_MI,2008,MI,Sen-G,Sen-G,Strategic Vision LLC,320,10/28/2008,1200,Democrat,56,Republican,33,,23,11/4/2008,62.66,33.85,28.81,5.81,-5.81,1,,
5384395,2008_Sen-G_MN,2008,MN,Sen-G,Sen-G,Mason-Dixon Polling & Research Inc.,197,10/28/2008,625,Democrat,36,Republican,42,,-6,11/4/2008,41.99,41.98,.01,6.01,-6.01,0,,
5384396,2008_Sen-G_MN,2008,MN,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/28/2008,500,Democrat,39,Republican,43,,-4,11/4/2008,41.99,41.98,.01,4.01,-4.01,0,,
5384397,2008_Sen-G_MN,2008,MN,Sen-G,Sen-G,Research 2000,281,10/28/2008,600,Democrat,40,Republican,43,,-3,11/4/2008,41.99,41.98,.01,3.01,-3.01,0,,
5384398,2008_Sen-G_NC,2008,NC,Sen-G,Sen-G,Tel Opinion Research,334,10/28/2008,600,Democrat,45,Republican,43,,2,11/4/2008,52.65,44.18,8.470000000000001,6.47,-6.47,1,,
5384399,2008_Sen-G_NH,2008,NH,Sen-G,Sen-G,Strategic Vision LLC,320,10/28/2008,800,Democrat,48,Republican,41,,7,11/4/2008,51.59,45.25,6.34,.66,.66,1,,
5384400,2008_Sen-G_NH,2008,NH,Sen-G,Sen-G,Suffolk University,323,10/28/2008,600,Democrat,48,Republican,39,,9,11/4/2008,51.59,45.25,6.34,2.66,2.66,1,,
5384401,2008_Sen-G_NM,2008,NM,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,10/28/2008,500,Democrat,56,Republican,41,,15,11/4/2008,61.33,38.67,22.66,7.66,-7.66,1,,
5384402,2008_Sen-G_OR,2008,OR,Sen-G,Sen-G,Public Policy Polling,263,10/28/2008,1424,Democrat,51,Republican,43,,8,11/4/2008,48.9,45.55,3.35,4.65,4.65,1,,
5384403,2008_Sen-G_OR,2008,OR,Sen-G,Sen-G,Research 2000,281,10/28/2008,600,Democrat,48,Republican,42,,6,11/4/2008,48.9,45.55,3.35,2.65,2.65,1,,
5384404,2008_Sen-G_WY,2008,WY,Sen-G,Sen-G,Research 2000,281,10/28/2008,500,Democrat,35,Republican,62,,-27,11/4/2008,24.26,75.63,-51.37,24.37,24.37,1,,
5384407,2008_Gov-G_IN,2008,IN,Gov-G,Gov-G,SurveyUSA,325,10/29/2008,900,Democrat,38,Republican,55,4,-17,11/4/2008,40.1,57.8,-17.7,.7000000000000001,.7000000000000001,1,,
