question_id,poll_id,state,politician_id,politician,pollster_id,pollster,sponsor_ids,sponsors,display_name,pollster_rating_id,pollster_rating_name,fte_grade,sample_size,population,population_full,subpopulation,methodology,start_date,end_date,sponsor_candidate,tracking,created_at,notes,url,source,yes,no,strongly_approve,somewhat_approve,somewhat_disapprove,strongly_disapprove
141153,3157,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-i,i,,12/6/07,12/9/07,"",,5/4/21 13:31,data provided by Gary Langer,"",538,31.63,65.35,14.50516646,17.12801574,16.97166627,48.38017529
54812,61220,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,1131,a,a,,,10/29/07,11/1/07,"",,4/13/16 18:28,data provided by Gary Langer,http://ropercenter.cornell.edu/polls/presidential-approval/,538 | PollingReport | RoperApprovalSpreadsheet,33.36,63.63,17.30106925,16.05402578,13.17102489,50.45417235
141148,61220,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-d,d,,10/29/07,11/1/07,"",,5/4/21 13:30,data provided by Gary Langer,"",538,8.76,89.59,3.399313102,5.361042065,11.44755409,78.1383051
141149,61220,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-r,r,,10/29/07,11/1/07,"",,5/4/21 13:30,data provided by Gary Langer,"",538,67.27,29.49,37.29007495,29.97666049,13.39922116,16.09473503
141150,61220,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-i,i,,10/29/07,11/1/07,"",,5/4/21 13:30,data provided by Gary Langer,"",538,29.7,66.96,13.71629218,15.98493118,15.26507429,51.69862708
54799,3426,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,1114,a,a,,,9/27/07,9/30/07,"",,4/13/16 18:28,data provided by Gary Langer,http://ropercenter.cornell.edu/polls/presidential-approval/,538 | PollingReport | RoperApprovalSpreadsheet,33.49,63.57,15.4935283,17.99325019,14.33119993,49.23851978
141145,3426,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-d,d,,9/27/07,9/30/07,"",,5/4/21 13:30,data provided by Gary Langer,"",538,8.73,90.18,3.401754545,5.326933377,13.45516134,76.72861906
141146,3426,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-r,r,,9/27/07,9/30/07,"",,5/4/21 13:30,data provided by Gary Langer,"",538,72.95,24.4,38.18951713,34.75580461,9.376987146,15.02018722
141147,3426,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-i,i,,9/27/07,9/30/07,"",,5/4/21 13:30,data provided by Gary Langer,"",538,32.25,63.69,11.60189068,20.64341385,19.06763233,44.62033003
54786,3502,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,1002,a,a,,,9/4/07,9/7/07,"",,4/13/16 18:28,data provided by Gary Langer,http://ropercenter.cornell.edu/polls/presidential-approval/,538 | PollingReport | RoperApprovalSpreadsheet,33.41,63.98,16.28483264,17.12591075,15.38278014,48.60055373
141142,3502,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-d,d,,9/4/07,9/7/07,"",,5/4/21 13:30,data provided by Gary Langer,"",538,9.75,89.73,3.070134936,6.678396538,12.5585593,77.16814322
141143,3502,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-r,r,,9/4/07,9/7/07,"",,5/4/21 13:30,data provided by Gary Langer,"",538,76.09,21.54,43.26611876,32.82749476,11.54140315,9.997579686
141144,3502,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-i,i,,9/4/07,9/7/07,"",,5/4/21 13:30,data provided by Gary Langer,"",538,25.49,70.04,10.64058802,14.84675144,19.38715932,50.64866942
54772,3602,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,1125,a,a,,,7/18/07,7/21/07,"",,4/13/16 18:28,data provided by Gary Langer,http://ropercenter.cornell.edu/polls/presidential-approval/,538 | PollingReport | RoperApprovalSpreadsheet,32.88,64.94,16.26929505,16.61143671,13.38270848,51.55648532
141139,3602,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-d,d,,7/18/07,7/21/07,"",,5/4/21 13:29,data provided by Gary Langer,"",538,8.61,89.92,3.590065723,5.018875289,12.42890003,77.48827028
141140,3602,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-r,r,,7/18/07,7/21/07,"",,5/4/21 13:29,data provided by Gary Langer,"",538,77.18,21.18,43.8609326,33.31911665,12.0425859,9.138908182
141141,3602,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-i,i,,7/18/07,7/21/07,"",,5/4/21 13:29,data provided by Gary Langer,"",538,28.67,68.14,11.10715321,17.56024453,16.502376,51.63781433
54750,3726,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,1205,a,a,,,5/29/07,6/1/07,"",,4/13/16 18:28,data provided by Gary Langer,http://ropercenter.cornell.edu/polls/presidential-approval/,538 | PollingReport | RoperApprovalSpreadsheet,35.02,62.41,17.42853647,17.58696245,15.98615767,46.42624514
141136,3726,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-d,d,,5/29/07,6/1/07,"",,5/4/21 13:29,data provided by Gary Langer,"",538,10.1,88.52,2.590807999,7.510814999,15.95176885,72.56356434
141137,3726,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-r,r,,5/29/07,6/1/07,"",,5/4/21 13:29,data provided by Gary Langer,"",538,73.69,23.69,39.60253938,34.08322005,11.24410145,12.44839724
141138,3726,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-i,i,,5/29/07,6/1/07,"",,5/4/21 13:29,data provided by Gary Langer,"",538,31.95,65.96,15.99011409,15.95520506,18.73732265,47.21787128
54737,3825,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,1141,a,a,,,4/12/07,4/15/07,"",,4/13/16 18:28,data provided by Gary Langer,http://ropercenter.cornell.edu/polls/presidential-approval/,538 | PollingReport | RoperApprovalSpreadsheet,35.45,62.32,17.38594604,18.06641219,13.53309362,48.78244907
141133,3825,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-d,d,,4/12/07,4/15/07,"",,5/4/21 13:26,data provided by Gary Langer,"",538,11.71,86.78,3.446481852,8.262939747,12.65629501,74.12384133
141134,3825,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-r,r,,4/12/07,4/15/07,"",,5/4/21 13:26,data provided by Gary Langer,"",538,71.29,26.6,41.5773366,29.70974332,12.26689701,14.33614204
141135,3825,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-i,i,,4/12/07,4/15/07,"",,5/4/21 13:26,data provided by Gary Langer,"",538,31.88,64.8,14.86075769,17.02004078,16.46913014,48.32801231
54711,61223,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,1082,a,a,,,2/22/07,2/25/07,"",,4/13/16 18:27,data provided by Gary Langer,http://ropercenter.cornell.edu/polls/presidential-approval/,538 | PollingReport | RoperApprovalSpreadsheet,35.79,61.72,18.81635255,16.97156598,12.3302536,49.39033718
141130,61223,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-d,d,,2/22/07,2/25/07,"",,5/4/21 13:25,data provided by Gary Langer,"",538,8.14,90.67,5.288280477,2.849907945,13.08513284,77.58867744
141131,61223,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-r,r,,2/22/07,2/25/07,"",,5/4/21 13:25,data provided by Gary Langer,"",538,71.69,24.43,44.35779886,27.33061874,10.65308798,13.77358545
141132,61223,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-i,i,,2/22/07,2/25/07,"",,5/4/21 13:25,data provided by Gary Langer,"",538,35.72,61.95,13.01591066,22.70906781,13.11581469,48.83386705
54693,61222,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,1000,a,a,,,1/16/07,1/19/07,"",,4/13/16 18:27,data provided by Gary Langer,http://ropercenter.cornell.edu/polls/presidential-approval/,538 | PollingReport | RoperApprovalSpreadsheet,33.15,64.6,16.86856526,16.28168656,13.96603915,50.63586118
141127,61222,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-d,d,,1/16/07,1/19/07,"",,5/4/21 13:25,data provided by Gary Langer,"",538,8.14,90.21,2.796475842,5.3436555,13.81170999,76.39654709
141128,61222,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-r,r,,1/16/07,1/19/07,"",,5/4/21 13:25,data provided by Gary Langer,"",538,74.88,21.27,42.16777385,32.7080145,10.49822079,10.7699031
141129,61222,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-i,i,,1/16/07,1/19/07,"",,5/4/21 13:25,data provided by Gary Langer,"",538,31.05,67.39,14.14132884,16.90457999,14.34457519,53.04254195
64948,4063,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,1205,a,a,,,12/7/06,12/11/06,"",,4/27/16 19:44,data provided by Gary Langer,http://www.pollingreport.com/BushJob1.htm,538 | PollingReport,36.05,61.7,18.00618948,18.04234498,13.10394379,48.59879642
141124,4063,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-d,d,,12/7/06,12/11/06,"",,5/4/21 13:25,data provided by Gary Langer,"",538,12.25,86.13,4.100834036,8.147797783,11.60476227,74.5296494
141125,4063,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-r,r,,12/7/06,12/11/06,"",,5/4/21 13:25,data provided by Gary Langer,"",538,77.07,20.81,45.99019329,31.08323746,11.67951061,9.132547502
141126,4063,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-i,i,,12/7/06,12/11/06,"",,5/4/21 13:25,data provided by Gary Langer,"",538,29.9,67.39,10.79340793,19.10519636,15.68460617,51.70774225
54659,27722,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,1205,a,a,,Live Phone,11/1/06,11/4/06,"",,4/13/16 18:27,data provided by Gary Langer,http://ropercenter.cornell.edu/polls/presidential-approval/,538 | PollingReport | RoperApprovalSpreadsheet,40.05,57.44,24.20343567,15.84187517,11.53342862,45.90504223
141121,27722,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-d,d,Live Phone,11/1/06,11/4/06,"",,5/4/21 13:24,data provided by Gary Langer,"",538,11.28,86.56,5.709837339,5.566833376,13.60370245,72.95214901
141122,27722,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-r,r,Live Phone,11/1/06,11/4/06,"",,5/4/21 13:24,data provided by Gary Langer,"",538,85.47,13.52,57.73020443,27.74185962,6.206548183,7.317040214
141123,27722,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-i,i,Live Phone,11/1/06,11/4/06,"",,5/4/21 13:24,data provided by Gary Langer,"",538,29.2,67.18,13.45842783,15.74168542,14.09510795,53.08764492
54649,28953,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,1200,a,a,,Live Phone,10/19/06,10/22/06,"",,4/13/16 18:27,data provided by Gary Langer,http://ropercenter.cornell.edu/polls/presidential-approval/,538 | PollingReport | RoperApprovalSpreadsheet,37.29,60.03,21.24841553,16.04501639,14.96015472,45.06843116
141118,28953,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-d,d,Live Phone,10/19/06,10/22/06,"",,5/4/21 13:24,data provided by Gary Langer,"",538,10.84,87.69,3.487042386,7.352075963,17.92563171,69.76509536
141119,28953,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-r,r,Live Phone,10/19/06,10/22/06,"",,5/4/21 13:24,data provided by Gary Langer,"",538,77.19,21.02,52.11952205,25.0705283,10.67381394,10.34915797
141120,28953,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-i,i,Live Phone,10/19/06,10/22/06,"",,5/4/21 13:24,data provided by Gary Langer,"",538,29.7,65.78,12.75817785,16.93981627,14.01848388,51.75841932
54635,27746,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,1204,a,a,,Live Phone,10/5/06,10/8/06,"",,4/13/16 18:27,data provided by Gary Langer,http://ropercenter.cornell.edu/polls/presidential-approval/,538 | PollingReport | RoperApprovalSpreadsheet,38.69,59.87,22.64354496,16.04161033,12.00770505,47.86177595
141115,27746,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-d,d,Live Phone,10/5/06,10/8/06,"",,5/4/21 13:24,data provided by Gary Langer,"",538,14.8,83.88,6.43545022,8.368213973,12.50365729,71.37616538
141116,27746,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-r,r,Live Phone,10/5/06,10/8/06,"",,5/4/21 13:24,data provided by Gary Langer,"",538,81.99,17.45,53.69574169,28.28950647,8.233101082,9.21946163
141117,27746,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-i,i,Live Phone,10/5/06,10/8/06,"",,5/4/21 13:24,data provided by Gary Langer,"",538,28.74,68.93,15.31825227,13.4259958,13.926773,55.00377862
54614,38899,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,1003,a,a,,,9/5/06,9/7/06,"",,4/13/16 18:27,data provided by Gary Langer,http://ropercenter.cornell.edu/polls/presidential-approval/,538 | PollingReport | RoperApprovalSpreadsheet,41.81,55.14,23.77895514,18.03065757,11.79953701,43.34151035
141112,38899,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-d,d,,9/5/06,9/7/06,"",,5/4/21 13:23,data provided by Gary Langer,http://ropercenter.cornell.edu/polls/presidential-approval/,538,12.59,84.49,2.684101038,9.909487376,14.46193235,70.02868496
141113,38899,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-r,r,,9/5/06,9/7/06,"",,5/4/21 13:23,data provided by Gary Langer,http://ropercenter.cornell.edu/polls/presidential-approval/,538,81.49,15.99,53.42273592,28.06234154,6.632140428,9.356840426
141114,38899,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-i,i,,9/5/06,9/7/06,"",,5/4/21 13:23,data provided by Gary Langer,http://ropercenter.cornell.edu/polls/presidential-approval/,538,32.25,65.45,15.96325111,16.28543964,15.76302766,49.6858984
54596,27787,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,1002,a,a,,,8/3/06,8/6/06,"",,4/13/16 18:27,data provided by Gary Langer,http://ropercenter.cornell.edu/polls/presidential-approval/,538 | PollingReport | RoperApprovalSpreadsheet,40.04,57.66,22.83855358,17.202133,11.53304481,46.12648302
141109,27787,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-d,d,,8/3/06,8/6/06,"",,5/4/21 13:23,data provided by Gary Langer,"",538,15.75,83.43,3.582190243,12.16792586,11.34396865,72.08136418
141110,27787,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-r,r,,8/3/06,8/6/06,"",,5/4/21 13:23,data provided by Gary Langer,"",538,78.66,19.85,56.78729087,21.87145578,9.262545887,10.58824108
141111,27787,,26,George W. Bush,11,ABC News/The Washington Post,378,The Washington Post,ABC News/The Washington Post,3,ABC News/The Washington Post,A+,,a,a-i,i,,8/3/06,8/6/06,"",,5/4/21 13:23,data provided by Gary Langer,"",538,35.54,61.78,15.19570899,20.34385682,13.73184805,48.05225635
