candidate,pct_estimate,lo,hi,date,election,cycle
Democrats,48.285505,44.635525,51.935484,2020-08-27,2020-11-03,2020
Republicans,41.050488,37.096741,45.004234,2020-08-27,2020-11-03,2020
Democrats,48.504479,44.826111,52.182848,2020-08-28,2020-11-03,2020
Republicans,41.234603,37.288565,45.180641,2020-08-28,2020-11-03,2020
Democrats,48.535041,44.814684,52.255399,2020-08-29,2020-11-03,2020
Republicans,41.181087,37.21424,45.147934,2020-08-29,2020-11-03,2020
Democrats,48.567654,44.819501,52.315806,2020-08-30,2020-11-03,2020
Republicans,41.156039,37.19988,45.112199,2020-08-30,2020-11-03,2020
Democrats,48.558142,44.824817,52.291468,2020-08-31,2020-11-03,2020
Republicans,41.165857,37.208353,45.123361,2020-08-31,2020-11-03,2020
Democrats,48.524677,44.825861,52.223493,2020-09-01,2020-11-03,2020
Republicans,41.189758,37.223003,45.156514,2020-09-01,2020-11-03,2020
Democrats,48.684741,44.886483,52.482998,2020-09-02,2020-11-03,2020
Republicans,41.315908,37.531514,45.100302,2020-09-02,2020-11-03,2020
Democrats,48.673652,44.889442,52.457861,2020-09-03,2020-11-03,2020
Republicans,41.341277,37.547162,45.135393,2020-09-03,2020-11-03,2020
Democrats,48.67716,44.895552,52.458767,2020-09-04,2020-11-03,2020
Republicans,41.349757,37.555874,45.143639,2020-09-04,2020-11-03,2020
Democrats,48.673049,44.8928,52.453297,2020-09-05,2020-11-03,2020
Republicans,41.372076,37.564154,45.179998,2020-09-05,2020-11-03,2020
Democrats,48.644031,44.870769,52.417294,2020-09-06,2020-11-03,2020
Republicans,41.40405,37.562975,45.245124,2020-09-06,2020-11-03,2020
Democrats,48.653446,44.873368,52.433524,2020-09-07,2020-11-03,2020
Republicans,41.4105,37.564401,45.256599,2020-09-07,2020-11-03,2020
Democrats,48.659821,44.872672,52.446971,2020-09-08,2020-11-03,2020
Republicans,41.417875,37.563453,45.272298,2020-09-08,2020-11-03,2020
Democrats,48.639003,44.836911,52.441095,2020-09-09,2020-11-03,2020
Republicans,41.458666,37.615539,45.301793,2020-09-09,2020-11-03,2020
Democrats,48.508769,44.80767,52.209868,2020-09-10,2020-11-03,2020
Republicans,41.952299,38.044381,45.860218,2020-09-10,2020-11-03,2020
Democrats,48.573109,44.8854,52.260819,2020-09-11,2020-11-03,2020
Republicans,42.125638,38.171683,46.079593,2020-09-11,2020-11-03,2020
Democrats,48.606644,44.901507,52.311781,2020-09-12,2020-11-03,2020
Republicans,42.016824,38.037754,45.995894,2020-09-12,2020-11-03,2020
Democrats,48.615449,44.911065,52.319832,2020-09-13,2020-11-03,2020
Republicans,42.041262,38.057481,46.025042,2020-09-13,2020-11-03,2020
Democrats,48.601372,44.911577,52.291168,2020-09-14,2020-11-03,2020
Republicans,42.076779,38.080139,46.073418,2020-09-14,2020-11-03,2020
Democrats,48.602857,44.908426,52.297289,2020-09-15,2020-11-03,2020
Republicans,42.105197,38.093252,46.117141,2020-09-15,2020-11-03,2020
Democrats,48.570708,44.867441,52.273975,2020-09-16,2020-11-03,2020
Republicans,42.168782,38.146037,46.191527,2020-09-16,2020-11-03,2020
Democrats,48.566678,44.870495,52.262862,2020-09-17,2020-11-03,2020
Republicans,42.206511,38.172203,46.24082,2020-09-17,2020-11-03,2020
Democrats,48.387304,44.672663,52.101944,2020-09-18,2020-11-03,2020
Republicans,42.250991,38.274461,46.227521,2020-09-18,2020-11-03,2020
Democrats,48.374258,44.665956,52.082561,2020-09-19,2020-11-03,2020
Republicans,42.290144,38.304584,46.275704,2020-09-19,2020-11-03,2020
Democrats,48.433902,44.813593,52.054211,2020-09-20,2020-11-03,2020
Republicans,42.142497,38.264816,46.020179,2020-09-20,2020-11-03,2020
Democrats,48.542476,44.967985,52.116967,2020-09-21,2020-11-03,2020
Republicans,42.167232,38.367711,45.966753,2020-09-21,2020-11-03,2020
Democrats,48.656561,45.079543,52.233579,2020-09-22,2020-11-03,2020
Republicans,42.341781,38.584771,46.098791,2020-09-22,2020-11-03,2020
Democrats,48.721664,45.128563,52.314765,2020-09-23,2020-11-03,2020
Republicans,42.371548,38.642671,46.100425,2020-09-23,2020-11-03,2020
Democrats,48.753661,45.164077,52.343246,2020-09-24,2020-11-03,2020
Republicans,42.349459,38.623336,46.075582,2020-09-24,2020-11-03,2020
Democrats,48.76016,45.175983,52.344337,2020-09-25,2020-11-03,2020
Republicans,42.368094,38.648281,46.087906,2020-09-25,2020-11-03,2020
Democrats,48.763732,45.185508,52.341956,2020-09-26,2020-11-03,2020
Republicans,42.392654,38.675511,46.109798,2020-09-26,2020-11-03,2020
Democrats,48.77938,45.203132,52.355628,2020-09-27,2020-11-03,2020
Republicans,42.400064,38.698555,46.101573,2020-09-27,2020-11-03,2020
Democrats,48.777196,45.291333,52.26306,2020-09-28,2020-11-03,2020
Republicans,42.645213,38.927409,46.363016,2020-09-28,2020-11-03,2020
Democrats,48.787568,45.306341,52.268795,2020-09-29,2020-11-03,2020
Republicans,42.661144,38.954485,46.367804,2020-09-29,2020-11-03,2020
Democrats,48.771925,45.273438,52.270411,2020-09-30,2020-11-03,2020
Republicans,42.715919,38.992281,46.439557,2020-09-30,2020-11-03,2020
Democrats,49.129209,45.3489,52.909519,2020-10-01,2020-11-03,2020
Republicans,42.823329,39.121538,46.525119,2020-10-01,2020-11-03,2020
Democrats,49.146249,45.364392,52.928105,2020-10-02,2020-11-03,2020
Republicans,42.84763,39.155237,46.540024,2020-10-02,2020-11-03,2020
Democrats,48.922922,45.086559,52.759285,2020-10-03,2020-11-03,2020
Republicans,42.865012,39.179397,46.550628,2020-10-03,2020-11-03,2020
Democrats,49.017075,45.174565,52.859585,2020-10-04,2020-11-03,2020
Republicans,42.759551,39.065814,46.453287,2020-10-04,2020-11-03,2020
Democrats,49.219794,45.520524,52.919064,2020-10-05,2020-11-03,2020
Republicans,42.70496,39.171438,46.238483,2020-10-05,2020-11-03,2020
Democrats,49.233806,45.533965,52.933647,2020-10-06,2020-11-03,2020
Republicans,42.71677,39.189755,46.243785,2020-10-06,2020-11-03,2020
Democrats,49.237111,45.537865,52.936357,2020-10-07,2020-11-03,2020
Republicans,42.7253,39.204004,46.246596,2020-10-07,2020-11-03,2020
Democrats,49.293759,45.567232,53.020285,2020-10-08,2020-11-03,2020
Republicans,42.75487,39.209205,46.300534,2020-10-08,2020-11-03,2020
Democrats,49.300891,45.573805,53.027977,2020-10-09,2020-11-03,2020
Republicans,42.762201,39.224782,46.299621,2020-10-09,2020-11-03,2020
Democrats,49.324225,45.587776,53.060675,2020-10-10,2020-11-03,2020
Republicans,42.768394,39.238899,46.29789,2020-10-10,2020-11-03,2020
Democrats,49.337254,45.598808,53.075701,2020-10-11,2020-11-03,2020
Republicans,42.754806,39.22894,46.280672,2020-10-11,2020-11-03,2020
Democrats,49.358557,45.611735,53.105379,2020-10-12,2020-11-03,2020
Republicans,42.751875,39.236204,46.267547,2020-10-12,2020-11-03,2020
Democrats,49.289638,45.56874,53.010536,2020-10-13,2020-11-03,2020
Republicans,42.451027,38.908717,45.993337,2020-10-13,2020-11-03,2020
Democrats,49.293337,45.57781,53.008865,2020-10-14,2020-11-03,2020
Republicans,42.45376,38.893638,46.013883,2020-10-14,2020-11-03,2020
Democrats,48.920458,45.234421,52.606495,2020-10-15,2020-11-03,2020
Republicans,41.868716,38.221411,45.516021,2020-10-15,2020-11-03,2020
Democrats,48.927688,45.238448,52.616928,2020-10-16,2020-11-03,2020
Republicans,41.851316,38.203655,45.498977,2020-10-16,2020-11-03,2020
Democrats,48.954069,45.249006,52.659132,2020-10-17,2020-11-03,2020
Republicans,41.826812,38.189396,45.464229,2020-10-17,2020-11-03,2020
Democrats,48.957739,45.253897,52.661581,2020-10-18,2020-11-03,2020
Republicans,41.816689,38.180743,45.452634,2020-10-18,2020-11-03,2020
Democrats,49.056587,45.313246,52.799927,2020-10-19,2020-11-03,2020
Republicans,41.829172,38.151793,45.50655,2020-10-19,2020-11-03,2020
Democrats,49.216041,45.493091,52.938991,2020-10-20,2020-11-03,2020
Republicans,41.786048,38.111452,45.460645,2020-10-20,2020-11-03,2020
Democrats,49.279969,45.556261,53.003677,2020-10-21,2020-11-03,2020
Republicans,41.942279,38.253198,45.631361,2020-10-21,2020-11-03,2020
Democrats,49.35306,45.646543,53.059577,2020-10-22,2020-11-03,2020
Republicans,41.992761,38.297151,45.68837,2020-10-22,2020-11-03,2020
Democrats,49.374337,45.740523,53.008151,2020-10-23,2020-11-03,2020
Republicans,42.326281,38.701228,45.951334,2020-10-23,2020-11-03,2020
Democrats,49.147625,45.441604,52.853646,2020-10-24,2020-11-03,2020
Republicans,42.182087,38.558748,45.805427,2020-10-24,2020-11-03,2020
Democrats,49.163336,45.454316,52.872356,2020-10-25,2020-11-03,2020
Republicans,42.201052,38.57345,45.828653,2020-10-25,2020-11-03,2020
Democrats,49.552002,45.680028,53.423975,2020-10-26,2020-11-03,2020
Republicans,42.314169,38.664933,45.963405,2020-10-26,2020-11-03,2020
Democrats,49.591529,45.712955,53.470103,2020-10-27,2020-11-03,2020
Republicans,42.344553,38.691543,45.997563,2020-10-27,2020-11-03,2020
Democrats,50.124065,46.186264,54.061866,2020-10-28,2020-11-03,2020
Republicans,41.996759,38.480425,45.513093,2020-10-28,2020-11-03,2020
Democrats,49.794022,45.960216,53.627828,2020-10-29,2020-11-03,2020
Republicans,41.729253,38.256677,45.201828,2020-10-29,2020-11-03,2020
Democrats,49.846843,45.945899,53.747788,2020-10-30,2020-11-03,2020
Republicans,41.901984,38.384086,45.419882,2020-10-30,2020-11-03,2020
Democrats,49.872735,45.966736,53.778734,2020-10-31,2020-11-03,2020
Republicans,41.907671,38.389093,45.426248,2020-10-31,2020-11-03,2020
Democrats,49.643865,45.771293,53.516437,2020-11-01,2020-11-03,2020
Republicans,42.052662,38.580162,45.525161,2020-11-01,2020-11-03,2020
Democrats,49.869617,46.015959,53.723274,2020-11-02,2020-11-03,2020
Republicans,42.613349,39.196055,46.030643,2020-11-02,2020-11-03,2020
Democrats,44.90354,39.60578,50.20129,2021-04-01,2022-11-08,2022
Republicans,40.59062,35.29287,45.88838,2021-04-01,2022-11-08,2022
Democrats,44.9041,39.60454,50.20367,2021-04-02,2022-11-08,2022
Republicans,40.58844,35.28888,45.888,2021-04-02,2022-11-08,2022
Democrats,44.90463,39.60294,50.20633,2021-04-03,2022-11-08,2022
Republicans,40.58643,35.28473,45.88813,2021-04-03,2022-11-08,2022
Democrats,44.90524,39.60084,50.20965,2021-04-04,2022-11-08,2022
Republicans,40.58413,35.27973,45.88854,2021-04-04,2022-11-08,2022
Democrats,44.90585,39.59951,50.21218,2021-04-05,2022-11-08,2022
Republicans,40.58204,35.2757,45.88837,2021-04-05,2022-11-08,2022
Democrats,44.90644,39.59793,50.21495,2021-04-06,2022-11-08,2022
Republicans,40.57986,35.27135,45.88837,2021-04-06,2022-11-08,2022
Democrats,44.9071,39.59652,50.21768,2021-04-07,2022-11-08,2022
Republicans,40.57767,35.26709,45.88825,2021-04-07,2022-11-08,2022
Democrats,44.90772,39.59521,50.22024,2021-04-08,2022-11-08,2022
Republicans,40.57537,35.26286,45.88789,2021-04-08,2022-11-08,2022
Democrats,44.90829,39.59454,50.22205,2021-04-09,2022-11-08,2022
Republicans,40.57294,35.25919,45.8867,2021-04-09,2022-11-08,2022
Democrats,44.90889,39.5932,50.22458,2021-04-10,2022-11-08,2022
Republicans,40.57046,35.25478,45.88615,2021-04-10,2022-11-08,2022
Democrats,44.90953,39.59195,50.22712,2021-04-11,2022-11-08,2022
Republicans,40.56784,35.25026,45.88542,2021-04-11,2022-11-08,2022
Democrats,44.91021,39.59169,50.22873,2021-04-12,2022-11-08,2022
Republicans,40.5652,35.24669,45.88372,2021-04-12,2022-11-08,2022
Democrats,44.91093,39.59045,50.23142,2021-04-13,2022-11-08,2022
Republicans,40.56251,35.24202,45.883,2021-04-13,2022-11-08,2022
Democrats,44.91166,39.59026,50.23306,2021-04-14,2022-11-08,2022
Republicans,40.56,35.2386,45.8814,2021-04-14,2022-11-08,2022
Democrats,44.91247,39.59055,50.2344,2021-04-15,2022-11-08,2022
Republicans,40.55711,35.23519,45.87904,2021-04-15,2022-11-08,2022
Democrats,45.10856,39.55271,50.66442,2021-04-16,2022-11-08,2022
Republicans,41.38512,35.82927,46.94098,2021-04-16,2022-11-08,2022
Democrats,45.11021,39.55118,50.66924,2021-04-17,2022-11-08,2022
Republicans,41.38996,35.83093,46.94899,2021-04-17,2022-11-08,2022
Democrats,45.11194,39.55056,50.67333,2021-04-18,2022-11-08,2022
Republicans,41.39515,35.83376,46.95653,2021-04-18,2022-11-08,2022
Democrats,44.38387,39.10197,49.66576,2021-04-19,2022-11-08,2022
Republicans,40.61264,35.33075,45.89454,2021-04-19,2022-11-08,2022
Democrats,43.60429,38.47658,48.73199,2021-04-20,2022-11-08,2022
Republicans,40.9599,35.83219,46.08761,2021-04-20,2022-11-08,2022
Democrats,43.58561,38.45141,48.71981,2021-04-21,2022-11-08,2022
Republicans,40.93224,35.79804,46.06644,2021-04-21,2022-11-08,2022
Democrats,43.58376,38.44875,48.71877,2021-04-22,2022-11-08,2022
Republicans,40.9332,35.79819,46.06821,2021-04-22,2022-11-08,2022
Democrats,43.58184,38.44599,48.71769,2021-04-23,2022-11-08,2022
Republicans,40.93423,35.79838,46.07008,2021-04-23,2022-11-08,2022
Democrats,43.58217,38.44594,48.7184,2021-04-24,2022-11-08,2022
Republicans,40.93238,35.79615,46.0686,2021-04-24,2022-11-08,2022
Democrats,43.5801,38.44303,48.71718,2021-04-25,2022-11-08,2022
Republicans,40.93354,35.79647,46.07062,2021-04-25,2022-11-08,2022
Democrats,44.39898,39.42599,49.37197,2021-04-26,2022-11-08,2022
Republicans,41.18991,36.21692,46.16291,2021-04-26,2022-11-08,2022
Democrats,44.39988,39.42648,49.37328,2021-04-27,2022-11-08,2022
Republicans,41.18826,36.21485,46.16166,2021-04-27,2022-11-08,2022
Democrats,44.58023,39.67708,49.48338,2021-04-28,2022-11-08,2022
Republicans,41.20649,36.30334,46.10964,2021-04-28,2022-11-08,2022
Democrats,44.66154,39.88387,49.43921,2021-04-29,2022-11-08,2022
Republicans,40.57322,35.79555,45.35089,2021-04-29,2022-11-08,2022
Democrats,44.8306,40.15529,49.50592,2021-04-30,2022-11-08,2022
Republicans,40.74773,36.07242,45.42304,2021-04-30,2022-11-08,2022
Democrats,44.83292,40.15711,49.50874,2021-05-01,2022-11-08,2022
Republicans,40.74887,36.07306,45.42469,2021-05-01,2022-11-08,2022
Democrats,44.83518,40.15907,49.51129,2021-05-02,2022-11-08,2022
Republicans,40.75003,36.07393,45.42614,2021-05-02,2022-11-08,2022
Democrats,44.83752,40.1609,49.51414,2021-05-03,2022-11-08,2022
Republicans,40.75126,36.07465,45.42788,2021-05-03,2022-11-08,2022
Democrats,44.83765,40.159,49.5163,2021-05-04,2022-11-08,2022
Republicans,40.75123,36.07258,45.42988,2021-05-04,2022-11-08,2022
Democrats,44.8402,40.16105,49.51935,2021-05-05,2022-11-08,2022
Republicans,40.75264,36.07348,45.43179,2021-05-05,2022-11-08,2022
Democrats,44.84289,40.16323,49.52256,2021-05-06,2022-11-08,2022
Republicans,40.75417,36.0745,45.43383,2021-05-06,2022-11-08,2022
Democrats,44.84573,40.16576,49.5257,2021-05-07,2022-11-08,2022
Republicans,40.75583,36.07586,45.4358,2021-05-07,2022-11-08,2022
Democrats,44.84851,40.168,49.52903,2021-05-08,2022-11-08,2022
Republicans,40.75755,36.07703,45.43806,2021-05-08,2022-11-08,2022
Democrats,44.85159,40.17086,49.53232,2021-05-09,2022-11-08,2022
Republicans,40.75944,36.0787,45.44017,2021-05-09,2022-11-08,2022
Democrats,44.85456,40.1736,49.53553,2021-05-10,2022-11-08,2022
Republicans,40.76135,36.08039,45.44232,2021-05-10,2022-11-08,2022
Democrats,44.85746,40.17621,49.53871,2021-05-11,2022-11-08,2022
Republicans,40.76326,36.08201,45.4445,2021-05-11,2022-11-08,2022
Democrats,44.85817,40.17672,49.53963,2021-05-12,2022-11-08,2022
Republicans,40.76357,36.08211,45.44502,2021-05-12,2022-11-08,2022
Democrats,44.58492,39.84161,49.32823,2021-05-13,2022-11-08,2022
Republicans,40.7258,35.98248,45.46911,2021-05-13,2022-11-08,2022
Democrats,44.50024,39.81789,49.18259,2021-05-14,2022-11-08,2022
Republicans,40.21684,35.53449,44.89919,2021-05-14,2022-11-08,2022
Democrats,44.49858,39.81536,49.1818,2021-05-15,2022-11-08,2022
Republicans,40.21505,35.53183,44.89828,2021-05-15,2022-11-08,2022
Democrats,44.50007,39.81559,49.18455,2021-05-16,2022-11-08,2022
Republicans,40.21593,35.53145,44.90042,2021-05-16,2022-11-08,2022
Democrats,44.49809,39.81244,49.18373,2021-05-17,2022-11-08,2022
Republicans,40.21361,35.52797,44.89926,2021-05-17,2022-11-08,2022
Democrats,44.49971,39.81316,49.18627,2021-05-18,2022-11-08,2022
Republicans,40.21468,35.52813,44.90124,2021-05-18,2022-11-08,2022
Democrats,43.90296,39.27037,48.53555,2021-05-19,2022-11-08,2022
Republicans,39.33588,34.70329,43.96847,2021-05-19,2022-11-08,2022
Democrats,43.90178,39.26645,48.5371,2021-05-20,2022-11-08,2022
Republicans,39.32685,34.69153,43.96218,2021-05-20,2022-11-08,2022
Democrats,44.41204,39.80002,49.02407,2021-05-21,2022-11-08,2022
Republicans,39.23697,34.62495,43.84899,2021-05-21,2022-11-08,2022
Democrats,44.41388,39.80033,49.02744,2021-05-22,2022-11-08,2022
Republicans,39.23885,34.6253,43.85241,2021-05-22,2022-11-08,2022
Democrats,44.41835,39.80319,49.03352,2021-05-23,2022-11-08,2022
Republicans,39.24126,34.62609,43.85642,2021-05-23,2022-11-08,2022
Democrats,44.42113,39.80444,49.03782,2021-05-24,2022-11-08,2022
Republicans,39.24482,34.62813,43.86151,2021-05-24,2022-11-08,2022
Democrats,44.38397,39.78498,48.98297,2021-05-25,2022-11-08,2022
Republicans,39.54823,34.95927,44.13718,2021-05-25,2022-11-08,2022
Democrats,45.32688,40.6569,49.99685,2021-05-26,2022-11-08,2022
Republicans,39.79377,35.2159,44.37164,2021-05-26,2022-11-08,2022
Democrats,45.33309,40.662,50.00417,2021-05-27,2022-11-08,2022
Republicans,39.79784,35.21906,44.37662,2021-05-27,2022-11-08,2022
Democrats,45.34017,40.66782,50.01253,2021-05-28,2022-11-08,2022
Republicans,39.80165,35.22193,44.38137,2021-05-28,2022-11-08,2022
Democrats,45.34694,40.67376,50.02012,2021-05-29,2022-11-08,2022
Republicans,39.8058,35.22547,44.38613,2021-05-29,2022-11-08,2022
Democrats,45.35334,40.67762,50.02906,2021-05-30,2022-11-08,2022
Republicans,39.80834,35.22607,44.39061,2021-05-30,2022-11-08,2022
Democrats,45.35855,40.68182,50.03527,2021-05-31,2022-11-08,2022
Republicans,39.81084,35.22781,44.39388,2021-05-31,2022-11-08,2022
Democrats,45.36343,40.68547,50.04139,2021-06-01,2022-11-08,2022
Republicans,39.81394,35.22983,44.39804,2021-06-01,2022-11-08,2022
Democrats,45.36885,40.68969,50.04801,2021-06-02,2022-11-08,2022
Republicans,39.81686,35.23179,44.40192,2021-06-02,2022-11-08,2022
Democrats,45.37285,40.69256,50.05314,2021-06-03,2022-11-08,2022
Republicans,39.82119,35.23534,44.40704,2021-06-03,2022-11-08,2022
Democrats,45.37791,40.69643,50.0594,2021-06-04,2022-11-08,2022
Republicans,39.82419,35.23742,44.41096,2021-06-04,2022-11-08,2022
Democrats,45.38203,40.69955,50.06451,2021-06-05,2022-11-08,2022
Republicans,39.82738,35.23989,44.41486,2021-06-05,2022-11-08,2022
Democrats,45.38507,40.70159,50.06856,2021-06-06,2022-11-08,2022
Republicans,39.82867,35.24036,44.41698,2021-06-06,2022-11-08,2022
Democrats,45.38979,40.70493,50.07465,2021-06-07,2022-11-08,2022
Republicans,39.82805,35.23902,44.41708,2021-06-07,2022-11-08,2022
Democrats,45.39217,40.70658,50.07776,2021-06-08,2022-11-08,2022
Republicans,39.82926,35.2397,44.41882,2021-06-08,2022-11-08,2022
Democrats,45.39589,40.70947,50.08232,2021-06-09,2022-11-08,2022
Republicans,39.83072,35.2405,44.42093,2021-06-09,2022-11-08,2022
Democrats,45.40008,40.71306,50.0871,2021-06-10,2022-11-08,2022
Republicans,39.83205,35.24148,44.42262,2021-06-10,2022-11-08,2022
Democrats,45.40406,40.71675,50.09138,2021-06-11,2022-11-08,2022
Republicans,39.83369,35.24304,44.42433,2021-06-11,2022-11-08,2022
Democrats,45.40809,40.72032,50.09586,2021-06-12,2022-11-08,2022
Republicans,39.83541,35.24451,44.42631,2021-06-12,2022-11-08,2022
Democrats,45.41231,40.72441,50.10021,2021-06-13,2022-11-08,2022
Republicans,39.83725,35.24644,44.42805,2021-06-13,2022-11-08,2022
Democrats,45.41665,40.72856,50.10473,2021-06-14,2022-11-08,2022
Republicans,39.83915,35.24838,44.42992,2021-06-14,2022-11-08,2022
Democrats,45.4212,40.73294,50.10946,2021-06-15,2022-11-08,2022
Republicans,39.84118,35.25049,44.43188,2021-06-15,2022-11-08,2022
Democrats,45.42595,40.73759,50.1143,2021-06-16,2022-11-08,2022
Republicans,39.84333,35.25279,44.43387,2021-06-16,2022-11-08,2022
Democrats,45.42986,40.74129,50.11842,2021-06-17,2022-11-08,2022
Republicans,39.84503,35.25444,44.43562,2021-06-17,2022-11-08,2022
Democrats,45.43497,40.74625,50.1237,2021-06-18,2022-11-08,2022
Republicans,39.8474,35.25691,44.43789,2021-06-18,2022-11-08,2022
Democrats,45.43922,40.75041,50.12804,2021-06-19,2022-11-08,2022
