Start,End,Pollster,Sponsor,SampleSize,Pop,tracking,Text,Category,Include?,Yes,No,Unsure,Rep Sample,Rep Yes,Rep No,Dem Sample,Dem Yes,Dem No,Ind Sample,Ind Yes,Ind No,URL,Notes
11/3/2019,11/5/2019,YouGov,Economist,1500,a,,Do you think the U.S. House of Representatives should or should not impeach Donald Trump?,impeach,yes,46,39,16,395,11,80,532,82,10,567,39,35,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/cseozthmrp/econTabReport.pdf,
11/3/2019,11/5/2019,YouGov,Economist,1500,a,,"If the U.S. House of Representatives votes to impeach Donald Trump, do you think the U.S. Senate should or should not remove him from office?",if_impeach_then_remove,yes,46,40,14,395,12,81,530,82,11,567,41,36,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/cseozthmrp/econTabReport.pdf,
11/4/2019,11/5/2019,Ipsos,Reuters,1114,a,,"Which of the following comes closest to your opinion? President Trump should be impeached, President Trump should NOT be impeached, don't know",impeach,yes,45,41,14,,14,79,,75,14,,43,33,https://www.ipsos.com/sites/default/files/ct/news/documents/2019-11/2019_reuters_tracking_-_core_political_impeachment_tracker_11_06_2019.pdf,
11/4/2019,11/5/2019,Ipsos,Reuters,944,rv,,"Which of the following comes closest to your opinion? President Trump should be impeached, President Trump should NOT be impeached, don't know",impeach,yes,47,41,12,378,13,80,443,77,12,89,45,32,https://www.ipsos.com/sites/default/files/ct/news/documents/2019-11/2019_reuters_tracking_-_core_political_impeachment_tracker_11_06_2019.pdf,
10/25/2019,10/26/2019,SurveyMonkey Audience,Business Insider,1075,a,,Impeachment is the first step in the process of removing a president from office. Do you think the House of Representatives should impeach President Trump?,impeach,yes,50.2,30,,295,16,72,474,80,6,,,,https://www.businessinsider.com/fifty-percent-of-americans-now-support-impeaching-trump-2019-10,
10/21/2019,11/3/2019,USC Dornsife/LA Times,,5480,a,,"Based on what you know or have heard about the issues, which of the following comes closer to your view? The U.S. House of Representatives should... Vote to impeach President Trump and send the case to trial in the Senate; Vote against impeaching President Trump; Not sure, or it is too soon to say",impeach,yes,44,30,26,2062,7,68,2511,81,4,901,30,19,https://drive.google.com/file/d/1W4Tr3MkCWcTjMDwTRplanUAIio6OKFG8/view,
10/21/2019,11/3/2019,USC Dornsife/LA Times,,5480,a,,"If the U.S. House of Representatives does vote to impeach President Trump, and sends the case to trial in the Senate, which of the following comes closer to your view? The Senate should... Vote to remove President Trump from office; Vote to acquit President Trump of all charges; Not sure, or it is too soon to say",if_impeach_then_remove,yes,54,28,28,2062,6,64,2511,82,4,901,31,16,https://drive.google.com/file/d/1W4Tr3MkCWcTjMDwTRplanUAIio6OKFG8/view,
10/31/2019,11/3/2019,Change Research,Crooked Media,971,lv,,"Based on everything you’ve heard so far, do you support or oppose the impeachment inquiry into Donald Trump?",begin_inquiry,yes,52.9,44.9,,314,5.3,92.7,389,92.7,5.9,269,51.4,44.7,https://docs.google.com/spreadsheets/d/1-2C4K__IQ-q_SaRlhMPNmzpuXmxDjCYeLSNfTq0PnoM/edit,
10/31/2019,11/3/2019,Change Research,Crooked Media,971,lv,,"Based on everything you’ve heard so far, do you support or oppose impeaching Donald Trump and removing him from office?",impeach_and_remove,yes,50.6,46.4,,314,2.5,94.7,389,89.9,8.1,269,50.3,44.8,https://docs.google.com/spreadsheets/d/1-2C4K__IQ-q_SaRlhMPNmzpuXmxDjCYeLSNfTq0PnoM/edit,
11/9/2019,11/11/2019,YouGov,CBS News,3380,a,,Do you approve or disapprove of Congressional Democrats starting an impeachment inquiry into Donald Trump?,begin_inquiry,yes,53,47,,833,17,83,1090,85,14,1063,47,53,https://www.cbsnews.com/news/trump-impeachment-americans-hold-negative-views-democrats-trumps-handling-impeachment-inquiry-latest-cbs-news-poll/,
11/9/2019,11/11/2019,YouGov,CBS News,3380,a,,"From what you have heard or read so far about Donald Trump’s handling of matters concerning Ukraine, do you think Donald Trump deserves to be impeached over his actions, does not deserve to be impeached over his actions, or is it too soon to say?",reasons,no,43,40,17,834,12,80,1089,80,7,1070,35,47,https://www.cbsnews.com/news/trump-impeachment-americans-hold-negative-views-democrats-trumps-handling-impeachment-inquiry-latest-cbs-news-poll/,
11/1/2019,11/5/2019,Global Strategy Group/GBAO,,1500,rv,,Do you support or oppose Congress impeaching President Trump?,impeach,yes,52,41,8,480,14,81,585,84,10,435,51,31,https://navigatorresearch.org/wp-content/uploads/2019/11/Navigator-November-Tracker-Topline-1.pdf,
11/8/2019,11/10/2019,Morning Consult,Politico,1993,rv,,Do you support or oppose the current impeachment inquiry into President Trump?,begin_inquiry,yes,50,41,9,639,15,81,751,82,10,602,47,37,https://morningconsult.com/wp-content/uploads/2019/11/191121_crosstabs_POLITICO_RVs_v2_JB.pdf,
11/8/2019,11/10/2019,Morning Consult,Politico,1993,rv,,"As you may know, the Constitution gives the House of Representatives the sole power to impeach the president. Once a president is impeached by the House of Representatives, the Senate has the sole power to legally try the president and, if convicted, remove the president from office. Would you support or oppose each of the following? The House of Representatives impeaching President Trump.",impeach,yes,49,41,10,639,10,84,751,84,7,602,49,34,https://morningconsult.com/wp-content/uploads/2019/11/191121_crosstabs_POLITICO_RVs_v2_JB.pdf,
11/8/2019,11/10/2019,Morning Consult,Politico,1993,rv,,"As you may know, the Constitution gives the House of Representatives the sole power to impeach the president. Once a president is impeached by the House of Representatives, the Senate has the sole power to legally try the president and, if convicted, remove the president from office. Would you support or oppose each of the following? The Senate removing President Trump from office.",remove,yes,48,42,10,639,9,85,751,82,9,602,46,37,https://morningconsult.com/wp-content/uploads/2019/11/191121_crosstabs_POLITICO_RVs_v2_JB.pdf,
11/10/2019,11/12/2019,YouGov,Economist,1500,a,,Do you think the U.S. House of Representatives should or should not impeach Donald Trump?,impeach,yes,45,39,16,359,12,80,552,82,6,578,36,39,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/7umtlf80ov/econTabReport.pdf,
11/10/2019,11/12/2019,YouGov,Economist,1500,a,,"If the U.S. House of Representatives votes to impeach Donald Trump, do you think the U.S. Senate should or should not remove him from office?",if_impeach_then_remove,yes,45,39,16,361,11,82,553,81,8,581,37,38,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/7umtlf80ov/econTabReport.pdf,
11/12/2019,11/13/2019,Ipsos,Reuters,1116,a,,"Which of the following comes closest to your opinion? President Trump should be impeached, President Trump should NOT be impeached, don't know",impeach,yes,45,42,13,,11,79,,78,11,,40,43,https://www.ipsos.com/sites/default/files/ct/news/documents/2019-11/2019_reuters_tracking_-_core_political_impeachment_tracker_11_13_2019.pdf,
11/12/2019,11/13/2019,Ipsos,Reuters,952,rv,,"Which of the following comes closest to your opinion? President Trump should be impeached, President Trump should NOT be impeached, don't know",impeach,yes,46,43,11,401,10,81,415,79,10,96,41,45,https://www.ipsos.com/sites/default/files/ct/news/documents/2019-11/2019_reuters_tracking_-_core_political_impeachment_tracker_11_13_2019.pdf,
10/25/2019,10/31/2019,YouGov,Hofstra University,1500,lv,,Do you support or oppose the House of Representatives opening an impeachment inquiry into Donald Trump’s presidency?,begin_inquiry,yes,52.3,47.8,,474,16.3,83.7,541,92.3,7.7,470,44.4,55.7,https://www.hofstra.edu/pdf/academics/colleges/hclas/gov-policy-international/kalikow-poll-1119.pdf,
10/25/2019,10/31/2019,YouGov,Hofstra University,1500,lv,,Do you think that the House of Representatives should vote to impeach Donald Trump?,impeach,yes,49.4,43.6,7,474,14.8,78.8,541,89.1,5.8,470,42.9,49,https://www.hofstra.edu/pdf/academics/colleges/hclas/gov-policy-international/kalikow-poll-1119.pdf,
11/14/2019,11/15/2019,Ipsos,Reuters,1115,a,,"Which of the following comes closest to your opinion? President Trump should be impeached, President Trump should NOT be impeached, don't know",impeach,yes,44,40,16,434,10,80,467,76,11,115,40,29,https://www.reuters.com/article/us-usa-trump-impeachment-poll/support-for-trumps-impeachment-unchanged-after-hearings-begin-reuters-ipsos-poll-idUSKBN1XP2CZ,
11/5/2019,11/6/2019,YouGov,Huffington Post,1000,a,,"Do you think President Trump should be impeached and removed from office, or not?",impeach_and_remove,yes,46,40,14,255,12,82,331,84,10,411,37,39,https://big.assets.huffingtonpost.com/athena/files/2019/11/16/5dcf459de4b01f982f02094e.pdf,
11/13/2019,11/15/2019,YouGov,Huffington Post,1000,a,,"Do you think President Trump should be impeached and removed from office, or not?",impeach_and_remove,yes,45,42,14,234,9,84,358,79,11,404,39,40,https://big.assets.huffingtonpost.com/athena/files/2019/11/16/5dcf459ee4b0294748175a7e.pdf,
11/15/2019,11/17/2019,Morning Consult,Politico,1994,rv,,Do you support or oppose the current impeachment inquiry into President Trump?,begin_inquiry,yes,48,45,8,625,13,83,777,83,12,592,40,47,https://morningconsult.com/wp-content/uploads/2019/11/191151_crosstabs_POLITICO_RVs_v1_JB.pdf,
11/15/2019,11/17/2019,Morning Consult,Politico,1994,rv,,"As you may know, the Constitution gives the House of Representatives the sole power to impeach the president. Once a president is impeached by the House of Representatives, the Senate has the sole power to legally try the president and, if convicted, remove the president from office. Would you support or oppose each of the following? The House of Representatives impeaching President Trump.",impeach,yes,48,44,8,625,11,85,777,85,9,592,40,45,https://morningconsult.com/wp-content/uploads/2019/11/191151_crosstabs_POLITICO_RVs_v1_JB.pdf,
11/15/2019,11/17/2019,Morning Consult,Politico,1994,rv,,"As you may know, the Constitution gives the House of Representatives the sole power to impeach the president. Once a president is impeached by the House of Representatives, the Senate has the sole power to legally try the president and, if convicted, remove the president from office. Would you support or oppose each of the following? The Senate removing President Trump from office.",remove,yes,47,44,8,625,10,86,777,84,10,592,39,46,https://morningconsult.com/wp-content/uploads/2019/11/191151_crosstabs_POLITICO_RVs_v1_JB.pdf,
11/11/2019,11/15/2019,Marist College,"NPR,PBS NewsHour",1224,a,,Do you approve or disapprove of the House of Representatives' impeachment inquiry into President Trump?,begin_inquiry,yes,50,43,7,,,,,,,,,,http://maristpoll.marist.edu/wp-content/uploads/2019/11/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_1911181224.pdf,
11/11/2019,11/15/2019,Marist College,"NPR,PBS NewsHour",988,rv,,Do you approve or disapprove of the House of Representatives' impeachment inquiry into President Trump?,begin_inquiry,yes,48,46,5,277,8,89,316,87,9,375,46,46,http://maristpoll.marist.edu/wp-content/uploads/2019/11/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_1911181224.pdf,
11/11/2019,11/15/2019,Marist College,"NPR,PBS NewsHour",1224,a,,"Based on what you know at this point, do you support or oppose the impeachment of President Trump?",impeach,yes,47,46,6,,,,,,,,,,http://maristpoll.marist.edu/wp-content/uploads/2019/11/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_1911181224.pdf,
11/11/2019,11/15/2019,Marist College,"NPR,PBS NewsHour",988,rv,,"Based on what you know at this point, do you support or oppose the impeachment of President Trump?",impeach,yes,45,50,5,277,7,91,316,86,11,375,41,51,http://maristpoll.marist.edu/wp-content/uploads/2019/11/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_1911181224.pdf,
11/11/2019,11/15/2019,Marist College,"NPR,PBS NewsHour",1224,a,,"Based on what you know at this point, do you support or oppose the U.S. Senate voting to remove President Trump from office?",remove,yes,49,44,7,,,,,,,,,,http://maristpoll.marist.edu/wp-content/uploads/2019/11/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_1911181224.pdf,
11/11/2019,11/15/2019,Marist College,"NPR,PBS NewsHour",988,rv,,"Based on what you know at this point, do you support or oppose the U.S. Senate voting to remove President Trump from office?",remove,yes,47,47,6,277,9,88,316,89,7,375,42,50,http://maristpoll.marist.edu/wp-content/uploads/2019/11/NPR_PBS-NewsHour_Marist-Poll_USA-NOS-and-Tables_1911181224.pdf,
11/17/2019,11/19/2019,YouGov,Economist,1500,a,,Do you think the U.S. House of Representatives should or should not impeach Donald Trump?,impeach,yes,45,40,16,363,9,83,557,82,8,572,35,40,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/u9tu99dui5/econTabReport.pdf,
11/17/2019,11/19/2019,YouGov,Economist,1500,a,,"If the U.S. House of Representatives votes to impeach Donald Trump, do you think the U.S. Senate should or should not remove him from office?",if_impeach_then_remove,yes,47,39,15,361,10,83,554,83,7,572,38,39,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/u9tu99dui5/econTabReport.pdf,
11/1/2019,11/14/2019,Gallup,,1015,a,,"Next we have some questions about the allegations being reported in the news concerning President Trump. Based on what you know at this point, do you think that Donald Trump should or should not be impeached and removed from office?",impeach_and_remove,yes,48,50,2,356,8,91,293,90,9,352,45,53,https://news.gallup.com/poll/268493/trump-approval-holds-steady-face-impeachment-probe.aspx,
11/18/2019,11/19/2019,Ipsos,Reuters,1116,a,,"Which of the following comes closest to your opinion? President Trump should be impeached, President Trump should NOT be impeached, don't know",impeach,yes,46,41,14,,11,80,,79,11,,42,28,https://www.ipsos.com/sites/default/files/ct/news/documents/2019-11/2019_reuters_tracking_-_core_political_impeachment_tracker_11_20_2019.pdf,
11/18/2019,11/19/2019,Ipsos,Reuters,960,rv,,"Which of the following comes closest to your opinion? President Trump should be impeached, President Trump should NOT be impeached, don't know",impeach,yes,48,42,10,376,10,84,461,82,9,95,45,27,https://www.ipsos.com/sites/default/files/ct/news/documents/2019-11/2019_reuters_tracking_-_core_political_impeachment_tracker_11_20_2019.pdf,
11/17/2019,11/20/2019,Emerson College,,1092,rv,,Do you support or oppose impeaching President Trump?,impeach,yes,43,45.3,11.7,369,22.4,70.8,401,68.8,18.7,322,34.4,49.2,http://emersonpolling.com/2019/11/21/november-national-poll-support-for-impeachment-declines-biden-and-sanders-lead-democratic-primary/,
