Castle 1,Castle 2,Castle 3,Castle 4,Castle 5,Castle 6,Castle 7,Castle 8,Castle 9,Castle 10,Why did you choose your troop deployment?
0,10,0,0,25,25,28,12,0,0,"Just hoping I get lucky, if I'm being honest, Ollie."
0,10,0,0,20,20,25,25,0,0,28 to win!
0,10,0,0,20,20,20,30,0,0,"The plan here is to give myself a chance everywhere. There are 55 available points, so 28 points are needed to win. So I divided my troops among 8, 7, 6, 5 and 2 (28 total points), with the assumption that 10 and 9 would be highly coveted, so are best avoided."
0,10,0,0,0,0,0,30,30,30,"I'm ""cheating"" in that I am doing the opposite of my first battle plan.  "
0,10,0,0,0,0,0,30,30,30,"My goal was to defeat the strategies I thought would be most commonly used, specifically, 10 at every castle, 25 in castles 10-7, 25 in castles 10-8 and 25 in 1. My strategy does lose to 10-8 34 33 33 however I don't think that strategy will be heavily employed as it loses to 10 at every castle. "
0,9,11,0,0,19,21,0,0,40,"I didn't work the math out precisely, but I first established that I only wanted to deploy troops to win 28/55 victory points to avoid spreading myself thin. Next, I gave some thought as to which Castles I felt would be least likely to have troops deployed. This is primarily guesswork, but I went with 2, 3, 6, 7, and 10. For the distribution of troops, I put more eggs in the higher values castles but didn't calculate too much beyond that."
0,9,0,5,8,5,27,12,31,3,"I let a computer evolve the strategy. I started with 100 random deployments, then used a Monte Carlo algorithm to develop a deployment that would defeat as many of these as possible. I repeated this procedure until I had a new collection of 100 deployments, each one able to defeat (nearly) every deployment of the original 100. I then repeated the entire process 100 times (100 is a nice round number), each time creating a collection of 100 strategies that were all good at defeating the previous collection. I then selected from these 100 strategies the one that would win when these 100 went up against one another."
0,9,0,0,0,26,30,35,0,0,"We have to keep in mind, our goal is to beat other people, not randomness. My feeling is that most of the analytical riddler minds will modify proportional distribution, giving slight edges to certain castles to try to win them by slight margins, as this seems like the optimal plan. So let's turn that on it's head, and beat a lot of people who smoothly allocate their points. There are 55 total points, so 23 total points win. There are many ways to get this with only three castles, but let's keep in mind people will tend to try to do sneaky things to steal high number castles (particularly #9, as that seems ""sneaky"" to ignore 10 and steal 9). My first reaction was: just win 7,8,9. Put all your points in and win those. This gives 24 and a sure win. But again, 9 seems like a very highly contested castle. So I decided instead, 6,7,8,2. Surely 2 and 6 should be more guaranteed than 9!Now just how to distribute. Well, I should mirror how others will be distributing their points here. (obviously 25 troops to each could lose me 7,8 somewhat frequently). While it seems like I MUST win all four to win, many people will likely assign 0 to some castles, so tie points may come into effect. So even losing 6 can be repaired by a tie in 10 and 3.  So I aim to get 23 total points, so let's assign proportionally:{0,2/23*100, 0,0,0,6/23*100, 7/23*100, 8/23*100, 0, 0} = {0,9,0,0,0,26,30,35,0,0}. I need to win every one of these four I've chosen (unless other people elect 0 on some castles... very possible?), but I think in the long run, I've overvalued weird castles that aren't likely to be beaten in general. "
0,8,0,14,0,21,25,0,32,0,"Instead of comparing all options, I compared all combinations that sought to defend 4 castles and promoted the best 10 combinations to an 'a-league'. These combinations were subject to constraints: the total points being defended by at least one army was 28 or more and the armies were allotted to the castles proportional to the number of available victory points for the number of castles I decided to defend. I then did the same for all combinations that sought to defend 5 castles, 6 castles, and 7 castles, 8 castles, and 9 castles. I then ran these a-league combinations (60) against each other and found that this combination won 43 fights, tied 16 fights, and lost none. http://imgur.com/a/TUJmZ. Interestingly, this wins at most 28 points and is thus vulnerable to  0     7     0    14     0    21    25     0    32     1  and the like. I suck at game theory and I'm counting on not everyone coming up with this optimization and having one person specifically beat it."
0,8,0,0,20,22,24,26,0,0,All in on middle sized castles avoiding the high value prizes. Added Castle 2 to get over the half way point.
0,8,0,0,18,21,25,28,0,0,Put all my resources into getting 28 castle points. Hope is to just barely win.
0,8,0,0,18,20,22,32,0,0,NA
0,8,0,0,16,22,25,29,0,0,"Castles 9 and 10 are bound to be hotbeds of WWI-style massive trench wars of wasted troops, numbering in the dozens per side.  I decided to commit all of my forces to only the minimum number of castles that weren't 9 or 10, committing a troop count roughly proportional to the portion of 28 points that that castle provides, hoping to simply win those five and only those five every time, winning by a score of 28-27 very often.  This strategy could massively backfire, of course, if I end up winning four out of those five castles every time, winning no battles overall, but when you're trying to be the top of the heap in a massive free-for-all...go big or go home, and be proud if you land flat on your face trying something crazy!"
0,8,0,0,15,20,26,31,0,0,Figured if I punt on 10 and 9 I should win 5-8. Only need to get to 28 to win. No point going for more than that. 
0,7,10,14,18,21,0,30,0,0,"I submitted an answer before, but mis-added and realized my answer could not possibly win. The strategy here is to maximize my chances at getting 28, instead of maximizing the average outcome. I figure by avoiding the high castles, which most people will probably at least try to bid on, I can ensure I get the 5 lower castles that add up to 28, which is more than half of the total points. The strategies this works well against are the linear strategies (where the soldiers are distributed according to castle size), as well as a top heavy strategy, as long as I can win #8. Most people who play a top heavy strategy will accordingly weigh #10 more than #9 more than #8, so my 30 soldiers on 8 might do the trick. "
0,7,8,10,12,13,15,17,18,0,"I sacrificed 1 as not work it, and 10 as too expensive to fight for. Among the rest, I tried to balance value against risk, to capture the majority of points in the middle."
0,7,0,14,0,21,25,0,33,0,"Ranked by troop efficiency points by expected value, all-in"
0,7,0,0,21,23,24,25,0,0,It takes 28 points to win.  I sacrificed five castles and over-defended five others worth exactly 28.  I figured most opponents will over-defend Castles 9 and 10.
0,7,0,0,18,22,25,28,0,0,If I win email me and I'll explain.
0,7,0,0,18,21,25,29,0,0,"9 and 10 are likely to be prime targets, instead of an arms race there I'll take the likely advantage across other castles needed to win.  This strategy sucks because I have only one path to victory, though."
0,7,0,0,18,21,25,29,0,0,"These five castles are required to finish with one more point than the opponent. This allocation maximizes the value to point ratio (dollars per WAR in baseball?). This assumes opponents will allocate value to the castles that are conceded. If not, the point values will be split potentially adding to the margin of victory."
0,7,0,0,16,16,26,31,2,2,
0,6,7,11,14,17,20,25,0,0,"There are a total of 55 points and I will need 28 to win. I don't have a specific stategy, but I am giving up 20 points by putting zeros on 1,9,10. I am guessing that most people will bet heavily on 9 and 10. I put more weights on 8 as I cannot win without castle 8. Besides that, I will win if I get 6 out of the 7 intended castle."
0,6,0,12,0,23,26,0,33,0,"the maximum point in this game is 55, so to win in any 1 on 1 match up i only need to get 28 points. so focusing on specific castle(s) with total points of 28, i could distribute 100 troops in only 5 castles to guaranteed a control. this strategy can also works if i decide to put 100 troops in 4 castles e.g 1, 8, 9, 10. However majority of people tends to contest ""high-value"" castle(s) (castle 7, 8, 9, 10) so it would be a safer pick if i just distribute the troops in less-contested castles."
