Castle 1,Castle 2,Castle 3,Castle 4,Castle 5,Castle 6,Castle 7,Castle 8,Castle 9,Castle 10,Why did you choose your troop deployment?
3,5,7,10,15,22,28,2,4,4,"Mostly abandon the top tier castles and focus my forces on the lower values. However, send what are hopefully slightly larger scouting parties to the high value targets. "
4,1,15,0,0,0,0,0,40,40,"Only need 22.5 points to win. Figured 40 would win most of the time at 9 & 10, so I only need 3.5"
0,4,6,8,22,20,12,12,9,7,"pure guess, did not look at previous games"
1,1,6,10,20,25,20,15,1,1,"Center around middle, most point per troop (don't want to waste at any point). At least one in each-points if ever left empty"
1,1,1,11,11,6,6,6,22,35,"A hybrid strategy that attempts to guarantee Castle 10, and secure the remaining 18 points from poorly-guarded castles.  Similar to last year's winners, but weakens the investment in Castle 9 in exchange for a moderate investment into Castles 6, 7, and 8 designed to reliably overwhelm token forces.  This strategy edges out the points-per-solider distribution and the uniform distribution, as well as last game's 4-5-9-10 meta."
4,0,0,0,0,0,0,41,31,24,Magic
0,0,0,2,4,13,27,32,18,4,"I am modifying a model of a weighted bell curve, giving least priority to castles that have the least effective in point value, but also avoiding major battles for the top castles, which are relatively equivalent in value.  Also trying to beat people who tend to round off or beat people who round, though that might be overthinking it."
2,5,7,20,21,8,13,20,2,2,Optimized against those who optimized against the best strategies from last time. It ended up looking like the strategies of the first time the riddler was posted.
1,2,3,4,5,5,23,21,19,17,Random guessing.
0,1,10,19,2,22,2,4,20,20,"counters some and breaks even with most of the previous top 5s, and counters the counter-strategy by avoiding the hotter zones."
2,3,4,5,9,9,11,19,19,19,Fibbinochi sequence
1,5,5,5,9,16,13,17,21,8,"I went with my gut, I also glanced at the data of the past two matches"
2,3,5,15,20,20,20,20,3,2,I decided to try to capture the middle value castles assuming that others would place more resources into capturing the high value castles.  I essentially conceded the 10 point castle to capture the 5-8 point castles.
0,5,0,0,0,0,0,35,30,30,"There is 55 points total. 28 is what you need to win. So win 10,9,8 and 2. Focus on the minimum amount of effort to win. Win by a little or a lot, a win is a win."
2,2,10,12,15,2,3,10,20,34,
1,3,4,13,15,18,1,20,22,3,"Go hard on 4, 5, 6, 8, and 9."
0,0,0,2,12,16,0,33,34,3,"Trying to win 9, 8, 6, and 5, and hoping I can steal some of the others."
0,0,0,1,1,0,1,2,2,3,The mini-me on my left shoulder
0,0,1,16,21,2,25,3,29,3,
1,1,1,1,1,1,40,26,15,13,inverse of the 7 down strat
2,2,2,8,0,19,26,41,0,0,Avoid wasted troops at high value targets and low v; win on aggregate over sim.
0,0,0,3,5,23,16,13,17,23,"Inverted bell curve for the top castles, leaving ineffective castles empty."
0,0,0,5,9,14,21,21,30,0,Ill sacrifice the extremes and try to take the bulk of the points in the middle
3,6,7,1,2,22,22,2,2,33,"-Always choose numbers of men above multiples of 5. 
-Shift focus away from 4 and 5, where large numbers were sent the previous two times
-go back to focusing on 1, 2, and 3. 
-Finally, move focus away from castle 9 to 10."
2,2,2,3,2,2,2,22,28,35,I'm honestly really tired so email me if I win (I doubt it)
0,0,0,1,17,17,1,21,10,33,
5,0,0,0,0,0,0,35,30,30,"28 is a win, so concentrate where you need to win, and win!"
2,3,2,2,3,8,22,22,15,21,
1,1,1,1,11,11,1,21,51,1,"I assumed 10, being the most valuable, would be the most likely to see the bulk of enemy troops, by leaving only 1 soldier, I can still claim victory if they ignore it, but lose little to an attack. (Same theory for 1-4 and 7). Since 28 points are needed for victory, and I'm assuming a 10 point loss, the bulk of my troops are stationed at castle 9. With significant forces at 5, 6 and 8. If i can claim these four, i have victory. If i fail on some of these, the single soldiers in other forts hopefully claim unopposed victory."
0,0,4,6,0,16,16,18,35,5,
1,2,2,3,17,18,19,3,4,31,Because it's good. Done.
2,3,8,10,14,7,6,5,21,24,If I don't know what I'm doing than certainly no one else will
11,0,2,11,2,14,5,16,3,36,"-Try to lock up 10
-While everyone else is going for 28, go for 29. It guarantees you a couple towers you want, and hopefully if they went all in on 8, 6, or 4, hopefully you can pick up  the number beneath it and you still hit 28"
0,5,9,12,13,14,0,0,21,26,"The strategy I chose is a tweaked version of “distribute troops proportional to the value of the castle, while abandoning the highest conflict Castles (historically 7 & 8) and the lowest point castle (Castle 1). I tweaked the exact numbers to fit my liking though.

My goal with this deployment was not to beat the top performers - it was to beat the field. Beating the #1 warlord is the same as beating anyone else after all.

I decided on this strategy by coming up with several theories on how to win, and testing them against an approximation of “the field” I created using the data provided by the previous contests and a Gaussian number generator. 333 “participants” were based off of the data from the first contest, 666 from the second, each of the top 5 strategies got 15 entries, and to make it an even 1150 the last participant placed 10’s in each castle.

Hopefully there aren’t too many people who copy-paste the winning lists, otherwise I’ll lose! While I calculated a roughly 70-75% win chance in total vs the field, and a solid 80% win chance vs the initial top 5, I literally lose to each of the most recent top 5. So... good luck to me? Hopefully this won’t blow up in my face!"
1,5,4,8,8,12,12,16,15,19,"My basic strategy was to distribute the troops in a proportion equal to the percentage of total points that each castle holds, rounded, with a twist! Each of these proportions were (1/55 * castle#). I believe this is the best mathematical solution, but I thought that others might have thought the same, so I conspired to beat them. For each even castle I added 1 troop, and subtracted 1 from each odd castle. This way, I will win ties against those who shared my thought process."
1,6,0,10,0,15,5,19,21,23,"I try to get the best of both worlds, as much as possible, by sending big battallions to the largest castles while still having a good chance of grabbing the even-numbered lower ones by punting on odd numbered low castles. It's a bizarre strategy that does well against the average strategies from both the other years as well as the winning strategies from those years.

I do have to punt on one of the bigger numbers, so I choose 7 since I think people tend to ""randomly"" select that one a lot, plus 7 is ""big enough to be important but not so big that others will get it, so I will"". I do still send 5 troops there to avoid losing to other strategies that punt there."
0,0,0,0,15,20,0,40,25,0,Choose four castles whose total point value is 28. Go all out for them.
4,4,5,12,12,12,2,3,23,23,"I understand the changes between the last two games to show that my fellow warlords are smart but not going down the path of ""if I do this then she does this then I'll do this and then she'll do this."" Basically, they're making first-order adjustments. This deployment will hopefully work against both the average players and also the ones making first-order adjustments. That's shown clearly in the second digit of all my guesses--I think people naturally go for round numbers, and then smart players go one over round numbers to beat the round number players, so I'm going three over to beat the first-order guesses. I also focused on return on investment. Theoretically I can win most of the smaller castles with this deployment, and then I only need to win one or two of the big ones. "
0,5,9,12,21,19,5,5,0,24,"My brother worked on this, and I think he was on the right track. But he failed to account for how many will just use variations of the plans that won last time. I used a set of info Thomas made from your last two warlord games and made a strategy that works almost as well, but specifically targets the winners of the previous two games. My goal here is to have just one or two more soldiers than my enemy in the areas I'm fighting, and abandon the places where my enemy puts the most soldiers. "
1,2,4,6,11,12,13,14,17,20,"Value is highest at 10, I presume that the lower values castles 5 and below are expendable."
0,0,0,0,0,10,10,10,35,35,A gross misunderstanding of all logic
3,6,6,16,19,12,12,20,3,3,"I found the average troop deployment of the top 5 placers from both of the last tournaments, and then I found a strategy that would beat them both on average."
1,1,3,3,3,4,19,24,20,22,"I would like to say I performed a complex game-theory simulation to optimize the outcome, but I basically eyeballed it to weight toward higher victory points without abandoning any castles; since the two previous contests had both the 7/8 and 9/10 focus strategies winning, I did not exclusively focus on either."
5,6,8,10,1,16,21,31,1,1,"In previous battles the winners took two different approaches. The first round the winners focused on castles 4,5,7,8. In the second the focus was on 4,5,9,10. My idea was to focus on 6/7/8. then capturing as many little castles as I could."
2,4,9,4,4,4,4,4,33,32,"Ensure I could beat both previous winners. This game is transitive, right?! It would be fun to know all the results! Maybe you can share the a google spreadsheet with everyone's answers, but maybe not our names and emails? :)"
5,6,8,12,20,20,12,8,6,5,"Split from the middle, easier to concede the higher and lower"
5,5,5,5,0,0,0,10,30,40,"Intuition and guesswork based on the past data. Most generals had more even distributions and none of the top 10 had any allocations above 40. So if I capture the highest value prizes and a few of the smaller ones that garner less attention, I figure I should be in pretty good shape."
2,3,3,4,5,10,18,22,18,15,I tried to ride the wave from earlier deployments and emphasize the trough in the middle.
6,0,0,0,0,0,0,34,30,30,"A deliberate overkill strategy, designed to get exactly 28 points. If my guess is right then people will back down a bit on the bids on the higher, and still ignore the lower values. In this strategy you have to take the top 3, so the 1 value castle is the best hope to steal a final strategy. It just seemed like an interesting idea."
0,3,0,18,0,17,9,15,5,33,"The winning strategy in round 2 was primarily to take castles 4, 5, 9, and 10. I'm largely trying to disrupt that by using more force at 10 and 4. At the same time I'm trying to take 4, 6, 8, and 10 to get myself to 28."
