Castle 1,Castle 2,Castle 3,Castle 4,Castle 5,Castle 6,Castle 7,Castle 8,Castle 9,Castle 10,Why did you choose your troop deployment?
0,0,0,0,25,25,0,25,25,0,Maximise each soldiers worth so I have no wasted soliders in any battle that the match does not depend on.  Maximise my force where it is needed.
2,2,2,2,15,10,27,30,5,5,"Sun Tzu once said ""If you've got 100 soldiers to defend 10 castles, pick the nicest looking castles."""
0,0,0,0,25,25,0,25,25,0,Putting all my eggs in one basket (winning all 4)--ceding the rest.
1,2,2,3,4,16,21,24,21,6,Assigned enough troops to 6-10 in order to beat 60% of the previous Battle Royale for each castle.  Assigned enough troops to 1-5 to vulture some of those.
4,6,6,6,6,6,26,4,32,4,fighting the last war - tested against the precedent war data with a touch of randomness to allow for the fact that others are doing the same
0,0,0,0,25,25,0,25,25,0,"I decided to go simple this time. If you win castle 9, 8, 6 and 5 you win so I am going all out for just those castles"
0,0,0,0,25,25,0,25,25,0,Somewhat-randomized castle selection in the butter zone (adding to 28)
0,4,1,0,2,4,11,22,26,30,"My strategy was selected so that if I get the shout out on 538, then I would like to say ""Hi Mom!"" to Debbie Firestone in Tulsa. I would also like to thank the 538 for the awesome Friday puzzles! I really like this one."
0,0,4,12,15,20,24,1,1,23,10 was underutilized
0,4,2,0,2,2,11,22,26,31,"This is a sub-optimal human solution, but a close to optimal optimized solution. I would think this makes it into the top 10 to 20 finishers. Used stochastic methods."
0,6,1,11,1,14,28,2,34,3,Nate Blair
5,5,5,5,5,10,15,15,15,20,Felt like i over-thought it last round.
1,2,11,13,16,1,20,20,1,15,I designed several strategies that seemed good to me and then designed this one specifically to beat all of them.
6,7,7,25,25,10,5,5,5,5,I focused on strategies that would win a majority of wars against strategies that would be customized to win against the specific strategy of the past winner. Would you also accept a probabilistic distribution of armies?
4,6,9,11,14,3,27,18,4,4,"Add 1 to the winning troops from last time, except for Castle 8 gets whatever is left over."
3,4,4,5,6,7,9,11,17,34,"I weighted castle N by approximately (1/N)/(1/1 + 1/2 + ... + 1/10), which could be thought of as an inverse harmonic distribution - a name I just made up. There is no deep theory about why I expect this to work, I just have a hunch."
0,4,8,10,13,1,26,30,3,5,Computer Program on the last data set
2,4,6,8,10,12,14,17,15,12,"I did a progression of increasing troops up to Castle 8, then lessened it for 9 & 10, assuming many people will put more troops on those castles.  Against those people, I should win the majority of the other castles.  But I put enough on 9 & 10 that I should win those against people that mostly ignored them.  Who knows?"
3,3,4,4,5,13,21,21,5,21,God bless America
2,2,3,5,5,5,5,11,26,36,Seat of my pants
5,5,5,5,8,12,15,16,15,14,Looking to beat majority of previous players
2,3,4,8,8,12,12,12,22,17,Birthdays and lucky numbers!
0,0,0,15,0,0,20,32,33,0,Forces marshaled on castles in hopes of winning 28 points
4,4,4,4,4,4,34,4,34,4,Looks like 4 troops will winna castle most of the time. Put the remaining 60 troops randomly around in batch of 30.
3,4,6,2,22,23,28,4,4,4,Win or bust
4,6,8,10,15,22,27,2,3,3,"This is an adaptation of last tournament's bronze medalist (Brett Seymour's) strategy of punting the last three castles in favor of winning the first 7. I've slightly adjusted for the metagame, so to speak, by including 3 soldiers at the 9th and 10th castles, to anticipate many people placing 2 at each of these based on last tournament's results."
1.1,3.1,5.1,7.1,9.1,10.1,12.1,14.1,16.1,22.1,Weighted by value of castle with remainder added to Castle 10.  Fractional troops to achieve victory where otherwise it would be a tie.  Hopefully the programming allows that.  Whole number troops may be assumed but not stated and not necessary in real life (roving soldier).
3,5,7,9,2,13,26,3,28,4,Another variation on the last winning strategy.
4,4,4,4,7,23,23,4,23,4,no
2,4,4,4,4,4,4,4,35,35,"Win 9 and 10 almost all the time, and hope to get the remaining needed points from putting 4s in the rest."
0,1,8,8,1,3,17,20,18,18,Just ran a random simulation and this won
0,4,5,9,10,4,28,32,4,4,A few more than the prior winner on the more valuable castles and a few less at the less valuable castles.
2,4,4,4,15,3,28,32,4,4,"I wanted to counter anyone who added a single troop to each of the big castles from the prior winning strategy. So, I added 2 troops to castles 5-10, and removed some from the lower castles."
8,9,10,11,12,15,3,15,0,17,eh
5,5,5,10,10,15,10,20,15,5,First I set a minimum of 5 to every castle. Next I placed extra groups at 5 where I felt there would be a higher opportunity to win castles.
4,4,4,4,4,14,26,30,5,5,"Focused on the mid-range with the intent of picking off forgotten castles, Castles 9 & 10 will require too many troops to capture."
1,3,5,3,17,3,28,32,4,4,Tried to beat the winner from last time and added a couple troops to certain numbers
2,2,3,3,5,20,20,20,20,5,I Have a secret plan to defeat ISIS and I will build a wall
5,15,5,15,5,5,15,15,15,5,I consulted the Necronomicon
0,0,0,0,12,14,16,18,19,21,It's so obvious it may beat the subtle ones.
0,0,0,11,0,0,31,32,26,0,"There are 55 possible points, so you only need 28 to win.  I put a bunch of soldiers at 7, 8, and 9 to total 24 points.  I put the remaining 11 soldiers at 4, because I think my opponent won't put many soldiers there.  I also made sure to put 1 or 2 more than a round number everywhere I put a soldier."
0,5,7,10,12,1,26,31,4,4,"Alteration of the best solution from the 1st time that would have performed better and won.  Additionally, it beats most of the other top solutions."
2,3,3,15,17,22,27,3,4,4,"I used a genetic algorithm in which randomly distributed troops were shuffled one at a time to different castles and compared to the Git Hub data and 30 of the distributions. (The major problem is that the best distribution depends on what it is being compared to, so there is no guarantee it will work, especially if other contributors do something similar. Ugh. But let's see how it goes.) This was the best distribution."
2,4,6,8,14,20,28,10,5,3,"There are two competing factors. Some castles are more valuable, but they engender higher competition. My goal is to commit enough resources to the medium-value castles to win them, thus outcompeting those who commit higher resources to the high-value castles, while maintaining a sufficient attack on the high-value castles to win them over other people who choose my medium-castle strategy."
0,0,0,0,16,16,17,17,3,31,"I'd like to pretend that there is some really sound reasoning behind this strategy but there honestly isn't. Mostly, the strategy hinges on if I can win Castle 10, as well as at least 3 of the 5 remaining castles that I've deployed soldiers to, that puts me at at least 28 points."
12,11,11,11,11,11,11,11,6,5,"Have assumed many people will divide evenly, 10 soldiers per castle. Hence 11 will beat them and then for Castle 8 & 9 a lower number should score sufficient wins! Fingers are also crossed..."
0,4,8,9,12,2,26,30,5,4,"If you could make my crown a size 7-3/8 that'd be great.  I started with the previous winner as my initial base strategy.  I pitted this against all other submissions in the previous challenge.  Then I simply experimented with the distribution until I seemed to get a maximum number of wins.  Knowing the previous winner distribution is a new piece of information I didn't have before.  I went with an assumption that even with this new info, game theory would still point me back to highly weighted Castles 7 & 8 as a winning strategy."
0,0,6,3,12,17,27,27,3,5,"I looked at the values that others were placing from Round 1. When It made sense, I placed slightly more than where a mass of others where placing. I also did a bunch of math."
1,3,3,2,7,14,10,17,22,21,"I wrote a script to continuously generate random troop deployments and semi-random troop deployments based on the most successful existing deployments. As new deployments were generated, I evaluated them against all previous deployments and (if they were the best) use them as the template to generate new deployments. The answer I had was the best of the 21,400 deployments that were semi-randomly generated."
5,9,12,8,9,15,17,15,4,6,High chance of 6-7-8 points.
5,9,12,8,9,15,17,15,4,6,High chance of 6-7-8 points.
0,4,8,12,12,2,26,28,4,4,In antiquity those that excelled in warfare first made themselves unconquerable in order to await the moment when the enemy could be conquered. - Sun Tzu
2,2,3,10,22,22,27,4,4,4,n/a
