year,imdb,title,test,clean_test,binary,budget,domgross,intgross,code,budget_2013$,domgross_2013$,intgross_2013$,period code,decade code
2002,tt0299658,Chicago,ok,ok,PASS,30000000,170687518,307687518,2002PASS,38855376,221070926,398510478,3,2
2002,tt0275022,Crossroads,ok,ok,PASS,12000000,37188667,57000000,2002PASS,15542151,48165989,73825215,3,2
2002,tt0266452,Death to Smoochy,men,men,FAIL,50000000,8355815,8374062,2002FAIL,64758961,10822278,10845911,3,2
2002,tt0246460,Die Another Day,men-disagree,men,FAIL,142000000,160942139,431942139,2002FAIL,183915449,208448913,559442481,3,2
2002,tt0303933,Drumline,notalk,notalk,FAIL,20000000,56398162,56398162,2002FAIL,25903584,73045727,73045727,3,2
2002,tt0238380,Equilibrium,notalk,notalk,FAIL,20000000,1190018,5345869,2002FAIL,25903584,1541287,6923858,3,2
2002,tt0297884,Far from Heaven,ok,ok,PASS,13500000,15901849,29027914,2002PASS,17484919,20595744,37596351,3,2
2002,tt0120679,Frida,men-disagree,men,FAIL,12000000,25885000,55710675,2002FAIL,15542151,33525714,72155308,3,2
2002,tt0327753,Funny Ha Ha,ok,ok,PASS,30000,77070,77070,2002PASS,38855,99819,99819,3,2
2002,tt0217505,Gangs of New York,notalk,notalk,FAIL,97000000,77730500,190400000,2002FAIL,125632384,100674928,246602123,3,2
2002,tt0302674,Gerry,nowomen,nowomen,FAIL,7000000,254683,254683,2002FAIL,9066255,329860,329860,3,2
2002,tt0295297,Harry Potter and the Chamber of Secrets,ok-disagree,ok,PASS,100000000,261987880,878979634,2002PASS,129517922,339321257,1138436153,3,2
2002,tt0257756,High Crimes,ok,ok,PASS,42000000,41543207,63781100,2002PASS,54397527,53805898,82607955,3,2
2002,tt0297181,I Spy,notalk,notalk,FAIL,70000000,33561137,60279822,2002FAIL,90662545,43467687,78073173,3,2
2002,tt0268380,Ice Age,nowomen,nowomen,FAIL,65000000,176387405,386116343,2002FAIL,84186649,228453301,500089862,3,2
2002,tt0280760,Igby Goes Down,men,men,FAIL,9000000,4777465,4777465,2002FAIL,11656613,6187673,6187673,3,2
2002,tt0278504,Insomnia,notalk,notalk,FAIL,46000000,67263182,113622499,2002FAIL,59578244,87117875,147161499,3,2
2002,tt0275847,Lilo and Stitch,ok-disagree,ok,PASS,80000000,145771527,245800000,2002PASS,103614337,188800252,318355051,3,2
2002,tt0252076,Maid in Manhattan,ok,ok,PASS,55000000,93932896,163838217,2002PASS,71234857,121659935,212199853,3,2
2002,tt0303361,May,ok,ok,PASS,1750000,145540,497339,2002PASS,2266564,188500,644143,3,2
2002,tt0120912,Men in Black II,notalk,notalk,FAIL,140000000,190418803,441767803,2002FAIL,181325090,246626476,572168477,3,2
2002,tt0181689,Minority Report,notalk-disagree,notalk,FAIL,102000000,132024714,358824714,2002FAIL,132108280,170995666,464742312,3,2
2002,tt0280590,Mr Deeds,men,men,FAIL,50000000,126293452,171269535,2002FAIL,64758961,163572654,221824742,3,2
2002,tt0259446,My Big Fat Greek Wedding,ok,ok,PASS,5000000,241438208,352242522,2002PASS,6475896,312705749,456217193,3,2
2002,tt0258000,Panic Room,ok,ok,PASS,48000000,95308367,196308367,2002PASS,62168602,123441416,254254517,3,2
2002,tt0183649,Phone Booth,notalk,notalk,FAIL,11000000,46566212,97837138,2002FAIL,14246971,60311590,126716628,3,2
2002,tt0238546,Queen of the Damned,ok,ok,PASS,35000000,30307804,30307804,2002PASS,45331273,39254038,39254038,3,2
2002,tt0252444,Rabbit-Proof Fence,ok,ok,PASS,7000000,6199600,16866928,2002PASS,9066255,8029593,21845695,3,2
2002,tt0296166,Real Women Have Curves,ok,ok,PASS,3000000,5853194,5853194,2002PASS,3885538,7580935,7580935,3,2
2002,tt0289765,Red Dragon,notalk,notalk,FAIL,78000000,92955420,206455420,2002FAIL,101023979,120393928,267396769,3,2
2002,tt0253556,Reign of Fire,notalk,notalk,FAIL,60000000,43061982,82150183,2002FAIL,77710753,55772984,106399210,3,2
2002,tt0120804,Resident Evil,ok,ok,PASS,35000000,40119709,103787401,2002PASS,45331273,51962213,134423285,3,2
2002,tt0267913,Scooby-Doo,ok,ok,PASS,84000000,153294164,276294164,2002PASS,108795054,198543415,357850459,3,2
2002,tt0286106,Signs,notalk,notalk,FAIL,70702619,227965690,408265690,2002FAIL,91572563,295256424,528777236,3,2
2002,tt0281373,Snow Dogs,notalk,notalk,FAIL,32000000,81150692,116898028,2002FAIL,41445735,105104690,151403896,3,2
2002,tt0307479,Solaris,notalk,notalk,FAIL,47000000,14970038,14970038,2002FAIL,60873423,19388882,19388882,3,2
2002,tt0145487,Spider-Man,notalk,notalk,FAIL,139000000,403706375,821565375,2002FAIL,180029911,522872106,1064074398,3,2
2002,tt0166813,Spirit: Stallion of the Cimarron,nowomen-disagree,nowomen,FAIL,80000000,73215310,106515310,2002FAIL,103614337,94826948,137956416,3,2
2002,tt0283003,Spun,ok,ok,PASS,4500000,410241,1022649,2002PASS,5828306,531336,1324514,3,2
2002,tt0287717,Spy Kids 2: Island of Lost Dreams,ok,ok,PASS,38000000,85846296,119721296,2002PASS,49216810,111186338,155060534,3,2
2002,tt0253754,Star Trek: Nemesis,notalk,notalk,FAIL,60000000,43254409,67312826,2002FAIL,77710753,56022212,87182173,3,2
2002,tt0121765,Star Wars: Episode II - Attack of the Clones,dubious-disagree,dubious,FAIL,115000000,310676740,656695615,2002FAIL,148945610,402382056,850538512,3,2
2002,tt0180052,The Adventures of Pluto Nash,men,men,FAIL,100000000,4411102,7094995,2002FAIL,129517922,5713168,9189290,3,2
2002,tt0280460,The Banger Sisters,ok,ok,PASS,10000000,30306281,38067218,2002PASS,12951792,39252065,49303870,3,2
2002,tt0258463,The Bourne Identity,notalk,notalk,FAIL,60000000,121468960,213300000,2002FAIL,77710753,157324072,276261727,3,2
2002,tt0238924,The Dangerous Lives of Altar Boys,notalk,notalk,FAIL,12000000,1779284,1779284,2002FAIL,15542151,2304492,2304492,3,2
2002,tt0279113,The Good Girl,ok,ok,PASS,8000000,14018296,16856124,2002PASS,10361434,18156206,21831701,3,2
2002,tt0274558,The Hours,ok,ok,PASS,25000000,41675994,97030468,2002PASS,32379480,53977881,125671845,3,2
2002,tt0278500,The Importance of Being Earnest,ok,ok,PASS,15000000,8378141,8378141,2002PASS,19427688,10851194,10851194,3,2
2002,tt0167261,The Lord of the Rings: The Two Towers,notalk-disagree,notalk,FAIL,94000000,342548984,927048984,2002FAIL,121746846,443662324,1200694576,3,2
2002,tt0289408,The Powerpuff Girls,ok,ok,PASS,25000000,11411644,16425701,2002PASS,32379480,14780124,21274227,3,2
2002,tt0258068,The Quiet American,men,men,FAIL,20000000,12987647,26348203,2002FAIL,25903584,16821330,34125645,3,2
2002,tt0298130,The Ring,ok,ok,PASS,48000000,129094024,248218486,2002PASS,62168602,167199897,321487424,3,2
2002,tt0292644,The Rules of Attraction,dubious,dubious,FAIL,4000000,6525762,11799060,2002FAIL,5180717,8452031,15281897,3,2
2002,tt0304669,The Santa Clause 2,notalk,notalk,FAIL,65000000,139225854,172825854,2002FAIL,84186649,180322432,223840454,3,2
2002,tt0253867,The Sweetest Thing,ok,ok,PASS,43000000,24430272,44633441,2002PASS,55692706,31641581,57808305,3,2
2002,tt0293662,The Transporter,nowomen,nowomen,FAIL,21000000,25296447,43928932,2002FAIL,27198764,32763432,56895840,3,2
2002,tt0290095,The Tuxedo,nowomen,nowomen,FAIL,60000000,50586000,104429625,2002FAIL,77710753,65517936,135255080,3,2
2002,tt0133240,Treasure Planet,notalk,notalk,FAIL,100000000,38120554,91800000,2002FAIL,129517922,49372949,118897452,3,2
2002,tt0283084,Tuck Everlasting,ok,ok,PASS,15000000,19161999,19344615,2002PASS,19427688,24818223,25054743,3,2
2002,tt0313737,Two Weeks Notice,ok,ok,PASS,60000000,93354918,199043309,2002PASS,77710753,120911349,257796757,3,2
2002,tt0277434,We Were Soldiers,ok,ok,PASS,70000000,78120196,114658262,2002PASS,90662545,101179654,148502998,3,2
2002,tt0298228,Whale Rider,ok,ok,PASS,4300000,20779666,39892476,2002PASS,5569271,26913392,51667906,3,2
2002,tt0283139,White Oleander,ok,ok,PASS,16000000,16357770,21657770,2002PASS,20722867,21186244,28050694,3,2
2002,tt0295701,xXx,notalk,notalk,FAIL,70000000,141930000,267200000,2002FAIL,90662545,183824786,346071886,3,2
2001,tt0268978,A Beautiful Mind,notalk,notalk,FAIL,78000000,170708996,317668058,2001FAIL,102635985,224626742,418002230,3,2
2001,tt0183790,A Knight&#39;s Tale,men,men,FAIL,41000000,56083966,100622586,2001FAIL,53949684,73797860,132403823,3,2
2001,tt0164334,Along Came A Spider,ok,ok,PASS,28000000,74058698,105159085,2001PASS,36843687,97449838,138373157,3,2
2001,tt0244000,American Outlaws,notalk,notalk,FAIL,35000000,13264986,13264986,2001FAIL,46054609,17454678,17454678,3,2
2001,tt0218817,Antitrust,men,men,FAIL,30000000,10965209,17865209,2001FAIL,39475379,14428526,23507863,3,2
2001,tt0212720,Artificial Intelligence: AI,notalk,notalk,FAIL,90000000,78616689,235900000,2001FAIL,118426136,103447452,310408061,3,2
2001,tt0230011,Atlantis: The Lost Empire,notalk-disagree,notalk,FAIL,90000000,84052762,186049020,2001FAIL,118426136,110600487,244811851,3,2
2001,tt0265086,Black Hawk Down,nowomen-disagree,nowomen,FAIL,95000000,108638745,159691085,2001FAIL,125005366,142951853,210128869,3,2
2001,tt0221027,Blow,notalk,notalk,FAIL,30000000,52990775,83282296,2001FAIL,39475379,69727697,109586673,3,2
2001,tt0243155,Bridget Jones&#39;s Diary,ok,ok,PASS,25000000,71500556,281527158,2001PASS,32896149,94083718,370446373,3,2
2001,tt0260866,Don&#39;t Say A Word,ok,ok,PASS,50000000,54997476,104488383,2001PASS,65792298,72368206,137490616,3,2
2001,tt0246578,Donnie Darko,dubious-disagree,dubious,FAIL,4500000,1270522,7696529,2001FAIL,5921307,1671811,10127447,3,2
2001,tt0240462,Dr. Dolittle 2,ok,ok,PASS,72000000,112950721,176101721,2001PASS,94740909,148625750,231722738,3,2
2001,tt0251075,Evolution,ok,ok,PASS,80000000,38311134,98341932,2001PASS,105267677,50411551,129402834,3,2
2001,tt0120681,From Hell,dubious,dubious,FAIL,35000000,31598308,68712365,2001FAIL,46054609,41578506,90414888,3,2
2001,tt0162346,Ghost World,ok,ok,PASS,5500000,6217849,8761608,2001PASS,7237153,8181731,11528926,3,2
2001,tt0280707,Gosford Park,ok,ok,PASS,18000000,41300105,41300105,2001PASS,23685227,54344576,54344576,3,2
2001,tt0212985,Hannibal,ok,ok,PASS,87000000,165092266,350100280,2001PASS,114478598,217235991,460678038,3,2
2001,tt0241527,Harry Potter and the Sorcerer&#39;s Stone,ok,ok,PASS,125000000,317575550,974755371,2001PASS,164480745,417880504,1282627914,3,2
2001,tt0248845,Hedwig and the Angry Inch,ok-disagree,ok,PASS,6000000,3067312,3643900,2001PASS,7895076,4036110,4794811,3,2
2001,tt0253126,High Heels and Low Lifes,ok,ok,PASS,10000000,226792,226792,2001PASS,13158460,298423,298423,3,2
2001,tt0160399,Impostor,nowomen,nowomen,FAIL,40000000,6114237,6114237,2001FAIL,52633838,8045394,8045394,3,2
2001,tt0211443,Jason X,ok,ok,PASS,14000000,13121555,16951798,2001PASS,18421843,17265945,22305955,3,2
2001,tt0261392,Jay and Silent Bob Strike Back,ok,ok,PASS,22000000,30059386,33762400,2001PASS,28948611,39553522,44426118,3,2
2001,tt0263488,Jeepers Creepers,ok,ok,PASS,10000000,37904175,58939035,2001PASS,13158460,49876055,77554691,3,2
2001,tt0236348,Josie and the Pussycats,ok,ok,PASS,22000000,14252830,14252830,2001PASS,28948611,18754529,18754529,3,2
2001,tt0035423,Kate &amp; Leopold,men-disagree,men,FAIL,48000000,47095453,70937778,2001FAIL,63160606,61970361,93343188,3,2
2001,tt0271027,Kiss of the Dragon,notalk,notalk,FAIL,25000000,36833473,36833473,2001FAIL,32896149,48467177,48467177,3,2
2001,tt0264761,Kissing Jessica Stein,ok,ok,PASS,1500000,7025722,8831884,2001PASS,1973769,9244768,11621399,3,2
2001,tt0242587,L.I.E.,notalk,notalk,FAIL,700000,1140965,1140965,2001FAIL,921092,1501334,1501334,3,2
2001,tt0146316,Lara Croft: Tomb Raider,nowomen,nowomen,FAIL,94000000,131144183,274644183,2001FAIL,123689520,172565543,361389438,3,2
2001,tt0250494,Legally Blonde,ok,ok,PASS,18000000,96493426,141809235,2001PASS,23685227,126970485,186599109,3,2
2001,tt0258273,Lovely and Amazing,ok,ok,PASS,250000,4210379,4695781,2001PASS,328961,5540210,6178924,3,2
2001,tt0166276,Monkeybone,dubious-disagree,dubious,FAIL,75000000,5409517,5409517,2001FAIL,98688447,7118091,7118091,3,2
2001,tt0265343,Monsoon Wedding,ok,ok,PASS,1200000,13876974,27025600,2001PASS,1579015,18259960,35561527,3,2
2001,tt0198781,"Monsters, Inc.",notalk-disagree,notalk,FAIL,115000000,289423425,559757719,2001FAIL,151322285,380836644,736554932,3,2
2001,tt0203009,Moulin Rouge!,ok,ok,PASS,53000000,57386369,179213196,2001PASS,69739836,75511622,235816959,3,2
2001,tt0166924,Mulholland Dr.,ok,ok,PASS,15000000,7219578,11919578,2001PASS,19737689,9499853,15684329,3,2
2001,tt0161860,Nowhere in Africa,ok,ok,PASS,6500000,6173485,6173485,2001PASS,8552999,8123355,8123355,3,2
2001,tt0240772,Ocean&#39;s Eleven,notalk,notalk,FAIL,85000000,183417150,450728529,2001FAIL,111846906,241348715,593089313,3,2
2001,tt0181739,Osmosis Jones,dubious,dubious,FAIL,70000000,13596911,13596911,2001FAIL,92109217,17891440,17891440,3,2
2001,tt0213149,Pearl Harbor,men-disagree,men,FAIL,151500000,198539855,449239855,2001FAIL,199350663,261247866,591130447,3,2
2001,tt0206275,Save the Last Dance,ok,ok,PASS,13000000,91038276,131638276,2001PASS,17105997,119792347,173215693,3,2
2001,tt0256380,Shallow Hal,ok,ok,PASS,40000000,70836296,70836296,2001PASS,52633838,93209654,93209654,3,2
2001,tt0286112,Shaolin Soccer,nowomen,nowomen,FAIL,10000000,488872,42776032,2001FAIL,13158460,643280,56286669,3,2
2001,tt0126029,Shrek,notalk-disagree,notalk,FAIL,50000000,267655011,491812794,2001FAIL,65792298,352192764,647149877,3,2
2001,tt0244970,Someone Like You...,ok,ok,PASS,23000000,27338033,38684906,2001PASS,30264457,35972640,50903377,3,2
2001,tt0227538,Spy Kids,ok,ok,PASS,35000000,112692062,197692062,2001PASS,46054609,148285394,260132301,3,2
2001,tt0247745,Super Troopers,notalk,notalk,FAIL,3000000,18492362,23046142,2001FAIL,3947538,24333100,30325173,3,2
2001,tt0232500,The Fast and the Furious,notalk,notalk,FAIL,38000000,144512310,206512310,2001FAIL,50002146,190155939,271738388,3,2
2001,tt0221218,The Glass House,ok,ok,PASS,22000000,17951431,22861785,2001PASS,28948611,23621318,30082587,3,2
2001,tt0290879,The Legend of Suriyothai,ok,ok,PASS,9000000,454255,454255,2001PASS,11842614,597730,597730,3,2
2001,tt0120737,The Lord of the Rings: The Fellowship of the Ring,notalk-disagree,notalk,FAIL,109000000,315544750,887217688,2001FAIL,143427209,415208284,1167441808,3,2
2001,tt0268995,The Majestic,notalk,notalk,FAIL,72000000,27796042,37306334,2001FAIL,94740909,36575310,49089389,3,2
2001,tt0267804,The One,nowomen,nowomen,FAIL,49000000,43905746,43905746,2001FAIL,64476452,57773198,57773198,3,2
2001,tt0230600,The Others,ok,ok,PASS,17000000,96522687,209947037,2001PASS,22369381,127008987,276257960,3,2
2001,tt0247638,The Princess Diaries,ok,ok,PASS,30000000,108244774,165334774,2001PASS,39475379,142433448,217555094,3,2
2001,tt0265666,The Royal Tenenbaums,ok,ok,PASS,28000000,52353636,71430876,2001PASS,36843687,68889320,93992029,3,2
2001,tt0209475,The Wedding Planner,ok,ok,PASS,28000000,60400856,94728529,2001PASS,36843687,79478222,124648152,3,2
2001,tt0245674,Thir13en Ghosts,notalk,notalk,FAIL,19000000,41867960,68467960,2001FAIL,25001073,55091786,90093288,3,2
2001,tt0139654,Training Day,notalk,notalk,FAIL,45000000,76261036,104505362,2001FAIL,59213068,100347776,137512958,3,2
2001,tt0242998,Valentine,men,men,FAIL,10000000,20384136,20384136,2001FAIL,13158460,26822383,26822383,3,2
2001,tt0259711,Vanilla Sky,notalk,notalk,FAIL,70000000,100614858,202726605,2001FAIL,92109217,132393654,266756984,3,2
2001,tt0196229,Zoolander,ok-disagree,ok,PASS,28000000,45172250,60780981,2001PASS,36843687,59439723,79978408,3,2
2000,tt0191754,28 Days,ok,ok,PASS,43000000,37035515,62063972,2000PASS,58175060,50105659,83966868,3,2
2000,tt0181875,Almost Famous,ok,ok,PASS,60000000,32522352,47371191,2000PASS,81174503,43999763,64088881,3,2
2000,tt0144084,American Psycho,notalk-disagree,notalk,FAIL,8000000,15070285,28674417,2000FAIL,10823267,20388715,38793859,3,2
2000,tt0221889,Beautiful Creatures,ok,ok,PASS,50000000,19452138,55940671,2000PASS,67645419,26316961,75682603,3,2
2000,tt0218839,Best in Show,ok,ok,PASS,6000000,18621249,20695413,2000PASS,8117450,25192844,27998998,3,2
2000,tt0249462,Billy Elliot,ok,ok,PASS,5000000,21995263,109280263,2000PASS,6764542,29757576,147846184,3,2
2000,tt0181984,Boiler Room,notalk,notalk,FAIL,9000000,16963963,28773637,2000FAIL,12176175,22950688,38928095,3,2
2000,tt0204946,Bring It On,ok,ok,PASS,10000000,68353550,90453550,2000PASS,13529084,92476091,122375366,3,2
2000,tt0162222,Cast Away,notalk,notalk,FAIL,85000000,233632142,427230516,2000FAIL,114997212,316082883,578003746,3,2
2000,tt0173716,Cecil B. Demented,ok,ok,PASS,10000000,1276984,1953882,2000PASS,13529084,1727642,2643423,3,2
2000,tt0210616,Center Stage,ok,ok,PASS,18000000,17200925,17200925,2000PASS,24352351,23271276,23271276,3,2
2000,tt0160127,Charlie&#39;s Angels,ok,ok,PASS,90000000,125305545,259736090,2000PASS,121761754,169526922,351399133,3,2
2000,tt0120630,Chicken Run,ok,ok,PASS,42000000,106793915,227793915,2000PASS,56822152,144482383,308184297,3,2
2000,tt0241303,Chocolat,ok,ok,PASS,25000000,71309760,152500343,2000PASS,33822710,96475572,206318992,3,2
2000,tt0200550,Coyote Ugly,men-disagree,men,FAIL,45000000,60786269,115786269,2000FAIL,60880877,82238253,156648214,3,2
2000,tt0168629,Dancer in the Dark,ok,ok,PASS,12500000,4157491,45557491,2000PASS,16911355,5624704,61635111,3,2
2000,tt0242423,"Dude, Where&#39;s My Car",men,men,FAIL,14000000,46729374,73180297,2000FAIL,18940717,63220562,99006237,3,2
2000,tt0142032,Dune,ok,ok,PASS,45000000,27447471,27447471,2000PASS,60880877,37133914,37133914,3,2
2000,tt0195685,Erin Brockovich,ok,ok,PASS,50000000,125548685,257805243,2000PASS,67645419,169855868,348786874,3,2
2000,tt0195714,Final Destination,notalk,notalk,FAIL,23000000,53302314,112036870,2000FAIL,31116893,72113147,151575620,3,2
2000,tt0172495,Gladiator,nowomen,nowomen,FAIL,103000000,187683805,457683805,2000FAIL,139349563,253918993,619204256,3,2
2000,tt0187078,Gone in Sixty Seconds,notalk,notalk,FAIL,103300000,101643008,232643008,2000FAIL,139755436,137513677,314744675,3,2
2000,tt0146882,High Fidelity,men,men,FAIL,20000000,27277055,47881663,2000FAIL,27058168,36903356,64779503,3,2
2000,tt0164052,Hollow Man,ok,ok,PASS,90000000,73209340,191200000,2000PASS,121761754,99045530,258676083,3,2
2000,tt0185431,Little Nicky,notalk,notalk,FAIL,80000000,39442871,58270391,2000FAIL,108232671,53362591,78834500,3,2
2000,tt0199725,Love &amp; Basketball,ok,ok,PASS,15000000,27441122,27709625,2000PASS,20293626,37125324,37488584,3,2
2000,tt0212338,Meet the Parents,men,men,FAIL,55000000,166225040,304599899,2000FAIL,74409961,224887250,412095756,3,2
2000,tt0209144,Memento,notalk,notalk,FAIL,5000000,25544867,39723096,2000FAIL,6764542,34559865,53741710,3,2
2000,tt0212346,Miss Congeniality,ok,ok,PASS,45000000,106807667,213420951,2000PASS,60880877,144500988,288738993,3,2
2000,tt0183523,Mission to Mars,notalk,notalk,FAIL,90000000,60874615,106000000,2000FAIL,121761754,82357777,143408288,3,2
2000,tt0190590,"O Brother, Where Art Thou?",nowomen-disagree,nowomen,FAIL,26000000,45506619,75763814,2000FAIL,35175618,61566286,102501499,3,2
2000,tt0134847,Pitch Black,ok,ok,PASS,23000000,39235088,53182088,2000PASS,31116893,53081479,71950493,3,2
2000,tt0257001,Pokemon: The Movie 2000,men,men,FAIL,30000000,43746923,133946923,2000FAIL,40587251,59185579,181217915,3,2
2000,tt0199753,Red Planet,nowomen,nowomen,FAIL,80000000,17480890,33463969,2000FAIL,108232671,23650043,45273684,3,2
2000,tt0210945,Remember the Titans,notalk-disagree,notalk,FAIL,30000000,115654751,136706683,2000FAIL,40587251,156470282,184951617,3,2
2000,tt0180093,Requiem for a Dream,ok,ok,PASS,4500000,3635482,7390108,2000PASS,6088088,4918474,9998139,3,2
2000,tt0122459,Return to Me,dubious-disagree,dubious,FAIL,24000000,32662299,32662299,2000FAIL,32469801,44189098,44189098,3,2
2000,tt0165929,Romeo Must Die,nowomen,nowomen,FAIL,25000000,55973336,91036760,2000FAIL,33822710,75726795,123164396,3,2
2000,tt0213203,Rugrats in Paris:,ok,ok,PASS,30000000,76501438,103284813,2000PASS,40587251,103499437,139734889,3,2
2000,tt0195234,Saving Grace,ok,ok,PASS,4000000,12178602,27786849,2000PASS,5411634,16476533,37593061,3,2
2000,tt0134084,Scream 3,ok,ok,PASS,40000000,89138076,161838076,2000PASS,54116335,120595650,218952089,3,2
2000,tt0203119,Sexy Beast,men,men,FAIL,4300000,6946056,10154577,2000FAIL,5817506,9397377,13738212,3,2
2000,tt0184894,Shanghai Noon,notalk-disagree,notalk,FAIL,55000000,56932305,71189835,2000FAIL,74409961,77024193,96313324,3,2
