poll_id,question_id,race_id,year,race,location,type_simple,type_detail,pollster,pollster_rating_id,methodology,partisan,polldate,samplesize,cand1_name,cand1_id,cand1_party,cand1_pct,cand2_name,cand2_id,cand2_party,cand2_pct,cand3_pct,margin_poll,electiondate,cand1_actual,cand2_actual,margin_actual,error,bias,rightcall,advancedplusminus,comment
32908,39504,1527,2010,2010_Sen-G_MO,MO,Sen-G,Sen-G,TCJ Research,327,IVR,,10/16/2010,500,Robin Carnahan,4473,DEM,41,Roy Blunt,856,REP,52,,-11,11/2/2010,40.63,54.23,-13.6,2.6,2.6,1,-3.146939975085457,
32909,39505,1528,2010,2010_Sen-G_NV,NV,Sen-G,Sen-G,TCJ Research,327,IVR,,10/16/2010,500,Harry Reid,930,DEM,44,Sharron Angle,928,REP,50,,-6,11/2/2010,50.29,44.55,5.74,11.74,-11.74,0,3.389593512090347,
32907,39503,1529,2010,2010_Sen-G_NH,NH,Sen-G,Sen-G,TCJ Research,327,IVR,,10/16/2010,500,Paul W. Hodes,902,DEM,39,Kelly Ayotte,900,REP,52,,-13,11/2/2010,36.85,60.09,-23.24,10.24,10.24,1,4.344641127652245,
32600,39196,1530,2010,2010_Sen-G_NY,NY,Sen-G,Sen-G,Siena College,305,Live Phone,,10/16/2010,647,Charles E. Schumer,957,DEM,67,Jay Townsend,959,REP,28,,39,11/2/2010,66.32,32.21,34.11,4.89,4.89,1,-1.694044423073787,
32600,39195,1531,2010,2010_Sen-GS_NY,NY,Sen-G,Sen-GS,Siena College,305,Live Phone,,10/16/2010,647,Kirsten E. Gillibrand,4481,DEM,60,Joseph J. DioGuardi,4482,REP,31,,29,11/2/2010,62.95,35.11,27.84,1.16,1.16,1,-6.291492597587585,
32910,39506,1531,2010,2010_Sen-GS_NY,NY,Sen-G,Sen-GS,TCJ Research,327,IVR,,10/16/2010,500,Kirsten E. Gillibrand,4481,DEM,53,Joseph J. DioGuardi,4482,REP,39,,14,11/2/2010,62.95,35.11,27.84,13.84,-13.84,1,6.681008796743572,
32590,39186,1532,2010,2010_Sen-G_NC,NC,Sen-G,Sen-G,Public Policy Polling,263,IVR,,10/16/2010,597,Elaine Marshall,878,DEM,40,Richard Burr,875,REP,48,3,-8,11/2/2010,43.05,54.81,-11.77,3.77,3.77,1,-.6290515468391449,
32644,39240,1534,2010,2010_Sen-G_OH,OH,Sen-G,Sen-G,University of Cincinnati (Ohio Poll),346,Live Phone,,10/16/2010,839,Lee Fisher,985,DEM,39,Rob Portman,986,REP,58,,-19,11/2/2010,39.4,56.85,-17.44,1.56,-1.56,1,-2.212187625286239,
32604,39200,1542,2010,2010_Sen-G_WA,WA,Sen-G,Sen-G,Marist College,183,Live Phone,,10/16/2010,589,Patty Murray,1124,DEM,48,Dino Rossi,1125,REP,47,,1,11/2/2010,52.36,47.64,4.73,3.73,-3.73,1,-1.093648470969757,for NBC News
32586,39182,1543,2010,2010_Sen-GS_WV,WV,Sen-G,Sen-GS,Rasmussen Reports/Pulse Opinion Research,277,IVR,,10/16/2010,1000,"Joe Manchin, III",4489,DEM,45,John Raese,4491,REP,48,,-3,11/2/2010,53.47,43.4,10.07,13.07,-13.07,0,6.113733476533402,
32913,39509,1543,2010,2010_Sen-GS_WV,WV,Sen-G,Sen-GS,TCJ Research,327,IVR,,10/16/2010,500,"Joe Manchin, III",4489,DEM,47,John Raese,4491,REP,49,,-2,11/2/2010,53.47,43.4,10.07,12.07,-12.07,0,4.310339773093815,
32912,39508,1544,2010,2010_Sen-G_WI,WI,Sen-G,Sen-G,TCJ Research,327,IVR,,10/16/2010,500,Russ Feingold,1135,DEM,44,Ron Johnson,1138,REP,54,,-10,11/2/2010,47.02,51.86,-4.84,5.16,-5.16,1,1.112083026734118,
51714,81762,4548,2010,2010_House-G_FL-2,FL-2,House-G,House-G,Susquehanna Polling & Research Inc.,326,IVR,,10/16/2010,830,Allen Boyd,10738,DEM,38,Steve Southerland II,10739,REP,50,2,-12,11/2/2010,41.35,53.6,-12.25,.25,.25,1,-4.018272817485191,
51745,81795,4585,2010,2010_House-G_HI-1,HI-1,House-G,House-G,Ward Research/The Honolulu Star-Advertiser,375,Live Phone,,10/16/2010,399,Colleen W. Hanabusa,10762,DEM,45,Charles K. Djou,10763,REP,48,,-3,11/2/2010,53.23,46.77,6.46,9.46,-9.46,0,4.672876083442936,
51745,81800,4586,2010,2010_House-G_HI-2,HI-2,House-G,House-G,Ward Research/The Honolulu Star-Advertiser,375,Live Phone,,10/16/2010,192,Mazie Hirono,10764,DEM,77,John W. Willoughby,10765,REP,16,,61,11/2/2010,72.19,25.32,46.87,14.13,14.13,1,3.712337966220066,
51832,81907,4652,2010,2010_House-G_MA-4,MA-4,House-G,House-G,Fleming & Associates,96,Live Phone,,10/16/2010,400,Barney Frank,10814,DEM,49,Sean Bielat,10815,REP,37,,12,11/2/2010,53.9,43.36,10.54,1.46,1.46,1,-3.194239585958159,
27388,32666,8657,2010,2010_House-G_US,US,House-G,House-G,GfK Group,115,Live Phone,,10/16/2010,600,Generic Candidate,13740,DEM,43,Generic Candidate,13741,REP,50,,-7,11/2/2010,44.77,51.38,-6.61,.39,-.39,1,-3.780622880535622,sample size unavailable; estimated at 600 as a default
1103,32667,8657,2010,2010_House-G_US,US,House-G,House-G,Pew Research Center,253,Live Phone,,10/16/2010,600,Generic Candidate,13740,DEM,40,Generic Candidate,13741,REP,50,,-10,11/2/2010,44.77,51.38,-6.61,3.39,-3.39,1,-.786582329610068,sample size unavailable; estimated at 600 as a default
32610,83528,1275,2010,2010_Gov-G_AK,AK,Gov-G,Gov-G,CNN/Opinion Research Corp.,37,Live Phone,,10/17/2010,946,Ethan Berkowitz,11270,DEM,36,Sean R. Parnell,11271,REP,62,,-26,11/2/2010,37.67,59.06,-21.39,4.61,-4.61,1,-3.34456667629901,for CNN
32611,83560,1277,2010,2010_Gov-G_AR,AR,Gov-G,Gov-G,CNN/Opinion Research Corp.,37,Live Phone,,10/17/2010,809,Mike Beebe,11274,DEM,62,Jim H. Keet,11275,REP,35,,27,11/2/2010,64.42,33.63,30.79,3.79,-3.79,1,-3.905840536908482,for CNN
32624,83562,1277,2010,2010_Gov-G_AR,AR,Gov-G,Gov-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/17/2010,625,Mike Beebe,11274,DEM,59,Jim H. Keet,11275,REP,33,,26,11/2/2010,64.42,33.63,30.79,4.79,-4.79,1,-2.738984838838119,
32647,83589,1278,2010,2010_Gov-G_CA,CA,Gov-G,Gov-G,Greenberg Quinlan Rosner/American Viewpoint,127,Live Phone,,10/17/2010,922,Jerry Brown,11276,DEM,52,Meg Whitman,11278,REP,39,,13,11/2/2010,53.77,40.88,12.88,.12,.12,1,-6.54107436128701,
32606,83591,1278,2010,2010_Gov-G_CA,CA,Gov-G,Gov-G,SurveyUSA,325,IVR,,10/17/2010,621,Jerry Brown,11276,DEM,47,Meg Whitman,11278,REP,40,,7,11/2/2010,53.77,40.88,12.88,5.88,-5.88,1,-.9098451457810516,
32613,83723,1281,2010,2010_Gov-G_FL,FL,Gov-G,Gov-G,CNN/Opinion Research Corp.,37,Live Phone,,10/17/2010,798,Alex Sink,11283,DEM,46,Rick Scott,11284,REP,49,,-3,11/2/2010,47.72,48.87,-1.15,1.85,-1.85,1,-2.000092487261516,for CNN
32646,83725,1281,2010,2010_Gov-G_FL,FL,Gov-G,Gov-G,Ipsos,154,Online,,10/17/2010,577,Alex Sink,11283,DEM,41,Rick Scott,11284,REP,44,,-3,11/2/2010,47.72,48.87,-1.15,1.85,-1.85,1,-2.104802973336322,for Reuters
53057,83938,1295,2010,2010_Gov-G_MI,MI,Gov-G,Gov-G,Rasmussen Reports/Pulse Opinion Research,277,IVR,,10/17/2010,500,Virgil Bernero,11305,DEM,34,Rick Snyder,11306,REP,54,,-20,11/2/2010,39.9,58.11,-18.21,1.79,-1.79,1,-1.891345803300406,
32568,83986,1297,2010,2010_Gov-G_NV,NV,Gov-G,Gov-G,Rasmussen Reports/Pulse Opinion Research,277,IVR,,10/17/2010,750,Rory Reid,11312,DEM,37,Brian E. Sandoval,11313,REP,56,,-19,11/2/2010,41.61,53.36,-11.75,7.25,-7.25,1,2.013711543840826,
32615,84108,1299,2010,2010_Gov-G_OH,OH,Gov-G,Gov-G,CNN/Opinion Research Corp.,37,Live Phone,,10/17/2010,863,Ted Strickland,11320,DEM,48,John Richard Kasich,11321,REP,47,,1,11/2/2010,47.04,49.04,-2,3,3,0,-.0183816492941655,for CNN
32597,84185,1300,2010,2010_Gov-G_OR,OR,Gov-G,Gov-G,Public Policy Polling,263,IVR,,10/17/2010,1229,John Kitzhaber,11324,DEM,48,Chris Dudley,11325,REP,47,,1,11/2/2010,49.29,47.76,1.53,.53,-.53,1,-3.502553908305199,
32610,39206,1507,2010,2010_Sen-G_AK,AK,Sen-G,Sen-G,CNN/Opinion Research Corp.,37,Live Phone,,10/17/2010,946,Lisa Murkowski,2261,W,37,Joe Miller,556,REP,37,23,0,11/2/2010,39.57,35.56,4,4,,.5,-.7116924141568208,for CNN
32611,39207,1509,2010,2010_Sen-G_AR,AR,Sen-G,Sen-G,CNN/Opinion Research Corp.,37,Live Phone,,10/17/2010,809,Blanche Lincoln,584,DEM,41,John Boozman,581,REP,55,,-14,11/2/2010,36.95,57.9,-20.96,6.96,6.96,1,3.482321468400516,for CNN
32624,39220,1509,2010,2010_Sen-G_AR,AR,Sen-G,Sen-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/17/2010,625,Blanche Lincoln,584,DEM,34,John Boozman,581,REP,55,,-21,11/2/2010,36.95,57.9,-20.96,.04,-.04,1,-4.297528981892794,
32647,39253,1510,2010,2010_Sen-G_CA,CA,Sen-G,Sen-G,Greenberg Quinlan Rosner/American Viewpoint,127,Live Phone,,10/17/2010,922,Barbara Boxer,620,DEM,50,Carly Fiorina,623,REP,42,,8,11/2/2010,52.18,42.17,10.01,2.01,-2.01,1,-4.744345042763574,
32606,39202,1510,2010,2010_Sen-G_CA,CA,Sen-G,Sen-G,SurveyUSA,325,IVR,,10/17/2010,621,Barbara Boxer,620,DEM,46,Carly Fiorina,623,REP,44,,2,11/2/2010,52.18,42.17,10.01,8.01,-8.01,1,1.116386183736446,
32613,39209,1514,2010,2010_Sen-G_FL,FL,Sen-G,Sen-G,CNN/Opinion Research Corp.,37,Live Phone,,10/17/2010,798,Marco Rubio,690,REP,46,Charlie Crist,4468,IND,32,20,14,11/2/2010,48.89,29.71,19.19,5.19,,1,-1.005060422284251,for CNN
32646,39242,1514,2010,2010_Sen-G_FL,FL,Sen-G,Sen-G,Ipsos,154,Online,,10/17/2010,577,Marco Rubio,690,REP,41,Charlie Crist,4468,IND,26,20,15,11/2/2010,48.89,29.71,19.19,4.19,,1,-2.125796278061447,for Reuters
32568,39164,1528,2010,2010_Sen-G_NV,NV,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,IVR,,10/17/2010,750,Harry Reid,930,DEM,47,Sharron Angle,928,REP,50,,-3,11/2/2010,50.29,44.55,5.74,8.74,-8.74,0,.5126364791492808,
32615,39211,1534,2010,2010_Sen-G_OH,OH,Sen-G,Sen-G,CNN/Opinion Research Corp.,37,Live Phone,,10/17/2010,863,Lee Fisher,985,DEM,40,Rob Portman,986,REP,55,,-15,11/2/2010,39.4,56.85,-17.44,2.44,2.44,1,-1.322388194936047,for CNN
32597,39193,1536,2010,2010_Sen-G_OR,OR,Sen-G,Sen-G,Public Policy Polling,263,IVR,,10/17/2010,1229,Ron Wyden,1002,DEM,56,Jim Huffman,1003,REP,40,,16,11/2/2010,57.22,39.25,17.98,1.98,-1.98,1,-2.863499394402504,
32575,39171,1542,2010,2010_Sen-G_WA,WA,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,IVR,,10/17/2010,750,Patty Murray,1124,DEM,49,Dino Rossi,1125,REP,46,,3,11/2/2010,52.36,47.64,4.73,1.73,-1.73,1,-3.027308823038289,
51665,81697,4471,2010,2010_House-G_AZ-3,AZ-3,House-G,House-G,Public Policy Polling,263,IVR,,10/17/2010,655,Jon Hulburd,10688,DEM,46,Ben Quayle,10689,REP,44,,2,11/2/2010,41.14,52.24,-11.09,13.09,13.09,0,5.698890968610216,
51817,81892,4631,2010,2010_House-G_KY-6,KY-6,House-G,House-G,Mason-Dixon Polling & Strategy,197,Live Phone,,10/17/2010,500,Albert Ben Chandler,10810,DEM,48,Andy Barr,10811,REP,44,,4,11/2/2010,50.08,49.81,.27,3.73,3.73,1,-3.778123940979363,
51862,81947,4665,2010,2010_House-G_MI-7,MI-7,House-G,House-G,EPIC-MRA,84,Live Phone,,10/17/2010,400,Mark Schauer,10828,DEM,45,Tim Walberg,10829,REP,39,,6,11/2/2010,45.38,50.16,-4.78,10.78,10.78,0,3.414058596254904,
51862,81956,4667,2010,2010_House-G_MI-9,MI-9,House-G,House-G,EPIC-MRA,84,Live Phone,,10/17/2010,400,Gary C. Peters,10831,DEM,48,Andrew Rocky Raczkowski,10830,REP,43,,5,11/2/2010,49.76,47.23,2.54,2.46,2.46,1,-3.69038947505756,
51973,82099,4738,2010,2010_House-G_NY-19,NY-19,House-G,House-G,Monmouth University,215,IVR,,10/17/2010,636,John Hall,10905,DEM,49,Nan Hayworth,10906,REP,48,,1,11/2/2010,47.32,52.68,-5.36,6.36,6.36,0,.6765627027150432,
52017,82151,4786,2010,2010_House-G_OR-1,OR-1,House-G,House-G,SurveyUSA,325,IVR,,10/17/2010,602,David Wu,10937,DEM,51,Robert Y. Cornilles,10938,REP,42,2,9,11/2/2010,54.75,41.94,12.8,3.8,-3.8,1,-.9798078701737764,
52032,82168,4794,2010,2010_House-G_PA-4,PA-4,House-G,House-G,Susquehanna Polling & Research Inc.,326,IVR,,10/17/2010,400,Jason Altmire,10945,DEM,47,Keith J. Rothfus,10946,REP,35,,12,11/2/2010,50.81,49.19,1.63,10.37,10.37,1,2.822241439489853,
43148,117346,8657,2010,2010_House-G_US,US,House-G,House-G,GQR Research (GQRR),126,Live Phone,,10/17/2010,801,Generic Candidate,13740,DEM,45,Generic Candidate,13741,REP,50,,-5,11/2/2010,44.77,51.38,-6.61,1.61,1.61,1,-2.422475252610096,
63870,117599,8657,2010,2010_House-G_US,US,House-G,House-G,Zogby Interactive/JZ Analytics,395,Online,,10/17/2010,2068,Generic Candidate,13740,DEM,41,Generic Candidate,13741,REP,48,,-7,11/2/2010,44.77,51.38,-6.61,.39,-.39,1,-3.37956575590876,
63881,117611,1278,2010,2010_Gov-G_CA,CA,Gov-G,Gov-G,Tarrance Group,333,Live Phone,R,10/18/2010,600,Jerry Brown,11276,DEM,46,Meg Whitman,11278,REP,46,,0,11/2/2010,53.77,40.88,12.88,12.88,-12.88,.5,6.446754735266773,for Meg Whitman
32895,117621,1279,2010,2010_Gov-G_CO,CO,Gov-G,Gov-G,TCJ Research,327,IVR,,10/18/2010,1000,John Wright Hickenlooper,11279,DEM,42,Tom Tancredo,13666,IND,41,8,1,11/2/2010,51.05,36.38,14.67,13.67,,1,5.887190094372196,
32593,83727,1281,2010,2010_Gov-G_FL,FL,Gov-G,Gov-G,Rasmussen Reports/Pulse Opinion Research,277,IVR,,10/18/2010,750,Alex Sink,11283,DEM,44,Rick Scott,11284,REP,50,,-6,11/2/2010,47.72,48.87,-1.15,4.85,-4.85,1,1.11457097207674,
63883,117623,1281,2010,2010_Gov-G_FL,FL,Gov-G,Gov-G,TCJ Research,327,IVR,,10/18/2010,1000,Alex Sink,11283,DEM,49,Rick Scott,11284,REP,48,,1,11/2/2010,47.72,48.87,-1.15,2.15,2.15,0,-1.873404101213308,
52965,83770,1282,2010,2010_Gov-G_GA,GA,Gov-G,Gov-G,Opinion Savvy/InsiderAdvantage,243,IVR,,10/18/2010,507,Roy Barnes,11285,DEM,39.7,J. Nathan Deal,11286,REP,45.2,5.2,-5.5,11/2/2010,42.97,53.02,-10.05,4.55,4.55,1,.382443712014702,
32659,83882,1293,2010,2010_Gov-G_MD,MD,Gov-G,Gov-G,OpinionWorks,244,Live Phone,,10/18/2010,800,Martin O'Malley,11300,DEM,52,Robert Ehrlich Jr.,11301,REP,38,,14,11/2/2010,56.24,41.79,14.46,.46,-.46,1,-4.878806215475146,for Baltimore Sun
53056,83937,1295,2010,2010_Gov-G_MI,MI,Gov-G,Gov-G,Rossman Group,294,IVR,,10/18/2010,400,Virgil Bernero,11305,DEM,36,Rick Snyder,11306,REP,50,,-14,11/2/2010,39.9,58.11,-18.21,4.21,4.21,1,.6979980298825965,
32607,84227,1301,2010,2010_Gov-G_PA,PA,Gov-G,Gov-G,Muhlenberg College,219,Live Phone,,10/18/2010,403,Dan Onorato,11326,DEM,40,Thomas W. Corbett,11327,REP,47,,-7,11/2/2010,45.51,54.49,-8.98,1.98,1.98,1,-1.720306240052941,
32585,84228,1301,2010,2010_Gov-G_PA,PA,Gov-G,Gov-G,Public Policy Polling,263,IVR,,10/18/2010,718,Dan Onorato,11326,DEM,46,Thomas W. Corbett,11327,REP,48,,-2,11/2/2010,45.51,54.49,-8.98,6.98,6.98,1,3.683664823589324,
53263,84293,1303,2010,2010_Gov-G_SC,SC,Gov-G,Gov-G,Crantford Research,62,IVR,,10/18/2010,653,Vincent A. Sheheen,11331,DEM,41,Nimrata R. Haley,11332,REP,43,,-2,11/2/2010,46.91,51.37,-4.46,2.46,2.46,1,-3.657323993631593,
32844,39440,1507,2010,2010_Sen-G_AK,AK,Sen-G,Sen-G,Hays Research Group,136,Live Phone,D,10/18/2010,500,Lisa Murkowski,2261,W,32,Joe Miller,556,REP,23,25,9,11/2/2010,39.57,35.56,4,5,,1,-.3749268401354061,for unspecified Democratic sponsor
32621,39217,1510,2010,2010_Sen-G_CA,CA,Sen-G,Sen-G,Tarrance Group,333,Live Phone,R,10/18/2010,600,Barbara Boxer,620,DEM,44,Carly Fiorina,623,REP,44,,0,11/2/2010,52.18,42.17,10.01,10.01,-10.01,.5,3.362524234755584,for Carly Fiorina
32895,39491,1511,2010,2010_Sen-G_CO,CO,Sen-G,Sen-G,TCJ Research,327,IVR,,10/18/2010,1000,Michael F. Bennet,638,DEM,44,Ken Buck,2305,REP,49,,-5,11/2/2010,48.05,46.42,1.63,6.63,-6.63,0,2.461463020220434,
32593,39189,1514,2010,2010_Sen-G_FL,FL,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,IVR,,10/18/2010,750,Marco Rubio,690,REP,43,Charlie Crist,4468,IND,32,20,11,11/2/2010,48.89,29.71,19.19,8.19,,1,1.908136952129633,
32602,39198,1518,2010,2010_Sen-G_IL,IL,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,IVR,,10/18/2010,750,Alexi Giannoulias,752,DEM,40,Mark Kirk,753,REP,44,4,-4,11/2/2010,46.42,48.01,-1.6,2.4,-2.4,1,-.386801863259564,
32598,39194,1523,2010,2010_Sen-G_KY,KY,Sen-G,Sen-G,"Normington, Petts & Associates",232,Live Phone,D,10/18/2010,600,Jack Conway,785,DEM,49,Rand Paul,788,REP,47,,2,11/2/2010,44.25,55.73,-11.48,13.48,13.48,0,9.20213614368431,for unspecified Democratic sponsor
32589,39185,1523,2010,2010_Sen-G_KY,KY,Sen-G,Sen-G,Rasmussen Reports/Pulse Opinion Research,277,IVR,,10/18/2010,500,Jack Conway,785,DEM,42,Rand Paul,788,REP,47,,-5,11/2/2010,44.25,55.73,-11.48,6.48,6.48,1,1.564459611059714,
32627,39223,1524,2010,2010_Sen-O_LA,LA,Sen-G,Sen-O,ALG Research,14,Live Phone,D,10/18/2010,600,Charlie Melancon,2407,DEM,45,David Vitter,792,REP,48,,-3,11/2/2010,37.67,56.55,-18.88,15.88,15.88,1,10.41645665360962,for Charlie Melancon
32659,39255,1525,2010,2010_Sen-G_MD,MD,Sen-G,Sen-G,OpinionWorks,244,Live Phone,,10/18/2010,798,Barbara A. Mikulski,805,DEM,59,Eric Wargotz,807,REP,32,,27,11/2/2010,62.19,35.75,26.44,.56,.56,1,-7.140902146288417,for Baltimore Sun
32576,39172,1527,2010,2010_Sen-G_MO,MO,Sen-G,Sen-G,Public Policy Polling,263,IVR,D,10/18/2010,646,Robin Carnahan,4473,DEM,41,Roy Blunt,856,REP,46,3,-5,11/2/2010,40.63,54.23,-13.6,8.6,8.6,1,4.040372896817488,for Robin Carnahan
32905,39501,1536,2010,2010_Sen-G_OR,OR,Sen-G,Sen-G,TCJ Research,327,IVR,,10/18/2010,1000,Ron Wyden,1002,DEM,55,Jim Huffman,1003,REP,36,,19,11/2/2010,57.22,39.25,17.98,1.02,1.02,1,-4.214121421365538,
32607,39203,1537,2010,2010_Sen-G_PA,PA,Sen-G,Sen-G,Muhlenberg College,219,Live Phone,,10/18/2010,403,Joe Sestak,1032,DEM,44,Patrick J. Toomey,2537,REP,41,,3,11/2/2010,48.99,51.01,-2.02,5.02,5.02,0,1.068175323512731,
32585,39181,1537,2010,2010_Sen-G_PA,PA,Sen-G,Sen-G,Public Policy Polling,263,IVR,,10/18/2010,718,Joe Sestak,1032,DEM,46,Patrick J. Toomey,2537,REP,45,,1,11/2/2010,48.99,51.01,-2.02,3.02,3.02,0,-.7794413195587044,
32904,39500,1542,2010,2010_Sen-G_WA,WA,Sen-G,Sen-G,TCJ Research,327,IVR,,10/18/2010,1000,Patty Murray,1124,DEM,46,Dino Rossi,1125,REP,48,,-2,11/2/2010,52.36,47.64,4.73,6.73,-6.73,0,2.234386940619144,
51691,81725,4534,2010,2010_House-G_CO-1,CO-1,House-G,House-G,ccAdvertising,396,IVR,R,10/18/2010,698,Diana DeGette,10714,DEM,43.8,Mike Fallon,10713,REP,36.4,,7.4000001,11/2/2010,67.42,28.76,38.66,31.26,-31.26,1,23.96550175816354,for unspecified Republican sponsor
51701,81742,4544,2010,2010_House-G_CT-4,CT-4,House-G,House-G,National Research Inc.,225,Live Phone,R,10/18/2010,300,Jim Himes,10731,DEM,42,Dan Debicella,10732,REP,46,,-4,11/2/2010,53.06,46.93,6.13,10.13,-10.13,0,3.574680801661688,for Dan Debicella
51713,81761,4548,2010,2010_House-G_FL-2,FL-2,House-G,House-G,PSB Research,250,Live Phone,,10/18/2010,399,Allen Boyd,10738,DEM,38,Steve Southerland II,10739,REP,50,,-12,11/2/2010,41.35,53.6,-12.25,.25,.25,1,-4.653353342701045,
51724,81772,4568,2010,2010_House-G_FL-22,FL-22,House-G,House-G,Susquehanna Polling & Research Inc.,326,IVR,,10/18/2010,800,Ron Klein,10749,DEM,44,Allen West,10750,REP,47,,-3,11/2/2010,45.64,54.36,-8.73,5.73,5.73,1,-1.57053453428674,
51740,81790,4579,2010,2010_House-G_GA-8,GA-8,House-G,House-G,Mellman Group,205,Live Phone,D,10/18/2010,400,James Marshall,10760,DEM,47,Austin Scott,10761,REP,44,,3,11/2/2010,47.3,52.7,-5.39,8.39,8.39,0,1.01245070092389,for James Marshall
51797,81872,4616,2010,2010_House-G_IN-9,IN-9,House-G,House-G,PSB Research,250,Live Phone,,10/18/2010,400,Baron P. Hill,10802,DEM,46,Todd C. Young,10803,REP,44,,2,11/2/2010,42.28,52.34,-10.06,12.06,12.06,0,4.48653959129904,
51837,81914,4641,2010,2010_House-G_MD-1,MD-1,House-G,House-G,Monmouth University,215,IVR,,10/18/2010,637,Frank M. Kratovil,10818,DEM,42,Andy Harris,10819,REP,53,,-11,11/2/2010,41.98,54.08,-12.1,1.1,1.1,1,-6.233190195157836,
32659,81913,4641,2010,2010_House-G_MD-1,MD-1,House-G,House-G,OpinionWorks,244,Live Phone,,10/18/2010,520,Frank M. Kratovil,10818,DEM,40,Andy Harris,10819,REP,40,,0,11/2/2010,41.98,54.08,-12.1,12.1,12.1,.5,6.96423624267534,for Baltimore Sun
64376,118428,4652,2010,2010_House-G_MA-4,MA-4,House-G,House-G,TCJ Research,327,IVR,,10/18/2010,1000,Barney Frank,10814,DEM,46,Sean Bielat,10815,REP,35,,11,11/2/2010,53.9,43.36,10.54,.46,.46,1,-4.294660880821543,
51852,81936,4659,2010,2010_House-G_MI-1,MI-1,House-G,House-G,EPIC-MRA,84,Live Phone,,10/18/2010,400,Gary McDowell,10824,DEM,40,Dan Benishek,10825,REP,42,8,-2,11/2/2010,40.87,51.94,-11.08,9.08,9.08,1,1.551219441055427,
51852,81943,4661,2010,2010_House-G_MI-3,MI-3,House-G,House-G,EPIC-MRA,84,Live Phone,,10/18/2010,400,Patrick A. Miles,10827,DEM,37,Justin Amash,10826,REP,46,,-9,11/2/2010,37.47,59.68,-22.21,13.21,13.21,1,7.578026315630876,
51852,81958,4673,2010,2010_House-G_MI-15,MI-15,House-G,House-G,EPIC-MRA,84,Live Phone,,10/18/2010,400,John D. Dingell,10832,DEM,53,Rob Steele,10833,REP,36,,17,11/2/2010,56.81,40.08,16.73,.27,.27,1,-7.278420141525672,
52190,82351,4689,2010,2010_House-G_MO-4,MO-4,House-G,House-G,WPA Intelligence (WPAi),383,Live Phone,R,10/18/2010,300,Ike Skelton,10846,DEM,42,Vicky Hartzler,10847,REP,42,,0,11/2/2010,45.11,50.43,-5.31,5.31,5.31,.5,-2.983895753951534,for unspecified Republican sponsor
73913,138680,4717,2010,2010_House-G_NM-1,NM-1,House-G,House-G,ccAdvertising,396,IVR,,10/18/2010,600,Martin Heinrich,10891,DEM,39.9,Jonathan L. Barela,10892,REP,47.4,,-7.5,11/2/2010,51.8,48.2,3.61,11.11,-11.11,0,4.838336546142729,sample size unavailable; estimated at 600 as a default
73913,138681,4718,2010,2010_House-G_NM-2,NM-2,House-G,House-G,ccAdvertising,396,IVR,,10/18/2010,600,Harry Teague,10893,DEM,29.4,Stevan Pearce,10894,REP,49.5,,-20.1,11/2/2010,44.6,55.4,-10.81,9.29,-9.29,1,3.570306016601958,sample size unavailable; estimated at 600 as a default
51979,82105,4739,2010,2010_House-G_NY-20,NY-20,House-G,House-G,Public Opinion Strategies,260,Live Phone,R,10/18/2010,400,Scott Murphy,10907,DEM,42,Christopher P. Gibson,10908,REP,44,,-2,11/2/2010,45.13,54.87,-9.74,7.74,7.74,1,2.389909296812246,for Christopher P. Gibson
51909,82002,4759,2010,2010_House-G_NC-11,NC-11,House-G,House-G,GQR Research (GQRR),126,Live Phone,D,10/18/2010,401,Joseph Heath Shuler,10869,DEM,54,Jeff Miller,10870,REP,39,,15,11/2/2010,54.34,45.66,8.69,6.31,6.31,1,-.2389207837917996,for unspecified Democratic sponsor
51916,82009,4762,2010,2010_House-G_ND-1,ND-1,House-G,House-G,PSB Research,250,Live Phone,,10/18/2010,398,Earl Pomeroy,10872,DEM,45,Rick Berg,10871,REP,44,,1,11/2/2010,45.08,54.92,-9.84,10.84,10.84,0,6.943233463628332,
52020,82155,4790,2010,2010_House-G_OR-5,OR-5,House-G,House-G,SurveyUSA,325,IVR,,10/18/2010,601,Kurt Schrader,10941,DEM,41,L. Scott Bruun,10942,REP,51,,-10,11/2/2010,51.25,45.96,5.29,15.29,-15.29,0,9.747225774260645,
73916,138688,4798,2010,2010_House-G_PA-8,PA-8,House-G,House-G,Global Strategy Group,118,Live Phone,D,10/18/2010,400,Patrick J. Murphy,10952,DEM,48,Michael G. Fitzpatrick,10951,REP,46,,2,11/2/2010,46.48,53.52,-7.05,9.05,9.05,0,4.199198370264186,for Patrick J. Murphy
52081,82232,4816,2010,2010_House-G_SC-5,SC-5,House-G,House-G,PSB Research,250,Live Phone,,10/18/2010,499,John M. Spratt,10973,DEM,39,Mick Mulvaney,10974,REP,49,,-10,11/2/2010,44.81,55.12,-10.31,.31,.31,1,-7.138311519819066,
