question_id,start_date,end_date,pollster_id,pollster,sponsors,sample_size,population,methodology,url,politician,favorable,unfavorable,very_favorable,somewhat_favorable,somewhat_unfavorable,very_unfavorable
98130,2019-06-16,2019-06-18,568,YouGov,Economist,1198,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/f0cbavpadc/econTabReport.pdf,Kamala D. Harris,38,40,17,21,10,30
98133,2019-06-16,2019-06-18,568,YouGov,Economist,1199,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/f0cbavpadc/econTabReport.pdf,John Hickenlooper,19,28,5,14,11,17
98136,2019-06-16,2019-06-18,568,YouGov,Economist,1197,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/f0cbavpadc/econTabReport.pdf,Jay Robert Inslee,16,20,6,10,7,13
98139,2019-06-16,2019-06-18,568,YouGov,Economist,1199,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/f0cbavpadc/econTabReport.pdf,Amy Klobuchar,28,32,8,20,10,22
98142,2019-06-16,2019-06-18,568,YouGov,Economist,1194,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/f0cbavpadc/econTabReport.pdf,Wayne Messam,9,16,3,6,5,11
98145,2019-06-16,2019-06-18,568,YouGov,Economist,1195,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/f0cbavpadc/econTabReport.pdf,Seth Moulton,11,19,3,8,6,13
98148,2019-06-16,2019-06-18,568,YouGov,Economist,1197,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/f0cbavpadc/econTabReport.pdf,Beto O'Rourke,34,41,10,24,10,31
98151,2019-06-16,2019-06-18,568,YouGov,Economist,1193,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/f0cbavpadc/econTabReport.pdf,Tim Ryan,15,23,4,11,10,13
98157,2019-06-16,2019-06-18,568,YouGov,Economist,1195,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/f0cbavpadc/econTabReport.pdf,Eric Swalwell,17,27,6,11,7,20
98163,2019-06-16,2019-06-18,568,YouGov,Economist,1196,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/f0cbavpadc/econTabReport.pdf,Marianne Williamson,11,19,4,7,7,12
98166,2019-06-16,2019-06-18,568,YouGov,Economist,1197,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/f0cbavpadc/econTabReport.pdf,Andrew Yang,18,24,5,13,8,16
98154,2019-06-16,2019-06-18,568,YouGov,Economist,1195,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/f0cbavpadc/econTabReport.pdf,Bernard Sanders,43,49,18,25,14,35
98100,2019-06-16,2019-06-18,568,YouGov,Economist,1197,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/f0cbavpadc/econTabReport.pdf,Joseph R. Biden Jr.,44,48,22,22,15,33
114700,2019-06-14,2019-06-16,1189,Morning Consult,Politico,1992,rv,Online,https://www.realclearpolitics.com/docs/190634_crosstabs_POLITICO_RVs_v3.pdf,Donald Trump,41,54,,,,
114748,2019-06-11,2019-06-15,458,Suffolk University,USA Today,1000,rv,Live Phone,https://www.suffolk.edu/-/media/suffolk/documents/academics/research-at-suffolk/suprc/polls/national/2019/6_24_2019_tables_pdftxt.pdf?la=en&hash=7DFB3FF61D1DDF79FCBED45A3E4E66503111FD53,Donald Trump,46,50,,,,
114775,2019-06-09,2019-06-11,568,YouGov,Economist,1102,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b0wzlf9avh/econTabReport.pdf,Donald Trump,45,54,35,10,6,48
97754,2019-06-09,2019-06-11,568,YouGov,Economist,1097,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b0wzlf9avh/econTabReport.pdf,Michael F. Bennet,15,18,5,10,6,12
97760,2019-06-09,2019-06-11,568,YouGov,Economist,1099,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b0wzlf9avh/econTabReport.pdf,Cory A. Booker,35,40,10,25,10,30
97763,2019-06-09,2019-06-11,568,YouGov,Economist,1100,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b0wzlf9avh/econTabReport.pdf,Steve Bullock,12,18,3,9,6,12
97766,2019-06-09,2019-06-11,568,YouGov,Economist,1102,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b0wzlf9avh/econTabReport.pdf,Pete Buttigieg,35,35,16,19,9,26
97769,2019-06-09,2019-06-11,568,YouGov,Economist,1101,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b0wzlf9avh/econTabReport.pdf,Julián Castro,25,30,6,19,8,22
97772,2019-06-09,2019-06-11,568,YouGov,Economist,1100,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b0wzlf9avh/econTabReport.pdf,Bill de Blasio,18,48,4,14,12,36
97775,2019-06-09,2019-06-11,568,YouGov,Economist,1093,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b0wzlf9avh/econTabReport.pdf,John K. Delaney,12,21,3,9,8,13
97778,2019-06-09,2019-06-11,568,YouGov,Economist,1095,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b0wzlf9avh/econTabReport.pdf,Tulsi Gabbard,17,30,4,13,13,17
97781,2019-06-09,2019-06-11,568,YouGov,Economist,1097,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b0wzlf9avh/econTabReport.pdf,Kirsten E. Gillibrand,28,38,7,21,11,27
97784,2019-06-09,2019-06-11,568,YouGov,Economist,1099,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b0wzlf9avh/econTabReport.pdf,Mike Gravel,10,19,3,7,7,12
97787,2019-06-09,2019-06-11,568,YouGov,Economist,1097,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b0wzlf9avh/econTabReport.pdf,Kamala D. Harris,36,41,15,21,9,32
97790,2019-06-09,2019-06-11,568,YouGov,Economist,1101,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b0wzlf9avh/econTabReport.pdf,John Hickenlooper,16,30,3,13,14,16
97793,2019-06-09,2019-06-11,568,YouGov,Economist,1101,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b0wzlf9avh/econTabReport.pdf,Jay Robert Inslee,17,19,4,13,7,12
97796,2019-06-09,2019-06-11,568,YouGov,Economist,1102,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b0wzlf9avh/econTabReport.pdf,Amy Klobuchar,23,36,6,17,14,22
97799,2019-06-09,2019-06-11,568,YouGov,Economist,1094,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b0wzlf9avh/econTabReport.pdf,Wayne Messam,7,17,2,5,7,10
97802,2019-06-09,2019-06-11,568,YouGov,Economist,1097,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b0wzlf9avh/econTabReport.pdf,Seth Moulton,10,20,2,8,7,13
97805,2019-06-09,2019-06-11,568,YouGov,Economist,1096,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b0wzlf9avh/econTabReport.pdf,Beto O'Rourke,33,43,10,23,10,33
97808,2019-06-09,2019-06-11,568,YouGov,Economist,1104,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b0wzlf9avh/econTabReport.pdf,Tim Ryan,15,22,3,12,9,13
97814,2019-06-09,2019-06-11,568,YouGov,Economist,1098,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b0wzlf9avh/econTabReport.pdf,Eric Swalwell,16,26,5,11,6,20
97820,2019-06-09,2019-06-11,568,YouGov,Economist,1097,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b0wzlf9avh/econTabReport.pdf,Marianne Williamson,11,17,3,8,6,11
97823,2019-06-09,2019-06-11,568,YouGov,Economist,1100,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b0wzlf9avh/econTabReport.pdf,Andrew Yang,19,25,5,14,11,14
97817,2019-06-09,2019-06-11,568,YouGov,Economist,1104,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b0wzlf9avh/econTabReport.pdf,Elizabeth Warren,41,45,22,19,10,35
97757,2019-06-09,2019-06-11,568,YouGov,Economist,1103,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b0wzlf9avh/econTabReport.pdf,Joseph R. Biden Jr.,44,50,21,23,16,34
97811,2019-06-09,2019-06-11,568,YouGov,Economist,1102,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/b0wzlf9avh/econTabReport.pdf,Bernard Sanders,43,52,19,24,14,38
114701,2019-06-07,2019-06-09,1189,Morning Consult,Politico,1991,rv,Online,https://morningconsult.com/wp-content/uploads/2019/06/190618_crosstabs_POLITICO_RVs_v1_cxy7nwRpto.pdf,Donald Trump,41,55,,,,
114776,2019-06-02,2019-06-04,568,YouGov,Economist,1185,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/c4ndc02jx7/econTabReport.pdf,Donald Trump,45,53,33,12,8,45
97497,2019-06-02,2019-06-04,568,YouGov,Economist,1186,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/c4ndc02jx7/econTabReport.pdf,Michael F. Bennet,17,22,5,12,9,13
97503,2019-06-02,2019-06-04,568,YouGov,Economist,1185,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/c4ndc02jx7/econTabReport.pdf,Cory A. Booker,34,39,12,22,9,30
97506,2019-06-02,2019-06-04,568,YouGov,Economist,1184,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/c4ndc02jx7/econTabReport.pdf,Steve Bullock,13,20,4,9,8,12
97509,2019-06-02,2019-06-04,568,YouGov,Economist,1184,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/c4ndc02jx7/econTabReport.pdf,Pete Buttigieg,34,33,15,19,9,24
97512,2019-06-02,2019-06-04,568,YouGov,Economist,1181,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/c4ndc02jx7/econTabReport.pdf,Julián Castro,25,30,8,17,8,22
97515,2019-06-02,2019-06-04,568,YouGov,Economist,1184,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/c4ndc02jx7/econTabReport.pdf,Bill de Blasio,18,46,4,14,12,34
97518,2019-06-02,2019-06-04,568,YouGov,Economist,1186,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/c4ndc02jx7/econTabReport.pdf,John K. Delaney,12,22,3,9,8,14
97521,2019-06-02,2019-06-04,568,YouGov,Economist,1180,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/c4ndc02jx7/econTabReport.pdf,Tulsi Gabbard,20,32,5,15,13,19
97524,2019-06-02,2019-06-04,568,YouGov,Economist,1186,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/c4ndc02jx7/econTabReport.pdf,Kirsten E. Gillibrand,29,37,7,22,11,26
97527,2019-06-02,2019-06-04,568,YouGov,Economist,1184,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/c4ndc02jx7/econTabReport.pdf,Mike Gravel,11,19,4,7,8,11
97530,2019-06-02,2019-06-04,568,YouGov,Economist,1186,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/c4ndc02jx7/econTabReport.pdf,Kamala D. Harris,38,42,17,21,9,33
97533,2019-06-02,2019-06-04,568,YouGov,Economist,1187,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/c4ndc02jx7/econTabReport.pdf,John Hickenlooper,20,29,5,15,12,17
97536,2019-06-02,2019-06-04,568,YouGov,Economist,1183,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/c4ndc02jx7/econTabReport.pdf,Jay Robert Inslee,17,22,6,11,8,14
97539,2019-06-02,2019-06-04,568,YouGov,Economist,1182,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/c4ndc02jx7/econTabReport.pdf,Amy Klobuchar,27,34,9,18,12,22
97542,2019-06-02,2019-06-04,568,YouGov,Economist,1185,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/c4ndc02jx7/econTabReport.pdf,Wayne Messam,9,18,3,6,7,11
97545,2019-06-02,2019-06-04,568,YouGov,Economist,1186,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/c4ndc02jx7/econTabReport.pdf,Seth Moulton,13,20,4,9,7,13
97548,2019-06-02,2019-06-04,568,YouGov,Economist,1179,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/c4ndc02jx7/econTabReport.pdf,Beto O'Rourke,34,42,11,23,11,31
97551,2019-06-02,2019-06-04,568,YouGov,Economist,1184,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/c4ndc02jx7/econTabReport.pdf,Tim Ryan,17,25,4,13,11,14
97557,2019-06-02,2019-06-04,568,YouGov,Economist,1186,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/c4ndc02jx7/econTabReport.pdf,Eric Swalwell,18,27,7,11,7,20
97563,2019-06-02,2019-06-04,568,YouGov,Economist,1184,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/c4ndc02jx7/econTabReport.pdf,Marianne Williamson,13,20,4,9,8,12
97566,2019-06-02,2019-06-04,568,YouGov,Economist,1181,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/c4ndc02jx7/econTabReport.pdf,Andrew Yang,19,26,6,13,11,15
97500,2019-06-02,2019-06-04,568,YouGov,Economist,1185,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/c4ndc02jx7/econTabReport.pdf,Joseph R. Biden Jr.,46,47,23,23,16,31
97560,2019-06-02,2019-06-04,568,YouGov,Economist,1185,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/c4ndc02jx7/econTabReport.pdf,Elizabeth Warren,41,45,21,20,8,37
97554,2019-06-02,2019-06-04,568,YouGov,Economist,1186,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/c4ndc02jx7/econTabReport.pdf,Bernard Sanders,42,50,20,22,13,37
114702,2019-05-31,2019-06-02,1189,Morning Consult,Politico,1997,rv,Online,https://morningconsult.com/wp-content/uploads/2019/06/190563_crosstabs_POLITICO_RVs_VdD8chNbV2.pdf,Donald Trump,42,54,,,,
97458,2019-05-28,2019-05-31,1361,CNN/SSRS,CNN,902,rv,Live Phone,https://cdn.cnn.com/cnn/2019/images/06/03/rel7b.-.democrats.2020.pdf,Joseph R. Biden Jr.,49,39,,,,
97462,2019-05-28,2019-05-31,1361,CNN/SSRS,CNN,902,rv,Live Phone,https://cdn.cnn.com/cnn/2019/images/06/03/rel7b.-.democrats.2020.pdf,Bernard Sanders,46,45,,,,
114742,2019-05-28,2019-05-31,1361,CNN/SSRS,CNN,902,rv,Live Phone,"https://cdn.cnn.com/cnn/2019/images/06/01/rel7a.-.trump,.investigations.pdf",Donald Trump,45,52,,,,
97470,2019-05-28,2019-05-31,1361,CNN/SSRS,CNN,902,rv,Live Phone,https://cdn.cnn.com/cnn/2019/images/06/03/rel7b.-.democrats.2020.pdf,Pete Buttigieg,24,21,,,,
97474,2019-05-28,2019-05-31,1361,CNN/SSRS,CNN,902,rv,Live Phone,https://cdn.cnn.com/cnn/2019/images/06/03/rel7b.-.democrats.2020.pdf,Kamala D. Harris,30,35,,,,
97478,2019-05-28,2019-05-31,1361,CNN/SSRS,CNN,902,rv,Live Phone,https://cdn.cnn.com/cnn/2019/images/06/03/rel7b.-.democrats.2020.pdf,Michael F. Bennet,10,12,,,,
97482,2019-05-28,2019-05-31,1361,CNN/SSRS,CNN,902,rv,Live Phone,https://cdn.cnn.com/cnn/2019/images/06/03/rel7b.-.democrats.2020.pdf,Steve Bullock,7,13,,,,
97486,2019-05-28,2019-05-31,1361,CNN/SSRS,CNN,902,rv,Live Phone,https://cdn.cnn.com/cnn/2019/images/06/03/rel7b.-.democrats.2020.pdf,Bill de Blasio,12,36,,,,
97466,2019-05-28,2019-05-31,1361,CNN/SSRS,CNN,902,rv,Live Phone,https://cdn.cnn.com/cnn/2019/images/06/03/rel7b.-.democrats.2020.pdf,Elizabeth Warren,35,41,,,,
97427,2019-05-29,2019-05-30,1508,Harris Poll,Harvard,1295,rv,Online,https://harvardharrispoll.com/wp-content/uploads/2019/05/HHP_May2019_RegisteredVoters_Crosstabs.pdf,Joseph R. Biden Jr.,49,37,20,29,15,22
97423,2019-05-29,2019-05-30,1508,Harris Poll,Harvard,1295,rv,Online,https://harvardharrispoll.com/wp-content/uploads/2019/05/HHP_May2019_RegisteredVoters_Crosstabs.pdf,Bernard Sanders,45,42,15,30,18,24
114661,2019-05-29,2019-05-30,1508,Harris Poll,Harvard,1295,rv,Online,https://harvardharrispoll.com/wp-content/uploads/2019/05/HHP_May2019_RegisteredVoters_Crosstabs.pdf,Donald Trump,42,52,24,19,12,40
97429,2019-05-29,2019-05-30,1508,Harris Poll,Harvard,1295,rv,Online,https://harvardharrispoll.com/wp-content/uploads/2019/05/HHP_May2019_RegisteredVoters_Crosstabs.pdf,Beto O'Rourke,29,31,8,21,12,19
97431,2019-05-29,2019-05-30,1508,Harris Poll,Harvard,1295,rv,Online,https://harvardharrispoll.com/wp-content/uploads/2019/05/HHP_May2019_RegisteredVoters_Crosstabs.pdf,Pete Buttigieg,26,25,8,18,10,15
97433,2019-05-29,2019-05-30,1508,Harris Poll,Harvard,1295,rv,Online,https://harvardharrispoll.com/wp-content/uploads/2019/05/HHP_May2019_RegisteredVoters_Crosstabs.pdf,Kamala D. Harris,33,33,12,21,11,22
97425,2019-05-29,2019-05-30,1508,Harris Poll,Harvard,1295,rv,Online,https://harvardharrispoll.com/wp-content/uploads/2019/05/HHP_May2019_RegisteredVoters_Crosstabs.pdf,Elizabeth Warren,33,41,10,23,15,25
97348,2019-05-26,2019-05-28,568,YouGov,Economist,1118,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/o9fgzgielo/econTabReport.pdf,Elizabeth Warren,44,41,22,22,9,32
114777,2019-05-26,2019-05-28,568,YouGov,Economist,1118,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/o9fgzgielo/econTabReport.pdf,Donald Trump,44,54,33,11,6,48
97342,2019-05-26,2019-05-28,568,YouGov,Economist,1119,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/o9fgzgielo/econTabReport.pdf,Bernard Sanders,45,47,22,23,15,32
97288,2019-05-26,2019-05-28,568,YouGov,Economist,1118,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/o9fgzgielo/econTabReport.pdf,Joseph R. Biden Jr.,46,46,23,23,16,30
97285,2019-05-26,2019-05-28,568,YouGov,Economist,1117,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/o9fgzgielo/econTabReport.pdf,Michael F. Bennet,16,18,4,12,9,9
97291,2019-05-26,2019-05-28,568,YouGov,Economist,1117,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/o9fgzgielo/econTabReport.pdf,Cory A. Booker,34,37,13,21,10,27
97294,2019-05-26,2019-05-28,568,YouGov,Economist,1116,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/o9fgzgielo/econTabReport.pdf,Steve Bullock,13,16,4,9,9,7
97297,2019-05-26,2019-05-28,568,YouGov,Economist,1118,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/o9fgzgielo/econTabReport.pdf,Pete Buttigieg,34,33,16,18,10,23
97300,2019-05-26,2019-05-28,568,YouGov,Economist,1119,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/o9fgzgielo/econTabReport.pdf,Julián Castro,26,31,9,17,11,20
97303,2019-05-26,2019-05-28,568,YouGov,Economist,1117,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/o9fgzgielo/econTabReport.pdf,Bill de Blasio,17,45,5,12,15,30
97306,2019-05-26,2019-05-28,568,YouGov,Economist,1120,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/o9fgzgielo/econTabReport.pdf,John K. Delaney,14,19,4,10,9,10
97309,2019-05-26,2019-05-28,568,YouGov,Economist,1117,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/o9fgzgielo/econTabReport.pdf,Tulsi Gabbard,16,30,5,11,13,17
97312,2019-05-26,2019-05-28,568,YouGov,Economist,1117,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/o9fgzgielo/econTabReport.pdf,Kirsten E. Gillibrand,30,37,8,22,13,24
97315,2019-05-26,2019-05-28,568,YouGov,Economist,1119,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/o9fgzgielo/econTabReport.pdf,Mike Gravel,11,17,3,8,8,9
97318,2019-05-26,2019-05-28,568,YouGov,Economist,1118,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/o9fgzgielo/econTabReport.pdf,Kamala D. Harris,38,39,19,19,10,29
97321,2019-05-26,2019-05-28,568,YouGov,Economist,1115,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/o9fgzgielo/econTabReport.pdf,John Hickenlooper,18,25,5,13,10,15
97324,2019-05-26,2019-05-28,568,YouGov,Economist,1117,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/o9fgzgielo/econTabReport.pdf,Jay Robert Inslee,18,18,5,13,8,10
97327,2019-05-26,2019-05-28,568,YouGov,Economist,1119,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/o9fgzgielo/econTabReport.pdf,Amy Klobuchar,26,33,8,18,12,21
97330,2019-05-26,2019-05-28,568,YouGov,Economist,1118,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/o9fgzgielo/econTabReport.pdf,Wayne Messam,9,15,3,6,7,8
97333,2019-05-26,2019-05-28,568,YouGov,Economist,1117,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/o9fgzgielo/econTabReport.pdf,Seth Moulton,12,18,4,8,8,10
97336,2019-05-26,2019-05-28,568,YouGov,Economist,1120,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/o9fgzgielo/econTabReport.pdf,Beto O'Rourke,35,38,12,23,10,28
97339,2019-05-26,2019-05-28,568,YouGov,Economist,1117,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/o9fgzgielo/econTabReport.pdf,Tim Ryan,18,24,4,14,12,12
97345,2019-05-26,2019-05-28,568,YouGov,Economist,1117,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/o9fgzgielo/econTabReport.pdf,Eric Swalwell,17,23,6,11,8,15
97351,2019-05-26,2019-05-28,568,YouGov,Economist,1117,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/o9fgzgielo/econTabReport.pdf,Marianne Williamson,13,18,4,9,8,10
97354,2019-05-26,2019-05-28,568,YouGov,Economist,1118,rv,Online,https://d25d2506sfb94s.cloudfront.net/cumulus_uploads/document/o9fgzgielo/econTabReport.pdf,Andrew Yang,18,25,5,13,11,14
97390,2019-05-24,2019-05-25,1416,HarrisX,Hill.TV,1001,rv,Online,https://scottrasmussen.com/crosstabs-may-24-25/,Bernard Sanders,41,44,16,25,15,29
97378,2019-05-24,2019-05-25,1416,HarrisX,Hill.TV,1001,rv,Online,https://scottrasmussen.com/crosstabs-may-24-25/,Cory A. Booker,29,28,10,19,11,17
97380,2019-05-24,2019-05-25,1416,HarrisX,Hill.TV,1001,rv,Online,https://scottrasmussen.com/crosstabs-may-24-25/,Julián Castro,22,21,7,15,9,12
97382,2019-05-24,2019-05-25,1416,HarrisX,Hill.TV,1001,rv,Online,https://scottrasmussen.com/crosstabs-may-24-25/,Tulsi Gabbard,14,17,4,10,9,8
97384,2019-05-24,2019-05-25,1416,HarrisX,Hill.TV,1001,rv,Online,https://scottrasmussen.com/crosstabs-may-24-25/,Kamala D. Harris,33,29,13,20,8,21
97386,2019-05-24,2019-05-25,1416,HarrisX,Hill.TV,1001,rv,Online,https://scottrasmussen.com/crosstabs-may-24-25/,Jay Robert Inslee,14,13,4,10,6,7
97388,2019-05-24,2019-05-25,1416,HarrisX,Hill.TV,1001,rv,Online,https://scottrasmussen.com/crosstabs-may-24-25/,Beto O'Rourke,29,30,11,18,12,18
97392,2019-05-24,2019-05-25,1416,HarrisX,Hill.TV,1001,rv,Online,https://scottrasmussen.com/crosstabs-may-24-25/,Marianne Williamson,12,14,4,8,7,7
97394,2019-05-24,2019-05-25,1416,HarrisX,Hill.TV,1001,rv,Online,https://scottrasmussen.com/crosstabs-may-24-25/,Tim Ryan,19,17,6,13,9,8
97396,2019-05-24,2019-05-25,1416,HarrisX,Hill.TV,1001,rv,Online,https://scottrasmussen.com/crosstabs-may-24-25/,Eric Swalwell,15,15,6,9,6,9
